"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
10089,"Redoak Boutique Beer Café",1156545778,4,3.5,3.5,"Altbier",3.5,4,"Alt Bier",4.5,32131
10089,"Redoak Boutique Beer Café",1314092479,3.5,5,3,"Rauchbier",3,2.5,"Rauch Bier",5.5,23095
10089,"Redoak Boutique Beer Café",1319786502,3,3,3,"Herbed / Spiced Beer",3,3,"Honey Ale",4.9,32122
10089,"Redoak Boutique Beer Café",1178662514,3.5,4,3,"English Barleywine",3.5,3.5,"Special Reserve",12.5,32130
10089,"Redoak Boutique Beer Café",1213934401,3.5,3.5,4,"English Porter",4,3.5,"Brown Porter",5,36887
10089,"Redoak Boutique Beer Café",1192151062,3.5,3.5,3.5,"English Porter",3.5,4,"Brown Porter",5,36887
10089,"Redoak Boutique Beer Café",1236900215,3.5,3.5,4,"English Barleywine",4,3,"Special Reserve",12.5,32130
10089,"Redoak Boutique Beer Café",1201086629,3.5,4.5,3,"English Barleywine",3.5,4.5,"Special Reserve",12.5,32130
10089,"Redoak Boutique Beer Café",1166832408,3.5,3.5,4,"English Barleywine",4,4,"Special Reserve",12.5,32130
10089,"Redoak Boutique Beer Café",1155532268,4,5,4,"English Barleywine",4,5,"Special Reserve",12.5,32130
10089,"Redoak Boutique Beer Café",1314663001,3.5,3,4,"Märzen / Oktoberfest",3,3,"Märzen",NA,39403
10089,"Redoak Boutique Beer Café",1193896215,3.5,3.5,3.5,"Märzen / Oktoberfest",3.5,3.5,"Märzen",NA,39403
10089,"Redoak Boutique Beer Café",1282624645,3.5,3.5,4.5,"Berliner Weissbier",3,3.5,"Berliner Weisse",2.9,32133
10089,"Redoak Boutique Beer Café",1201087025,3.5,4,3.5,"Berliner Weissbier",3.5,4,"Berliner Weisse",2.9,32133
10089,"Redoak Boutique Beer Café",1179651497,4.5,4,4.5,"Dunkelweizen",4,4.5,"Dunkel Weiss",5.7,32146
10089,"Redoak Boutique Beer Café",1314092905,3.5,3,4,"Hefeweizen",4,3,"Organic Hefeweizen",5,19566
10089,"Redoak Boutique Beer Café",1294638884,3.5,3,3,"Hefeweizen",3.5,3,"Organic Hefeweizen",5,19566
10089,"Redoak Boutique Beer Café",1278461811,4,3.5,3.5,"Hefeweizen",4,3.5,"Organic Hefeweizen",5,19566
10089,"Redoak Boutique Beer Café",1266656322,4.5,4,4,"Hefeweizen",4,4.5,"Organic Hefeweizen",5,19566
10089,"Redoak Boutique Beer Café",1260311851,3,3,4.5,"Hefeweizen",3,2.5,"Organic Hefeweizen",5,19566
10089,"Redoak Boutique Beer Café",1257861214,3.5,4,3,"Hefeweizen",3.5,3.5,"Organic Hefeweizen",5,19566
10089,"Redoak Boutique Beer Café",1254368386,3,3,3.5,"Hefeweizen",4,2.5,"Organic Hefeweizen",5,19566
