"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
1473,"Richbrau Brewing Company",1120788546,4,4.5,3.5,"American Stout",4,4,"Shockoe Espresso Stout",5,11368
1473,"Richbrau Brewing Company",1239553653,4.5,4,4.5,"English India Pale Ale (IPA)",4,4.5,"India Pale Ale",6.2,21649
1473,"Richbrau Brewing Company",1245868082,3,3,4,"American Stout",3.5,3,"E. S. Kelly's Springtime Stout",4.3,28958
1473,"Richbrau Brewing Company",1239553467,4,4.5,4.5,"American Stout",3.5,4,"E. S. Kelly's Springtime Stout",4.3,28958
1473,"Richbrau Brewing Company",1213229236,3.5,4,4,"American Stout",2.5,4,"E. S. Kelly's Springtime Stout",4.3,28958
1473,"Richbrau Brewing Company",1211686587,3.5,4,4,"American Stout",3,4,"E. S. Kelly's Springtime Stout",4.3,28958
1473,"Richbrau Brewing Company",1151621640,4,4,4.5,"American Stout",3,3.5,"E. S. Kelly's Springtime Stout",4.3,28958
1473,"Richbrau Brewing Company",1221956918,4.5,4,4,"Märzen / Oktoberfest",3.5,4,"Oktoberfest",5.8,13022
1473,"Richbrau Brewing Company",1066003022,4.5,4,4,"Märzen / Oktoberfest",4,4,"Oktoberfest",5.8,13022
1473,"Richbrau Brewing Company",1215362900,3.5,3.5,3.5,"English Brown Ale",3.5,3.5,"Nut Brown Ale",5.2,43587
1473,"Richbrau Brewing Company",1159041684,3,2.5,3,"Kölsch",3.5,3,"Kölsch Ale",4.7,14615
1473,"Richbrau Brewing Company",1072743997,3,3,3,"Kölsch",3,3,"Kölsch Ale",4.7,14615
1473,"Richbrau Brewing Company",1245867453,3,4,4,"Altbier",3.5,3,"Altbier",4.5,38814
1473,"Richbrau Brewing Company",1203188619,4.5,2,4,"Altbier",4,4.5,"Altbier",4.5,38814
1473,"Richbrau Brewing Company",1190849240,3,3,4,"Altbier",3.5,3,"Altbier",4.5,38814
1473,"Richbrau Brewing Company",1213227874,4.5,4,4.5,"American Stout",4,4.5,"Shockoe Espresso Stout",5,11368
1473,"Richbrau Brewing Company",1183840403,3.5,4,4,"American Stout",4,4,"Shockoe Espresso Stout",5,11368
1473,"Richbrau Brewing Company",1127694338,4,4,4,"American Stout",3.5,4,"Shockoe Espresso Stout",5,11368
1473,"Richbrau Brewing Company",1123636251,4,4,4,"American Stout",3.5,4,"Shockoe Espresso Stout",5,11368
1473,"Richbrau Brewing Company",1064971475,4.5,4.5,3.5,"American Stout",4,4.5,"Shockoe Espresso Stout",5,11368
1473,"Richbrau Brewing Company",1058397260,3,3,4,"American Stout",3,3,"Shockoe Espresso Stout",5,11368
1473,"Richbrau Brewing Company",1057859323,4.5,4.5,4,"American Stout",4,4.5,"Shockoe Espresso Stout",5,11368
1473,"Richbrau Brewing Company",1206319137,3.5,3.5,3.5,"Herbed / Spiced Beer",3.5,3.5,"Vanilla Bean Stout",5.3,32901
1473,"Richbrau Brewing Company",1159044287,4,4,2.5,"Herbed / Spiced Beer",3.5,4,"Vanilla Bean Stout",5.3,32901
1473,"Richbrau Brewing Company",1176508172,2.5,3,4,"Witbier",2.5,2.5,"Belgian-Style White Ale",5.7,30737
1473,"Richbrau Brewing Company",1148678312,4,4,4,"Witbier",4,4,"Belgian-Style White Ale",5.7,30737
1473,"Richbrau Brewing Company",1200597743,4.5,4,4.5,"Fruit / Vegetable Beer",4.5,4.5,"Raspberry Wheat Ale",5.5,13206
1473,"Richbrau Brewing Company",1066005000,3.5,4,4,"Fruit / Vegetable Beer",3.5,3.5,"Raspberry Wheat Ale",5.5,13206
1473,"Richbrau Brewing Company",1065285379,3.5,3.5,3,"Fruit / Vegetable Beer",3.5,4,"Raspberry Wheat Ale",5.5,13206
1473,"Richbrau Brewing Company",1246295876,4,4,4,"English India Pale Ale (IPA)",4,3.5,"India Pale Ale",6.2,21649
1473,"Richbrau Brewing Company",1244681204,4.5,4.5,4,"English India Pale Ale (IPA)",4,4.5,"India Pale Ale",6.2,21649
1473,"Richbrau Brewing Company",1212329385,4,4,4,"English India Pale Ale (IPA)",3.5,3.5,"India Pale Ale",6.2,21649
1473,"Richbrau Brewing Company",1212247930,4,4,4,"English India Pale Ale (IPA)",3.5,3.5,"India Pale Ale",6.2,21649
1473,"Richbrau Brewing Company",1175744801,4.5,4.5,4,"English India Pale Ale (IPA)",4.5,4.5,"India Pale Ale",6.2,21649
1473,"Richbrau Brewing Company",1170442381,4,3,4,"English India Pale Ale (IPA)",4.5,4,"India Pale Ale",6.2,21649
1473,"Richbrau Brewing Company",1159044458,4.5,3,3.5,"English India Pale Ale (IPA)",4,4.5,"India Pale Ale",6.2,21649
1473,"Richbrau Brewing Company",1124500307,4.5,4,4.5,"English India Pale Ale (IPA)",3.5,4,"India Pale Ale",6.2,21649
1473,"Richbrau Brewing Company",1120788147,4,4,4,"English India Pale Ale (IPA)",4,4.5,"India Pale Ale",6.2,21649
1473,"Richbrau Brewing Company",1246295629,3.5,4,4,"American Barleywine",3.5,3.5,"Barleywine Ale",9.4,13454
1473,"Richbrau Brewing Company",1243298610,4,4,4,"American Barleywine",4.5,4,"Barleywine Ale",9.4,13454
1473,"Richbrau Brewing Company",1084593148,4,3.5,4,"American Barleywine",4,4,"Barleywine Ale",9.4,13454
1473,"Richbrau Brewing Company",1079843940,5,4.5,4,"American Barleywine",5,4.5,"Barleywine Ale",9.4,13454
1473,"Richbrau Brewing Company",1066007691,3.5,3.5,4,"American Barleywine",3.5,3.5,"Barleywine Ale",9.4,13454
1473,"Richbrau Brewing Company",1235498768,1.5,1,2.5,"American Blonde Ale",1,1,"Griffin Golden Ale",4.6,3936
1473,"Richbrau Brewing Company",1235163502,2.5,2.5,3,"American Blonde Ale",2.5,3,"Griffin Golden Ale",4.6,3936
1473,"Richbrau Brewing Company",1207894778,4.5,3,3.5,"American Blonde Ale",3.5,4,"Griffin Golden Ale",4.6,3936
