"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",2706,"Parkbrauerei / Park & Bellheimer AG",1052879902,2.5,3,3,"Maibock / Helles Bock",3,2.5,"Park Pirminator",6.9,7926
"2",2706,"Parkbrauerei / Park & Bellheimer AG",1272660280,4,3.5,3.5,"German Pilsener",4,4,"Goldhand Felsgold Pils",4.8,29918
"3",2706,"Parkbrauerei / Park & Bellheimer AG",1145135711,4,4.5,4,"German Pilsener",4,4,"Goldhand Felsgold Pils",4.8,29918
"4",2706,"Parkbrauerei / Park & Bellheimer AG",1218818012,3,3,3,"Maibock / Helles Bock",3,3,"Park Pirminator",6.9,7926
"5",2706,"Parkbrauerei / Park & Bellheimer AG",1213737403,3,2.5,3,"Maibock / Helles Bock",2.5,2.5,"Park Pirminator",6.9,7926
"6",2706,"Parkbrauerei / Park & Bellheimer AG",1127756759,3,2.5,3.5,"Maibock / Helles Bock",2.5,3.5,"Park Pirminator",6.9,7926
"7",2706,"Parkbrauerei / Park & Bellheimer AG",1043742325,5,4.5,4.5,"Maibock / Helles Bock",4,4.5,"Park Pirminator",6.9,7926
"8",2706,"Parkbrauerei / Park & Bellheimer AG",1042052117,3,3,4,"Maibock / Helles Bock",3.5,3,"Park Pirminator",6.9,7926
"9",2706,"Parkbrauerei / Park & Bellheimer AG",1309115154,2,2.5,1.5,"Dortmunder / Export Lager",2.5,2.5,"Goldhand Felsgold Premium Bier Urtyp",4.7,70435
"10",2706,"Parkbrauerei / Park & Bellheimer AG",1186244441,3.5,3.5,3.5,"German Pilsener",3,3,"Schloss Fels",4.8,38019
"11",2706,"Parkbrauerei / Park & Bellheimer AG",1306787058,2.5,1.5,2.5,"German Pilsener",2,2,"Carl Theodor Lager",4.2,69570
