"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
674,"Nelson Brewing Company",1135145568,4,4,4,"English Brown Ale",3,3.5,"Faceplant Winter Ale",6,20484
674,"Nelson Brewing Company",1318809141,4,3.5,4,"American Pale Ale (APA)",3.5,4,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1299039201,4,3.5,3.5,"American Pale Ale (APA)",4,3.5,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1295405058,3.5,3,3.5,"American Pale Ale (APA)",3,3,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1293078809,4,3.5,4,"American Pale Ale (APA)",3.5,3.5,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1273437276,3,3,3.5,"American Pale Ale (APA)",3,3,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1259908455,3,3.5,3,"American Pale Ale (APA)",3.5,3,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1214751584,4,3.5,3.5,"American Pale Ale (APA)",3,3.5,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1293078236,4,3.5,4,"American Pale Ale (APA)",4,3.5,"Old Brewery Pale Ale",5.5,17368
674,"Nelson Brewing Company",1190519483,3,3.5,3.5,"American Pale Ale (APA)",3.5,3,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1153193748,4,3.5,3,"American Pale Ale (APA)",3.5,3.5,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1123816497,4,3.5,3.5,"American Pale Ale (APA)",4,3.5,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1099304679,4,3.5,3.5,"American Pale Ale (APA)",3.5,4,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1086251311,4,3.5,3,"American Pale Ale (APA)",4,4,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1050077800,3,3.5,3,"American Pale Ale (APA)",3,3,"Wild Honey Ale",4.5,9409
674,"Nelson Brewing Company",1276314143,3,3,2.5,"American Pale Wheat Ale",3,3,"Liplock Summer  Wheat Ale",4.5,24050
674,"Nelson Brewing Company",1217303107,2.5,2,3,"American Pale Wheat Ale",3,2.5,"Liplock Summer  Wheat Ale",4.5,24050
674,"Nelson Brewing Company",1180813163,2,2.5,2.5,"American Pale Wheat Ale",3.5,2,"Liplock Summer  Wheat Ale",4.5,24050
674,"Nelson Brewing Company",1177874880,3,2.5,3,"American Pale Wheat Ale",3,3,"Liplock Summer  Wheat Ale",4.5,24050
674,"Nelson Brewing Company",1122684637,3.5,3,3,"American Pale Wheat Ale",3.5,3,"Liplock Summer  Wheat Ale",4.5,24050
674,"Nelson Brewing Company",1117768800,3,3,2,"American Pale Wheat Ale",3,3.5,"Liplock Summer  Wheat Ale",4.5,24050
674,"Nelson Brewing Company",1303957848,3,3,4,"English Dark Mild Ale",3,2.5,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1302643897,4,3.5,3.5,"English Dark Mild Ale",4,3.5,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1292872237,4,3.5,3.5,"English Dark Mild Ale",3.5,4,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1146980289,4,3.5,3.5,"English Dark Mild Ale",3.5,4,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1142593062,4,4.5,4,"English Dark Mild Ale",3.5,4,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1126839438,4,3.5,4,"English Dark Mild Ale",4,4,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1118476693,4.5,4.5,4,"English Dark Mild Ale",4.5,4,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1099358953,5,4,4,"English Dark Mild Ale",5,4.5,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1292445199,3.5,4,4,"American Pale Ale (APA)",4,3.5,"Old Brewery Pale Ale",5.5,17368
674,"Nelson Brewing Company",1064379586,3,2.5,3.5,"English Dark Mild Ale",2.5,3,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1033118602,4.5,5,4,"English Dark Mild Ale",3.5,5,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1028802670,4.5,3.5,4,"English Dark Mild Ale",3.5,4.5,"After Dark Mild",5,5348
674,"Nelson Brewing Company",1325661907,3.5,3.5,3.5,"Kölsch",4,3.5,"Harvest Moon Organic Hemp Ale",4,61695
674,"Nelson Brewing Company",1315531935,3.5,3.5,4,"Kölsch",3.5,3.5,"Harvest Moon Organic Hemp Ale",4,61695
674,"Nelson Brewing Company",1311049250,4,3.5,3,"Kölsch",4,4,"Harvest Moon Organic Hemp Ale",4,61695
674,"Nelson Brewing Company",1308699785,3.5,3.5,4,"Kölsch",3.5,3.5,"Harvest Moon Organic Hemp Ale",4,61695
674,"Nelson Brewing Company",1283892806,4,3.5,4,"Kölsch",3.5,4.5,"Harvest Moon Organic Hemp Ale",4,61695
674,"Nelson Brewing Company",1322447489,3.5,3.5,4,"Oatmeal Stout",3.5,3.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1307846120,3.5,3,3.5,"Oatmeal Stout",3.5,3.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1303188041,4,4,4,"Oatmeal Stout",3,4.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1302477245,3.5,3.5,2.5,"Oatmeal Stout",3,4,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1299206131,4.5,4,4.5,"Oatmeal Stout",3.5,4.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1298931578,3,4,3.5,"Oatmeal Stout",3,3.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1296068644,3.5,3,4,"Oatmeal Stout",2.5,2.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1292444007,3.5,3.5,4,"Oatmeal Stout",3.5,4,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1278101912,4,4,4,"Oatmeal Stout",3.5,4,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1271803754,3,3,3,"Oatmeal Stout",2,3,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1268190133,3.5,4,4,"Oatmeal Stout",3.5,3,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1163378840,3.5,4,3.5,"Oatmeal Stout",3.5,3.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1158950642,4,3,4,"Oatmeal Stout",3.5,4,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1157231661,3,3.5,3,"Oatmeal Stout",2.5,3,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1154991854,4,3.5,3.5,"Oatmeal Stout",3,4,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1135818145,3.5,2.5,2.5,"Oatmeal Stout",2.5,3,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1129854774,4,3,4,"Oatmeal Stout",2.5,3.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1128825719,4,4,4,"Oatmeal Stout",4,4.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1123492500,3.5,3.5,3.5,"Oatmeal Stout",3.5,3.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1122085986,2.5,3.5,4,"Oatmeal Stout",2.5,2,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1099305836,5,4,4,"Oatmeal Stout",5,4,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1094894443,4.5,3.5,4.5,"Oatmeal Stout",3.5,4,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1089594230,3,3.5,4,"Oatmeal Stout",2.5,2.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1081560762,3,3,3.5,"Oatmeal Stout",3,3.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1034686435,4.5,4,4.5,"Oatmeal Stout",4.5,4.5,"Blackheart Oatmeal Stout",5.7,6659
674,"Nelson Brewing Company",1146505887,4,3.5,3.5,"American Pale Ale (APA)",3.5,4,"Old Brewery Pale Ale",5.5,17368
674,"Nelson Brewing Company",1144195979,5,4,3.5,"American Pale Ale (APA)",4,3.5,"Old Brewery Pale Ale",5.5,17368
674,"Nelson Brewing Company",1142574046,4,4,4,"American Pale Ale (APA)",4,4,"Old Brewery Pale Ale",5.5,17368
674,"Nelson Brewing Company",1139195129,4,4.5,3.5,"American Pale Ale (APA)",3.5,4,"Old Brewery Pale Ale",5.5,17368
674,"Nelson Brewing Company",1128990381,4.5,4,3.5,"American Pale Ale (APA)",4,4,"Old Brewery Pale Ale",5.5,17368
674,"Nelson Brewing Company",1115181183,3.5,4,3,"American Pale Ale (APA)",2.5,3.5,"Old Brewery Pale Ale",5.5,17368
674,"Nelson Brewing Company",1083663994,4.5,4.5,4,"American Pale Ale (APA)",3.5,4,"Old Brewery Pale Ale",5.5,17368
674,"Nelson Brewing Company",1292724353,3,3,4,"English India Pale Ale (IPA)",3,3,"Paddywhack IPA",6.5,6660
674,"Nelson Brewing Company",1287810074,3.5,3.5,3.5,"English India Pale Ale (IPA)",3.5,4,"Paddywhack IPA",6.5,6660
674,"Nelson Brewing Company",1285879570,3.5,4,4,"English India Pale Ale (IPA)",3.5,3.5,"Paddywhack IPA",6.5,6660
674,"Nelson Brewing Company",1266431922,4,2.5,4,"English India Pale Ale (IPA)",4,3.5,"Paddywhack IPA",6.5,6660
674,"Nelson Brewing Company",1260238735,4,3.5,4,"English India Pale Ale (IPA)",4,3.5,"Paddywhack IPA",6.5,6660
