"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",17953,"Old Coast Road Brewery",1305386140,3.5,3.5,4,"English Bitter",4,3.5,"Harris Bitter Ale",4.3,50562
"2",17953,"Old Coast Road Brewery",1250680707,3,4,3,"English Bitter",2.5,3.5,"Harris Bitter Ale",4.3,50562
"3",17953,"Old Coast Road Brewery",1245410576,4,4,3.5,"English Bitter",4,4,"Harris Bitter Ale",4.3,50562
"4",17953,"Old Coast Road Brewery",1311435567,3,2.5,4,"English Porter",3.5,2.5,"PBH STRONG Porter Ale",5.7,51278
"5",17953,"Old Coast Road Brewery",1271573855,3.5,3.5,3.5,"English Porter",4,4,"PBH STRONG Porter Ale",5.7,51278
"6",17953,"Old Coast Road Brewery",1247988826,3,3,3,"English Porter",3,3,"PBH STRONG Porter Ale",5.7,51278
"7",17953,"Old Coast Road Brewery",1304173691,3.5,3,3.5,"Berliner Weissbier",3.5,3.5,"Acres Of Wheat",4.7,52196
"8",17953,"Old Coast Road Brewery",1251526248,4,4,4,"Berliner Weissbier",3.5,3,"Acres Of Wheat",4.7,52196
"9",17953,"Old Coast Road Brewery",1304170006,3,3,2,"Czech Pilsener",4,3,"Old Coast Road Pilsener",5.5,50389
"10",17953,"Old Coast Road Brewery",1268386320,2.5,3,3.5,"Czech Pilsener",2.5,3,"Old Coast Road Pilsener",5.5,50389
"11",17953,"Old Coast Road Brewery",1247573738,4,3,4,"Czech Pilsener",3.5,3.5,"Old Coast Road Pilsener",5.5,50389
"12",17953,"Old Coast Road Brewery",1244635071,3.5,2.5,3.5,"Czech Pilsener",4,3.5,"Old Coast Road Pilsener",5.5,50389
