"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
944,"Commonwealth Brewery Ltd.",1269706750,3,3,3,"American Adjunct Lager",3,3,"Kalik",NA,3050
944,"Commonwealth Brewery Ltd.",1218913493,3,2,2,"American Adjunct Lager",3,3,"Kalik",NA,3050
944,"Commonwealth Brewery Ltd.",1184635523,2.5,2,2.5,"American Adjunct Lager",2.5,3,"Kalik",NA,3050
944,"Commonwealth Brewery Ltd.",1155262712,3,3,3,"American Adjunct Lager",3,3,"Kalik",NA,3050
944,"Commonwealth Brewery Ltd.",1111520389,3,3,3.5,"American Adjunct Lager",2.5,3,"Kalik",NA,3050
944,"Commonwealth Brewery Ltd.",1303317794,3,3,2.5,"American Adjunct Lager",2,3,"Kalik",NA,3050
944,"Commonwealth Brewery Ltd.",1292036177,4.5,4.5,4.5,"Foreign / Export Stout",4.5,4.5,"Guinness Foreign Extra Stout (Bahamas)",7.5,46890
944,"Commonwealth Brewery Ltd.",1282165526,4.5,4,3,"Foreign / Export Stout",4.5,4,"Guinness Foreign Extra Stout (Bahamas)",7.5,46890
944,"Commonwealth Brewery Ltd.",1268340336,4,4,4,"Foreign / Export Stout",4,4.5,"Guinness Foreign Extra Stout (Bahamas)",7.5,46890
944,"Commonwealth Brewery Ltd.",1268282268,4,4,4,"Foreign / Export Stout",3.5,4,"Guinness Foreign Extra Stout (Bahamas)",7.5,46890
944,"Commonwealth Brewery Ltd.",1263589849,3.5,4,4,"Foreign / Export Stout",3.5,4,"Guinness Foreign Extra Stout (Bahamas)",7.5,46890
944,"Commonwealth Brewery Ltd.",1237153716,2,2,4,"Foreign / Export Stout",3,2,"Guinness Foreign Extra Stout (Bahamas)",7.5,46890
944,"Commonwealth Brewery Ltd.",1230496690,4.5,4,4.5,"Foreign / Export Stout",4,4.5,"Guinness Foreign Extra Stout (Bahamas)",7.5,46890
944,"Commonwealth Brewery Ltd.",1311549886,3,2,3,"Light Lager",3,3,"Kalik Light",4.5,5572
