"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",9026,"Wanaka Beerworks",1289097540,3.5,3,4,"Czech Pilsener",3.5,3.5,"Brewski",4.8,16015
"2",9026,"Wanaka Beerworks",1280726399,3.5,2.5,4,"Czech Pilsener",4,3,"Brewski",4.8,16015
"3",9026,"Wanaka Beerworks",1239787387,4,4,3,"Czech Pilsener",2.5,3.5,"Brewski",4.8,16015
"4",9026,"Wanaka Beerworks",1131922916,3,3,4,"Czech Pilsener",2,3,"Brewski",4.8,16015
"5",9026,"Wanaka Beerworks",1077159727,3.5,4,3.5,"Czech Pilsener",3.5,4,"Brewski",4.8,16015
"6",9026,"Wanaka Beerworks",1289097697,3,3,3.5,"Vienna Lager",3,2.5,"Cardrona Gold",5,26914
"7",9026,"Wanaka Beerworks",1239790130,3,3,3,"Vienna Lager",3,2.5,"Cardrona Gold",5,26914
"8",9026,"Wanaka Beerworks",1131922636,2.5,3,3,"Vienna Lager",2,2.5,"Cardrona Gold",5,26914
"9",9026,"Wanaka Beerworks",1289097860,3,3,3.5,"Schwarzbier",3.5,2,"Tall Black",4.8,28696
"10",9026,"Wanaka Beerworks",1239787665,2.5,4,3.5,"Schwarzbier",3,3,"Tall Black",4.8,28696
"11",9026,"Wanaka Beerworks",1141275156,3.5,3.5,3.5,"Schwarzbier",3.5,3.5,"Tall Black",4.8,28696
