"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",257,"Steel Brewing Company",1247604832,3,3,3,"American Malt Liquor",3,3,"Steel Reserve 211 (High Gravity)",8.1,718
"2",257,"Steel Brewing Company",1291398248,3,2.5,3,"American Malt Liquor",3,2.5,"Steel Reserve 211 (High Gravity)",8.1,718
"3",257,"Steel Brewing Company",1312949071,3,2,2,"American Malt Liquor",2,2.5,"Steel Reserve 211 Triple Export",8.1,27218
"4",257,"Steel Brewing Company",1287872263,2,1.5,2,"American Malt Liquor",3,2,"Steel Reserve 211 Triple Export",8.1,27218
"5",257,"Steel Brewing Company",1283914632,2.5,2.5,3,"American Malt Liquor",2.5,2.5,"Steel Reserve 211 Triple Export",8.1,27218
"6",257,"Steel Brewing Company",1279444545,2.5,3.5,3,"American Malt Liquor",2,2,"Steel Reserve 211 Triple Export",8.1,27218
"7",257,"Steel Brewing Company",1274319390,1,1,2,"American Malt Liquor",1,1,"Steel Reserve 211 Triple Export",8.1,27218
"8",257,"Steel Brewing Company",1273437687,1,1,4,"American Malt Liquor",2,1,"Steel Reserve 211 Triple Export",8.1,27218
"9",257,"Steel Brewing Company",1272928367,4,4,3,"American Malt Liquor",3.5,4,"Steel Reserve 211 (High Gravity)",8.1,718
"10",257,"Steel Brewing Company",1271964052,2.5,2.5,3,"American Malt Liquor",2.5,2,"Steel Reserve 211 Triple Export",8.1,27218
"11",257,"Steel Brewing Company",1266809868,4.5,4,4,"American Malt Liquor",4.5,4.5,"Steel Reserve 211 Triple Export",8.1,27218
"12",257,"Steel Brewing Company",1255654125,4,2,2,"American Malt Liquor",2.5,3,"Steel Reserve 211 Triple Export",8.1,27218
"13",257,"Steel Brewing Company",1253753287,2.5,2,2,"American Malt Liquor",2,2.5,"Steel Reserve 211 Triple Export",8.1,27218
"14",257,"Steel Brewing Company",1233984524,2,1.5,3,"American Malt Liquor",3,2,"Steel Reserve 211 Triple Export",8.1,27218
"15",257,"Steel Brewing Company",1232649893,1.5,2,3.5,"American Malt Liquor",3,2,"Steel Reserve 211 Triple Export",8.1,27218
"16",257,"Steel Brewing Company",1229138686,2,1.5,2.5,"American Malt Liquor",1.5,1.5,"Steel Reserve 211 Triple Export",8.1,27218
"17",257,"Steel Brewing Company",1227581408,2,2.5,4.5,"American Malt Liquor",3,2.5,"Steel Reserve 211 Triple Export",8.1,27218
"18",257,"Steel Brewing Company",1225736566,1.5,2,4,"American Malt Liquor",2,2.5,"Steel Reserve 211 Triple Export",8.1,27218
"19",257,"Steel Brewing Company",1222296066,3,3,4,"American Malt Liquor",4,3,"Steel Reserve 211 Triple Export",8.1,27218
"20",257,"Steel Brewing Company",1208910355,2.5,2.5,3,"American Malt Liquor",3,2.5,"Steel Reserve 211 Triple Export",8.1,27218
"21",257,"Steel Brewing Company",1272927984,4,3,3.5,"American Malt Liquor",4,4,"Steel Reserve 211 (High Gravity)",8.1,718
"22",257,"Steel Brewing Company",1204784115,2,2.5,3,"American Malt Liquor",2.5,3,"Steel Reserve 211 Triple Export",8.1,27218
"23",257,"Steel Brewing Company",1201391046,2,2,3,"American Malt Liquor",2,2,"Steel Reserve 211 Triple Export",8.1,27218
"24",257,"Steel Brewing Company",1200706294,3,2,2,"American Malt Liquor",3,3,"Steel Reserve 211 Triple Export",8.1,27218
"25",257,"Steel Brewing Company",1200082509,2.5,2.5,2.5,"American Malt Liquor",3,2.5,"Steel Reserve 211 Triple Export",8.1,27218
"26",257,"Steel Brewing Company",1193086549,3.5,3,3,"American Malt Liquor",4,4,"Steel Reserve 211 Triple Export",8.1,27218
"27",257,"Steel Brewing Company",1187645748,3,2,3,"American Malt Liquor",3,2,"Steel Reserve 211 Triple Export",8.1,27218
"28",257,"Steel Brewing Company",1181431304,2.5,2.5,3,"American Malt Liquor",2,2.5,"Steel Reserve 211 Triple Export",8.1,27218
"29",257,"Steel Brewing Company",1162007421,3.5,2.5,4,"American Malt Liquor",3,2.5,"Steel Reserve 211 Triple Export",8.1,27218
"30",257,"Steel Brewing Company",1158894455,3.5,3,3,"American Malt Liquor",2.5,3,"Steel Reserve 211 Triple Export",8.1,27218
"31",257,"Steel Brewing Company",1155188104,3,3,3,"American Malt Liquor",3.5,3,"Steel Reserve 211 Triple Export",8.1,27218
"32",257,"Steel Brewing Company",1143495324,3,3,3.5,"American Malt Liquor",3,3,"Steel Reserve 211 Triple Export",8.1,27218
"33",257,"Steel Brewing Company",1138657941,1,2,2.5,"American Malt Liquor",1,1.5,"Steel Reserve 211 Triple Export",8.1,27218
"34",257,"Steel Brewing Company",1137849716,2.5,2.5,3,"American Malt Liquor",2.5,2.5,"Steel Reserve 211 Triple Export",8.1,27218
"35",257,"Steel Brewing Company",1133825710,2.5,3,3.5,"American Malt Liquor",2.5,2,"Steel Reserve 211 Triple Export",8.1,27218
"36",257,"Steel Brewing Company",1281381497,3,3,2.5,"American Malt Liquor",2.5,3,"Steel Reserve 211 (High Gravity)",8.1,718
"37",257,"Steel Brewing Company",1280125392,3,3,2.5,"American Malt Liquor",3.5,3,"Steel Reserve 211 (High Gravity)",8.1,718
"38",257,"Steel Brewing Company",1279491956,2.5,1.5,2.5,"American Malt Liquor",3,2,"Steel Reserve 211 (High Gravity)",8.1,718
"39",257,"Steel Brewing Company",1263614200,2.5,3,3,"American Malt Liquor",2.5,3,"Steel Reserve 211 (High Gravity)",8.1,718
"40",257,"Steel Brewing Company",1278885018,3.5,1.5,2,"American Malt Liquor",1.5,2.5,"Steel Reserve 211 (High Gravity)",8.1,718
"41",257,"Steel Brewing Company",1277998690,3.5,2.5,3,"American Malt Liquor",3,2.5,"Steel Reserve 211 (High Gravity)",8.1,718
"42",257,"Steel Brewing Company",1276228702,3.5,3,2.5,"American Malt Liquor",3,3,"Steel Reserve 211 (High Gravity)",8.1,718
"43",257,"Steel Brewing Company",1274591519,2.5,1.5,4,"American Malt Liquor",2,1.5,"Steel Reserve 211 (High Gravity)",8.1,718
"44",257,"Steel Brewing Company",1274536151,2,3,4,"American Malt Liquor",2,2,"Steel Reserve 211 (High Gravity)",8.1,718
"45",257,"Steel Brewing Company",1274367996,2,3,3.5,"American Malt Liquor",3,2,"Steel Reserve 211 (High Gravity)",8.1,718
"46",257,"Steel Brewing Company",1274123678,1,3,4,"American Malt Liquor",1.5,1,"Steel Reserve 211 (High Gravity)",8.1,718
"47",257,"Steel Brewing Company",1273376888,3,2.5,2,"American Malt Liquor",2.5,3,"Steel Reserve 211 (High Gravity)",8.1,718
"48",257,"Steel Brewing Company",1248494076,2,3,3.5,"American Malt Liquor",3,2,"Steel Reserve 211 (High Gravity)",8.1,718
"49",257,"Steel Brewing Company",1272170537,3,2.5,2.5,"American Malt Liquor",3,2.5,"Steel Reserve 211 (High Gravity)",8.1,718
"50",257,"Steel Brewing Company",1271386065,3.5,2.5,4,"American Malt Liquor",4,4,"Steel Reserve 211 (High Gravity)",8.1,718
"51",257,"Steel Brewing Company",1270917701,4,3,3.5,"American Malt Liquor",3.5,1.5,"Steel Reserve 211 (High Gravity)",8.1,718
"52",257,"Steel Brewing Company",1270914379,2,2.5,3.5,"American Malt Liquor",1.5,1.5,"Steel Reserve 211 (High Gravity)",8.1,718
"53",257,"Steel Brewing Company",1270006787,3,2.5,2,"American Malt Liquor",2,2.5,"Steel Reserve 211 (High Gravity)",8.1,718
"54",257,"Steel Brewing Company",1269983680,2,1.5,1.5,"American Malt Liquor",2,1.5,"Steel Reserve 211 (High Gravity)",8.1,718
"55",257,"Steel Brewing Company",1269825297,3,3,3,"American Malt Liquor",3,3.5,"Steel Reserve 211 (High Gravity)",8.1,718
"56",257,"Steel Brewing Company",1269626101,1.5,1.5,3,"American Malt Liquor",1.5,1,"Steel Reserve 211 (High Gravity)",8.1,718
"57",257,"Steel Brewing Company",1269482427,3,3,2.5,"American Malt Liquor",2.5,1.5,"Steel Reserve 211 (High Gravity)",8.1,718
"58",257,"Steel Brewing Company",1266637260,2,2,3,"American Malt Liquor",3,3,"Steel Reserve 211 (High Gravity)",8.1,718
"59",257,"Steel Brewing Company",1247630606,3.5,3,3,"American Malt Liquor",2.5,2.5,"Steel Reserve 211 (High Gravity)",8.1,718
"60",257,"Steel Brewing Company",1266291869,2,2.5,3,"American Malt Liquor",2.5,2.5,"Steel Reserve 211 (High Gravity)",8.1,718
"61",257,"Steel Brewing Company",1265951791,3.5,2.5,3.5,"American Malt Liquor",3,2.5,"Steel Reserve 211 (High Gravity)",8.1,718
"62",257,"Steel Brewing Company",1265501775,2.5,3,5,"American Malt Liquor",2.5,4,"Steel Reserve 211 (High Gravity)",8.1,718
"63",257,"Steel Brewing Company",1265181392,1.5,2,2,"American Malt Liquor",2.5,2.5,"Steel Reserve 211 (High Gravity)",8.1,718
"64",257,"Steel Brewing Company",1265005687,4,2.5,4,"American Malt Liquor",4,3,"Steel Reserve 211 (High Gravity)",8.1,718
"65",257,"Steel Brewing Company",1264782731,4,3,4,"American Malt Liquor",3,4,"Steel Reserve 211 (High Gravity)",8.1,718
