"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
10153,"Pisgah Brewing Co.",1282347470,4,4,4,"American Pale Ale (APA)",4.5,4,"Fresh Hop Ale",NA,61212
10153,"Pisgah Brewing Co.",1325854754,5,5,5,"Fruit / Vegetable Beer",5,5,"Apple Jaxx",10.5,60697
10153,"Pisgah Brewing Co.",1304510868,4.5,4.5,4,"Fruit / Vegetable Beer",4,4.5,"Apple Jaxx",10.5,60697
10153,"Pisgah Brewing Co.",1304036627,4,4.5,4,"Fruit / Vegetable Beer",4.5,4,"Apple Jaxx",10.5,60697
10153,"Pisgah Brewing Co.",1286344690,4,5,4.5,"Fruit / Vegetable Beer",4,4,"Apple Jaxx",10.5,60697
10153,"Pisgah Brewing Co.",1280810468,4,4,4,"Fruit / Vegetable Beer",4,4,"Apple Jaxx",10.5,60697
10153,"Pisgah Brewing Co.",1291499418,4,4.5,4,"American Pale Ale (APA)",4,4,"Pisgah Xtra Pale Ale",NA,44732
10153,"Pisgah Brewing Co.",1276404170,4,4,3.5,"American Pale Ale (APA)",4,4,"Pisgah Xtra Pale Ale",NA,44732
10153,"Pisgah Brewing Co.",1253651385,4.5,3.5,3.5,"American Pale Ale (APA)",4,4,"Pisgah Xtra Pale Ale",NA,44732
10153,"Pisgah Brewing Co.",1222288629,4,4,3.5,"American Pale Ale (APA)",4,3.5,"Pisgah Xtra Pale Ale",NA,44732
10153,"Pisgah Brewing Co.",1222271118,4,3.5,4,"American Pale Ale (APA)",4,3.5,"Pisgah Xtra Pale Ale",NA,44732
10153,"Pisgah Brewing Co.",1222110456,3.5,2.5,3,"American Pale Ale (APA)",2,3,"Pisgah Xtra Pale Ale",NA,44732
10153,"Pisgah Brewing Co.",1221229368,4.5,4,4.5,"American Pale Ale (APA)",4,4,"Pisgah Xtra Pale Ale",NA,44732
10153,"Pisgah Brewing Co.",1220611355,5,4,4,"American Pale Ale (APA)",5,4.5,"Pisgah Xtra Pale Ale",NA,44732
10153,"Pisgah Brewing Co.",1262282950,4.5,3,3.5,"American Brown Ale",3.5,4,"Pisgah Jason's Brown Ale",4.8,43934
10153,"Pisgah Brewing Co.",1262193180,4.5,4,4,"American Brown Ale",3,3.5,"Pisgah Jason's Brown Ale",4.8,43934
10153,"Pisgah Brewing Co.",1253598666,4.5,4,4,"American Brown Ale",3.5,4,"Pisgah Jason's Brown Ale",4.8,43934
10153,"Pisgah Brewing Co.",1246138567,4.5,3.5,3.5,"American Brown Ale",3.5,3.5,"Pisgah Jason's Brown Ale",4.8,43934
10153,"Pisgah Brewing Co.",1237084155,4.5,3.5,3.5,"American Brown Ale",4.5,3.5,"Pisgah Jason's Brown Ale",4.8,43934
10153,"Pisgah Brewing Co.",1223094137,5,5,4,"American Brown Ale",4,4,"Pisgah Jason's Brown Ale",4.8,43934
10153,"Pisgah Brewing Co.",1220536252,4,4.5,4,"American Brown Ale",3.5,4,"Pisgah Jason's Brown Ale",4.8,43934
10153,"Pisgah Brewing Co.",1298233060,4,3,3,"American Pale Ale (APA)",3,3.5,"Pisgah American Style Pale Ale",5.5,25053
10153,"Pisgah Brewing Co.",1217108295,5,4.5,4.5,"American Brown Ale",4,4,"Pisgah Jason's Brown Ale",4.8,43934
10153,"Pisgah Brewing Co.",1216895951,5,4,4.5,"American Brown Ale",4.5,4.5,"Pisgah Jason's Brown Ale",4.8,43934
10153,"Pisgah Brewing Co.",1305603415,4,4,4,"American Amber / Red Ale",4,4,"Pisgah Leaf Amber",NA,49312
10153,"Pisgah Brewing Co.",1297189887,4,3.5,4,"American Amber / Red Ale",4,4,"Pisgah Leaf Amber",NA,49312
10153,"Pisgah Brewing Co.",1285878769,4.5,4,3.5,"American Amber / Red Ale",4,4,"Pisgah Leaf Amber",NA,49312
10153,"Pisgah Brewing Co.",1280108563,3.5,4,3.5,"American Amber / Red Ale",4,4,"Pisgah Leaf Amber",NA,49312
10153,"Pisgah Brewing Co.",1278553802,4,4.5,4.5,"American Amber / Red Ale",3.5,4,"Pisgah Leaf Amber",NA,49312
10153,"Pisgah Brewing Co.",1274812501,4.5,4.5,4.5,"American Amber / Red Ale",4,4,"Pisgah Leaf Amber",NA,49312
10153,"Pisgah Brewing Co.",1250711738,3.5,4,3,"American Amber / Red Ale",3,3.5,"Pisgah Leaf Amber",NA,49312
10153,"Pisgah Brewing Co.",1247608722,4.5,4,4,"American Amber / Red Ale",3,4,"Pisgah Leaf Amber",NA,49312
