"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",819,"Ross Valley Brewing Company",1080006195,4.5,4,4.5,"American Amber / Red Ale",4,4,"Repack Red Ale",5.3,11207
"2",819,"Ross Valley Brewing Company",1057262196,4,4,4,"American Amber / Red Ale",4,4,"Repack Red Ale",5.3,11207
"3",819,"Ross Valley Brewing Company",1057262669,4.5,3.5,4,"English Bitter",4,4,"XXX Bitter",4.8,11208
"4",819,"Ross Valley Brewing Company",1083129097,4,4,4,"American IPA",4,4,"India Pale Ale",6.4,6870
"5",819,"Ross Valley Brewing Company",1073005157,4,4,4.5,"American IPA",4,4,"India Pale Ale",6.4,6870
"6",819,"Ross Valley Brewing Company",1065931372,4,3.5,3,"American IPA",4,3.5,"India Pale Ale",6.4,6870
"7",819,"Ross Valley Brewing Company",1035811815,4,4,4.5,"American IPA",4,4,"India Pale Ale",6.4,6870
"8",819,"Ross Valley Brewing Company",1091673081,3.5,3.5,3,"Kölsch",3,3.5,"Kolsch",5,13715
"9",819,"Ross Valley Brewing Company",1090697142,3,3,3,"Kölsch",3,3,"Kolsch",5,13715
"10",819,"Ross Valley Brewing Company",1087605986,3.5,3,3,"Kölsch",3,3,"Kolsch",5,13715
"11",819,"Ross Valley Brewing Company",1090371296,4.5,4,3.5,"American Amber / Red Ale",3.5,4,"Repack Red Ale",5.3,11207
"12",819,"Ross Valley Brewing Company",1089180353,4,4,4.5,"American Amber / Red Ale",4,4,"Repack Red Ale",5.3,11207
