"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
2695,"Bull & Bush Pub & Brewery",1180239635,4,4,4,"English Stout",3.5,4,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1259799864,4,3.5,4,"Extra Special / Strong Bitter (ESB)",4,4,"Tower ESB",NA,24280
2695,"Bull & Bush Pub & Brewery",1138577160,4,4,4,"English Stout",4,4,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1322904664,4.5,4.5,4.5,"American Double / Imperial Stout",5,4.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1322194432,4.5,4.5,4.5,"American Double / Imperial Stout",4.5,4.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1303439415,4.5,4,4,"American Double / Imperial Stout",5,4.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1290144040,4.5,5,4.5,"American Double / Imperial Stout",4,4.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1181162240,5,4,4,"American Double / Imperial Stout",3.5,4.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1176424829,3,5,4.5,"American Double / Imperial Stout",3.5,3,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1284740406,2.5,2.5,4.5,"American Double / Imperial Stout",4,2,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1276197947,4.5,5,4,"American Double / Imperial Stout",5,5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1276189684,4,5,3.5,"American Double / Imperial Stout",4,5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1274758754,3.5,4,3.5,"American Double / Imperial Stout",4,4,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1270684368,3.5,5,4.5,"American Double / Imperial Stout",4,4.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1236192178,5,5,4.5,"American Double / Imperial Stout",4.5,4.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1207108817,4,4,4,"American Double / Imperial Stout",4,4,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1204719374,4.5,4,5,"American Double / Imperial Stout",4.5,4.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1199038274,4.5,3,4.5,"American Double / Imperial Stout",4.5,3.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1171681070,4.5,4.5,4,"American Double / Imperial Stout",5,4.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1163440044,4,4.5,4.5,"American Double / Imperial Stout",4,4.5,"Legend Of The Liquid Brain",11.5,22421
2695,"Bull & Bush Pub & Brewery",1271908033,4,4,4,"American IPA",3.5,4.5,"No Coast IPA",6,45433
2695,"Bull & Bush Pub & Brewery",1259799590,4,3.5,4,"American IPA",4,3.5,"No Coast IPA",6,45433
2695,"Bull & Bush Pub & Brewery",1247185776,3.5,3.5,4,"American IPA",4,3.5,"No Coast IPA",6,45433
2695,"Bull & Bush Pub & Brewery",1242430120,3.5,4,4,"American IPA",3.5,3.5,"No Coast IPA",6,45433
2695,"Bull & Bush Pub & Brewery",1224301979,3.5,3.5,4,"American IPA",4,3.5,"No Coast IPA",6,45433
2695,"Bull & Bush Pub & Brewery",1305938962,3.5,3.5,3.5,"English Strong Ale",4,3.5,"Union Jack",9,35746
2695,"Bull & Bush Pub & Brewery",1243892785,4,4,4,"English Stout",3.5,4,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1197859024,4.5,4.5,3.5,"English Stout",4,3.5,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1178491024,4,4,3.5,"English Strong Ale",4,4,"Union Jack",9,35746
2695,"Bull & Bush Pub & Brewery",1177948594,4,3.5,4,"English Strong Ale",4,4,"Union Jack",9,35746
2695,"Bull & Bush Pub & Brewery",1173304858,3.5,3.5,4,"English Strong Ale",3.5,3,"Union Jack",9,35746
2695,"Bull & Bush Pub & Brewery",1325360607,3.5,3.5,3.5,"English Stout",3,4,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1317852013,3.5,4.5,4,"English Stout",3.5,3.5,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1305938148,3.5,3.5,4,"English Stout",4,3.5,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1303482193,4,4,4,"English Stout",4,4,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1260981382,4.5,4,4,"English Stout",5,4,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1254080926,4.5,3,4,"English Stout",4,3.5,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1089495924,4,4,3.5,"English Stout",3.5,4.5,"Stonehenge Stout",NA,13990
2695,"Bull & Bush Pub & Brewery",1308576043,4,4.5,3.5,"Winter Warmer",4.5,4,"Yule Fuel",NA,38143
2695,"Bull & Bush Pub & Brewery",1305938820,4,4,4,"Winter Warmer",4.5,4,"Yule Fuel",NA,38143
2695,"Bull & Bush Pub & Brewery",1204719851,4.5,4.5,4.5,"Winter Warmer",4,4.5,"Yule Fuel",NA,38143
2695,"Bull & Bush Pub & Brewery",1187043773,3.5,4.5,4,"Winter Warmer",3.5,4.5,"Yule Fuel",NA,38143
2695,"Bull & Bush Pub & Brewery",1186892977,3.5,4,4,"Winter Warmer",4,4.5,"Yule Fuel",NA,38143
2695,"Bull & Bush Pub & Brewery",1225485571,4,4,4,"Rye Beer",3.5,4,"Pimp My Rye",NA,41611
