"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",17293,"The Stable",1258916516,4,4,4,"Märzen / Oktoberfest",4,4,"Amalgamated Märzen",NA,50632
"2",17293,"The Stable",1249155862,4.5,4,4,"Märzen / Oktoberfest",4.5,4,"Amalgamated Märzen",NA,50632
"3",17293,"The Stable",1248190301,3,3,3,"Märzen / Oktoberfest",3,3,"Amalgamated Märzen",NA,50632
"4",17293,"The Stable",1246346370,4,4,3.5,"Märzen / Oktoberfest",4,3.5,"Amalgamated Märzen",NA,50632
"5",17293,"The Stable",1313794405,2.5,2,2.5,"Märzen / Oktoberfest",3,2,"Amalgamated Märzen",NA,50632
"6",17293,"The Stable",1261164889,4,3.5,3.5,"Dunkelweizen",3.5,3.5,"Amalgamated Dunkel",5.2,54846
"7",17293,"The Stable",1312769066,2,2,2.5,"English India Pale Ale (IPA)",2,1.5,"Amalgamated IPA",NA,71830
"8",17293,"The Stable",1312768707,2.5,2,3,"Maibock / Helles Bock",3.5,2.5,"Amalgamated Helles",NA,50575
"9",17293,"The Stable",1309404284,4,3.5,4,"Maibock / Helles Bock",4,4,"Amalgamated Helles",NA,50575
"10",17293,"The Stable",1273386902,4,4,4,"Maibock / Helles Bock",4,4.5,"Amalgamated Helles",NA,50575
"11",17293,"The Stable",1249156048,5,3.5,4,"Maibock / Helles Bock",4,4,"Amalgamated Helles",NA,50575
"12",17293,"The Stable",1246345860,4,3.5,3.5,"Maibock / Helles Bock",4,4,"Amalgamated Helles",NA,50575
"13",17293,"The Stable",1245461993,4,3.5,4,"Maibock / Helles Bock",4,4,"Amalgamated Helles",NA,50575
"14",17293,"The Stable",1245676105,4.5,4,4,"Märzen / Oktoberfest",4,4,"Amalgamated Märzen",NA,50632
"15",17293,"The Stable",1313794006,3,2.5,3,"American Pale Lager",4,3,"Amalgamated Zoigl",5,54060
"16",17293,"The Stable",1306515177,4,3.5,4,"American Pale Lager",4,3.5,"Amalgamated Zoigl",5,54060
"17",17293,"The Stable",1267639420,4,3.5,4.5,"American Pale Lager",4.5,3.5,"Amalgamated Zoigl",5,54060
"18",17293,"The Stable",1258002436,3.5,3,3.5,"American Pale Lager",3,3.5,"Amalgamated Zoigl",5,54060
"19",17293,"The Stable",1251064405,4,4.5,4,"Rauchbier",4,4,"Amalgamated Rauchbier",NA,52094
