"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
259,"Brouwerij St. Bernardus NV",1188067735,4,4,4,"Quadrupel (Quad)",4,4,"St. Bernardus Abt 12",10,1708
259,"Brouwerij St. Bernardus NV",1174424890,5,5,4.5,"Quadrupel (Quad)",4.5,4.5,"St. Bernardus Abt 12",10,1708
259,"Brouwerij St. Bernardus NV",1268663432,4,4,4.5,"Dubbel",4,4,"St. Bernardus Pater 6",6.7,1856
259,"Brouwerij St. Bernardus NV",1200168516,4.5,4,4.5,"Dubbel",4,4,"St. Bernardus Pater 6",6.7,1856
259,"Brouwerij St. Bernardus NV",1179937996,4.5,3,4,"Quadrupel (Quad)",4.5,4.5,"St. Bernardus Abt 12",10,1708
259,"Brouwerij St. Bernardus NV",1296694877,4.5,4.5,4.5,"Quadrupel (Quad)",4.5,4.5,"St. Bernardus Abt 12",10,1708
259,"Brouwerij St. Bernardus NV",1264557002,5,4,3.5,"Quadrupel (Quad)",4.5,4.5,"St. Bernardus Abt 12",10,1708
259,"Brouwerij St. Bernardus NV",1133287804,4,4,4.5,"Tripel",4,4,"Watou Tripel",7.5,1854
259,"Brouwerij St. Bernardus NV",1268107385,2,4,4.5,"Witbier",4.5,2,"St. Bernardus Witbier",5.5,7879
259,"Brouwerij St. Bernardus NV",1236394885,4.5,3.5,3,"Witbier",4,4.5,"St. Bernardus Witbier",5.5,7879
259,"Brouwerij St. Bernardus NV",1262368910,4,4,4,"Belgian Strong Dark Ale",4,4,"Christmas Ale",10,39286
259,"Brouwerij St. Bernardus NV",1206543134,4.5,4,5,"Quadrupel (Quad)",4.5,4,"St. Bernardus Abt 12",10,1708
259,"Brouwerij St. Bernardus NV",1205297913,3,3.5,4,"Quadrupel (Quad)",3,2.5,"St. Bernardus Abt 12",10,1708
259,"Brouwerij St. Bernardus NV",1163265906,4,4,4,"Quadrupel (Quad)",4,4,"St. Bernardus Abt 12",10,1708
