"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
22951,"Clown Shoes",1315186826,3.5,4,4,"Witbier",3,3.5,"Clementine",6,58609
22951,"Clown Shoes",1312760619,4,4,4,"American Amber / Red Ale",4,3.5,"Eagle Claw Fist",8,61133
22951,"Clown Shoes",1309134611,4,3.5,3.5,"American Black Ale",4,4,"Hoppy Feet 1.5",10,64750
22951,"Clown Shoes",1325028830,4,4.5,4,"Belgian IPA",4,4.5,"Muffin Top",10,72751
22951,"Clown Shoes",1309953410,4.5,4,4,"American Black Ale",4,4.5,"Lubrication",6,70623
22951,"Clown Shoes",1324440541,4,4,4,"Belgian IPA",4,4,"Muffin Top",10,72751
22951,"Clown Shoes",1324155589,3.5,3,4,"Witbier",4,3,"Clementine",6,58609
22951,"Clown Shoes",1318393987,2.5,3,4,"American Black Ale",2.5,2,"Lubrication",6,70623
22951,"Clown Shoes",1325474017,4,4,4.5,"Belgian IPA",4,3.5,"Muffin Top",10,72751
22951,"Clown Shoes",1325727279,3.5,3.5,4,"Belgian IPA",3.5,2.5,"Muffin Top",10,72751
22951,"Clown Shoes",1325640873,3.5,3,3.5,"Belgian IPA",3,3.5,"Muffin Top",10,72751
22951,"Clown Shoes",1325481349,4,4,4,"Belgian IPA",4,4,"Muffin Top",10,72751
22951,"Clown Shoes",1325474351,4,4,4,"Belgian IPA",4,4,"Muffin Top",10,72751
22951,"Clown Shoes",1323487223,3.5,4,4,"Belgian IPA",3.5,3.5,"Muffin Top",10,72751
22951,"Clown Shoes",1323478684,3.5,4,3.5,"Belgian IPA",3.5,3.5,"Muffin Top",10,72751
22951,"Clown Shoes",1323405996,4,4.5,4,"Belgian IPA",3.5,3.5,"Muffin Top",10,72751
22951,"Clown Shoes",1323130629,4,4,4,"Belgian IPA",4,4,"Muffin Top",10,72751
22951,"Clown Shoes",1322971307,4.5,4,4,"Belgian IPA",4,4,"Muffin Top",10,72751
