"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",8930,"Dempsey's Restaurant And Brewery",1312822113,3.5,4,3,"American Pale Wheat Ale",3,4,"Dempsey's Sonoma Mountain Wheat",4.7,70353
"2",8930,"Dempsey's Restaurant And Brewery",1300309630,4,4,3.5,"Foreign / Export Stout",3.5,4,"Dempsey's Ugly Dog Stout",6.7,67252
"3",8930,"Dempsey's Restaurant And Brewery",1319853330,3.5,3.5,3.5,"American Double / Imperial IPA",3.5,3.5,"Dempsey's Petaluma Strong Ale",7.5,22171
"4",8930,"Dempsey's Restaurant And Brewery",1319566880,4,4,4,"American Double / Imperial IPA",4,4,"Dempsey's Petaluma Strong Ale",7.5,22171
"5",8930,"Dempsey's Restaurant And Brewery",1312823197,3.5,3.5,4,"American Double / Imperial IPA",3,4,"Dempsey's Petaluma Strong Ale",7.5,22171
"6",8930,"Dempsey's Restaurant And Brewery",1307061142,4,3.5,3.5,"American Double / Imperial IPA",4,4,"Dempsey's Petaluma Strong Ale",7.5,22171
"7",8930,"Dempsey's Restaurant And Brewery",1297043913,3.5,4,4,"American Double / Imperial IPA",4,4,"Dempsey's Petaluma Strong Ale",7.5,22171
"8",8930,"Dempsey's Restaurant And Brewery",1288121134,1.5,2,3,"American Double / Imperial IPA",2,1.5,"Dempsey's Petaluma Strong Ale",7.5,22171
"9",8930,"Dempsey's Restaurant And Brewery",1282612623,4,2,3,"American Double / Imperial IPA",4,3.5,"Dempsey's Petaluma Strong Ale",7.5,22171
"10",8930,"Dempsey's Restaurant And Brewery",1223824612,3.5,4,4,"American Double / Imperial IPA",3,3,"Dempsey's Petaluma Strong Ale",7.5,22171
"11",8930,"Dempsey's Restaurant And Brewery",1272945278,2.5,2,3,"American Barleywine",3,3.5,"Christmas Barleywine",10,58020
"12",8930,"Dempsey's Restaurant And Brewery",1288014423,3,3.5,3,"American Pale Ale (APA)",4,3,"Dempsey's Petaluma Pale Ale",NA,27722
"13",8930,"Dempsey's Restaurant And Brewery",1287113705,3.5,3.5,3.5,"American Pale Ale (APA)",3.5,3.5,"Dempsey's Petaluma Pale Ale",NA,27722
"14",8930,"Dempsey's Restaurant And Brewery",1209159243,3,3,2,"American Pale Ale (APA)",2.5,3,"Dempsey's Petaluma Pale Ale",NA,27722
"15",8930,"Dempsey's Restaurant And Brewery",1136697010,4,3.5,3.5,"American Pale Ale (APA)",3.5,3.5,"Dempsey's Petaluma Pale Ale",NA,27722
"16",8930,"Dempsey's Restaurant And Brewery",1312821594,3,3,3,"American Amber / Red Ale",3.5,3,"Dempsey's Red Rooster Ale",NA,27723
"17",8930,"Dempsey's Restaurant And Brewery",1309057790,4,4,3.5,"American Amber / Red Ale",4,4,"Dempsey's Red Rooster Ale",NA,27723
"18",8930,"Dempsey's Restaurant And Brewery",1231467128,4,4,3.5,"American Amber / Red Ale",4,4,"Dempsey's Red Rooster Ale",NA,27723
"19",8930,"Dempsey's Restaurant And Brewery",1223793754,3,3,3,"American Amber / Red Ale",3,3,"Dempsey's Red Rooster Ale",NA,27723
"20",8930,"Dempsey's Restaurant And Brewery",1136698402,4,3.5,3.5,"American Amber / Red Ale",4,4,"Dempsey's Red Rooster Ale",NA,27723
"21",8930,"Dempsey's Restaurant And Brewery",1321830924,4,3.5,3,"American Pale Ale (APA)",4,4,"707 Wet Hop Pale Ale",5.3,75233
"22",8930,"Dempsey's Restaurant And Brewery",1321229723,4,4,3.5,"American Pale Ale (APA)",3.5,4,"707 Wet Hop Pale Ale",5.3,75233
"23",8930,"Dempsey's Restaurant And Brewery",1308947717,3.5,3.5,3.5,"American Pale Wheat Ale",3.5,3.5,"Dempsey's Sonoma Mountain Wheat",4.7,70353
"24",8930,"Dempsey's Restaurant And Brewery",1312822593,3,3,3,"Irish Red Ale",3,3,"Sonoma Irish Style Ale",5.2,60553
"25",8930,"Dempsey's Restaurant And Brewery",1302911447,1.5,3,3,"Irish Red Ale",2.5,2,"Sonoma Irish Style Ale",5.2,60553
"26",8930,"Dempsey's Restaurant And Brewery",1285532132,4,3.5,3,"Irish Red Ale",3.5,3.5,"Sonoma Irish Style Ale",5.2,60553
"27",8930,"Dempsey's Restaurant And Brewery",1280457774,3,1.5,2,"Irish Red Ale",2.5,1.5,"Sonoma Irish Style Ale",5.2,60553
