"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
2383,"Cooper's Cave Ale Company",1187986999,1.5,1.5,2,"Czech Pilsener",1.5,1.5,"Bohemian Pilsner",NA,38364
2383,"Cooper's Cave Ale Company",1257726413,2.5,2.5,4,"American Porter",3,2.5,"Pathfinders Porter",5.7,11977
2383,"Cooper's Cave Ale Company",1236476216,2.5,2.5,4.5,"American Porter",4,2,"Pathfinders Porter",5.7,11977
2383,"Cooper's Cave Ale Company",1226110140,3,3,3,"American Porter",3,2.5,"Pathfinders Porter",5.7,11977
2383,"Cooper's Cave Ale Company",1090614385,2.5,2,4,"American Porter",3.5,3,"Pathfinders Porter",5.7,11977
2383,"Cooper's Cave Ale Company",1060269360,3,2.5,4,"American Porter",4,3,"Pathfinders Porter",5.7,11977
2383,"Cooper's Cave Ale Company",1242531249,2.5,1.5,3.5,"English India Pale Ale (IPA)",2.5,2.5,"Cooper's Cave IPA",NA,25333
2383,"Cooper's Cave Ale Company",1240082360,1,1,4,"English India Pale Ale (IPA)",2,1,"Cooper's Cave IPA",NA,25333
2383,"Cooper's Cave Ale Company",1186763131,2.5,2,3,"English India Pale Ale (IPA)",2,2.5,"Cooper's Cave IPA",NA,25333
2383,"Cooper's Cave Ale Company",1234926768,2.5,2.5,4.5,"American Stout",2.5,3,"Sagamore Stout",NA,12402
2383,"Cooper's Cave Ale Company",1171179689,1,2,4,"English India Pale Ale (IPA)",2,1.5,"Cooper's Cave IPA",NA,25333
2383,"Cooper's Cave Ale Company",1124322121,3.5,3,4,"English India Pale Ale (IPA)",4,3.5,"Cooper's Cave IPA",NA,25333
2383,"Cooper's Cave Ale Company",1318293635,2.5,1.5,3.5,"English Bitter",3.5,2,"Tavern Ale",NA,5982
2383,"Cooper's Cave Ale Company",1221699533,3.5,4,4,"American Stout",3.5,3.5,"Sagamore Stout",NA,12402
2383,"Cooper's Cave Ale Company",1186763676,3,3,3,"American Stout",3,3,"Sagamore Stout",NA,12402
2383,"Cooper's Cave Ale Company",1269201189,1,1,3,"English Bitter",2,1,"Tavern Ale",NA,5982
2383,"Cooper's Cave Ale Company",1241487340,3,3,3,"English Bitter",3,3,"Tavern Ale",NA,5982
2383,"Cooper's Cave Ale Company",1240082613,1,1,4,"English Bitter",1.5,1,"Tavern Ale",NA,5982
2383,"Cooper's Cave Ale Company",1171181857,1,1,3.5,"English Bitter",1,1,"Tavern Ale",NA,5982
2383,"Cooper's Cave Ale Company",1169867871,3,3,2.5,"English Bitter",3,3,"Tavern Ale",NA,5982
2383,"Cooper's Cave Ale Company",1090799755,3,2.5,3.5,"English Bitter",3.5,3,"Tavern Ale",NA,5982
2383,"Cooper's Cave Ale Company",1066744218,2.5,2,3,"English Bitter",3,2,"Tavern Ale",NA,5982
2383,"Cooper's Cave Ale Company",1277683507,3.5,3.5,3.5,"Oatmeal Stout",4.5,4,"Oatmeal Stout",7,59611
2383,"Cooper's Cave Ale Company",1260570370,3,2.5,3,"American Stout",2.5,2.5,"Sagamore Stout",NA,12402
2383,"Cooper's Cave Ale Company",1171224479,1.5,1.5,3.5,"American Stout",3,1,"Sagamore Stout",NA,12402
2383,"Cooper's Cave Ale Company",1090113869,3,3.5,4,"American Stout",3.5,3.5,"Sagamore Stout",NA,12402
2383,"Cooper's Cave Ale Company",1228274422,2.5,2,3,"Pumpkin Ale",3,2,"Pumpkin Ale",NA,46316
2383,"Cooper's Cave Ale Company",1124326754,3.5,3.5,4,"Fruit / Vegetable Beer",4,3.5,"Raspberry Wheat",NA,25336
