"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
408,"Silver Gulch Brewing and Bottling Co.",1192080921,4,4,3.5,"Vienna Lager",3.5,4,"Fairbanks Lager",4.8,1202
408,"Silver Gulch Brewing and Bottling Co.",1124309934,4,4,4,"Vienna Lager",3.5,4,"Fairbanks Lager",4.8,1202
408,"Silver Gulch Brewing and Bottling Co.",1041179322,4,4,4,"Vienna Lager",4,4,"Fairbanks Lager",4.8,1202
408,"Silver Gulch Brewing and Bottling Co.",1209936819,3.5,3,3.5,"Vienna Lager",3,3.5,"Fairbanks Lager",4.8,1202
408,"Silver Gulch Brewing and Bottling Co.",1198707050,3.5,3.5,3,"Vienna Lager",3,3,"Fairbanks Lager",4.8,1202
408,"Silver Gulch Brewing and Bottling Co.",1316837174,4,4,3.5,"American Amber / Red Ale",4,4,"Copper Creek Amber Ale",4.8,1201
408,"Silver Gulch Brewing and Bottling Co.",1255489273,3.5,3,3.5,"American Amber / Red Ale",3.5,3,"Copper Creek Amber Ale",4.8,1201
408,"Silver Gulch Brewing and Bottling Co.",1247175409,3.5,3,3,"American Amber / Red Ale",3,2.5,"Copper Creek Amber Ale",4.8,1201
408,"Silver Gulch Brewing and Bottling Co.",1245164665,4.5,3,4,"American Amber / Red Ale",3.5,4.5,"Copper Creek Amber Ale",4.8,1201
408,"Silver Gulch Brewing and Bottling Co.",1217406139,3,3.5,4,"American Amber / Red Ale",3,3.5,"Copper Creek Amber Ale",4.8,1201
408,"Silver Gulch Brewing and Bottling Co.",1106163190,4,4.5,4,"American Amber / Red Ale",4,4,"Copper Creek Amber Ale",4.8,1201
408,"Silver Gulch Brewing and Bottling Co.",1022681830,4,4,4,"American Amber / Red Ale",4,4,"Copper Creek Amber Ale",4.8,1201
408,"Silver Gulch Brewing and Bottling Co.",1020601785,4,4,4,"American Amber / Red Ale",3.5,4,"Copper Creek Amber Ale",4.8,1201
408,"Silver Gulch Brewing and Bottling Co.",1313433738,3,3,3,"American Porter",3,3,"Pick Axe Porter",4.5,1203
408,"Silver Gulch Brewing and Bottling Co.",1260321476,4,4.5,4,"American Porter",3.5,4,"Pick Axe Porter",4.5,1203
408,"Silver Gulch Brewing and Bottling Co.",1247177959,4,4,3.5,"American Porter",4,4.5,"Pick Axe Porter",4.5,1203
408,"Silver Gulch Brewing and Bottling Co.",1226958832,3.5,3.5,4,"American Porter",3,3.5,"Pick Axe Porter",4.5,1203
408,"Silver Gulch Brewing and Bottling Co.",1225771711,3.5,3,3.5,"American Porter",3,3,"Pick Axe Porter",4.5,1203
408,"Silver Gulch Brewing and Bottling Co.",1217818203,4.5,3,3.5,"American Porter",3.5,4,"Pick Axe Porter",4.5,1203
408,"Silver Gulch Brewing and Bottling Co.",1217450681,4,4,4,"American Porter",4,4,"Pick Axe Porter",4.5,1203
408,"Silver Gulch Brewing and Bottling Co.",1208914774,4.5,4,4.5,"American Porter",4.5,4.5,"Pick Axe Porter",4.5,1203
408,"Silver Gulch Brewing and Bottling Co.",1208657866,4.5,4,4,"American Porter",3.5,4.5,"Pick Axe Porter",4.5,1203
408,"Silver Gulch Brewing and Bottling Co.",1192749503,4.5,3,4,"American Porter",4,4,"Pick Axe Porter",4.5,1203
