"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",4553,"Fürst Wallerstein Brauhaus",1199455515,3,3,3.5,"Weizenbock",3,3,"Fürst Wallerstein Weisser-Bok",6.8,40396
"2",4553,"Fürst Wallerstein Brauhaus",1246292758,4.5,4,4.5,"German Pilsener",4.5,4.5,"Classic",4.9,22000
"3",4553,"Fürst Wallerstein Brauhaus",1190919626,5,5,5,"German Pilsener",5,5,"Classic",4.9,22000
"4",4553,"Fürst Wallerstein Brauhaus",1108659059,4.5,4.5,4.5,"German Pilsener",4,4,"Classic",4.9,22000
"5",4553,"Fürst Wallerstein Brauhaus",1199630304,2.5,2,3,"Munich Helles Lager",2,2,"Fürst Wallerstein Hell",4.8,40462
"6",4553,"Fürst Wallerstein Brauhaus",1309114835,4,3.5,4,"Munich Dunkel Lager",4,3.5,"Landsknecht Bier",5.2,22329
"7",4553,"Fürst Wallerstein Brauhaus",1249264312,4,4.5,4.5,"Munich Dunkel Lager",4,4.5,"Landsknecht Bier",5.2,22329
"8",4553,"Fürst Wallerstein Brauhaus",1233576175,4.5,4,3.5,"Munich Dunkel Lager",4,4,"Landsknecht Bier",5.2,22329
"9",4553,"Fürst Wallerstein Brauhaus",1222358432,3.5,4,3.5,"Munich Dunkel Lager",3,4,"Landsknecht Bier",5.2,22329
"10",4553,"Fürst Wallerstein Brauhaus",1210618389,4,3,3.5,"Munich Dunkel Lager",3.5,4,"Landsknecht Bier",5.2,22329
"11",4553,"Fürst Wallerstein Brauhaus",1185556793,3,4,4,"Munich Dunkel Lager",3.5,3.5,"Landsknecht Bier",5.2,22329
"12",4553,"Fürst Wallerstein Brauhaus",1179753000,5,5,5,"Munich Dunkel Lager",5,5,"Landsknecht Bier",5.2,22329
"13",4553,"Fürst Wallerstein Brauhaus",1109766468,4,4,4,"Munich Dunkel Lager",4.5,4.5,"Landsknecht Bier",5.2,22329
"14",4553,"Fürst Wallerstein Brauhaus",1309598078,3.5,4,1.5,"Hefeweizen",5,3,"Hefe-Weizen",5.2,18781
"15",4553,"Fürst Wallerstein Brauhaus",1264793355,4,4,4,"Hefeweizen",4.5,4.5,"Hefe-Weizen",5.2,18781
"16",4553,"Fürst Wallerstein Brauhaus",1249003999,4.5,4,4.5,"Hefeweizen",4,4.5,"Hefe-Weizen",5.2,18781
"17",4553,"Fürst Wallerstein Brauhaus",1180991717,4.5,5,4,"Hefeweizen",3.5,4.5,"Hefe-Weizen",5.2,18781
"18",4553,"Fürst Wallerstein Brauhaus",1090152680,5,3,3,"Hefeweizen",3.5,4,"Hefe-Weizen",5.2,18781
"19",4553,"Fürst Wallerstein Brauhaus",1306080777,3.5,3,3,"Keller Bier / Zwickel Bier",3.5,4,"Fürsten Zwickel",4.7,21959
"20",4553,"Fürst Wallerstein Brauhaus",1223200634,3,2.5,3.5,"Keller Bier / Zwickel Bier",3.5,3,"Fürsten Zwickel",4.7,21959
"21",4553,"Fürst Wallerstein Brauhaus",1204572571,4,3,4,"Keller Bier / Zwickel Bier",3,3.5,"Fürsten Zwickel",4.7,21959
"22",4553,"Fürst Wallerstein Brauhaus",1178341151,4,3.5,4,"Keller Bier / Zwickel Bier",4,4,"Fürsten Zwickel",4.7,21959
"23",4553,"Fürst Wallerstein Brauhaus",1156693475,3,3,3.5,"Keller Bier / Zwickel Bier",3.5,3,"Fürsten Zwickel",4.7,21959
"24",4553,"Fürst Wallerstein Brauhaus",1108496569,4.5,4,4,"Keller Bier / Zwickel Bier",4,4,"Fürsten Zwickel",4.7,21959
"25",4553,"Fürst Wallerstein Brauhaus",1199454937,3.5,3,3,"Bock",3.5,3.5,"Winter Bockle",7.5,24132
"26",4553,"Fürst Wallerstein Brauhaus",1118091865,3,3.5,3,"Bock",2.5,4,"Winter Bockle",7.5,24132
