"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",4509,"Wellington's Backwater Brewing Co.",1233975216,3,3,2.5,"English Brown Ale",3.5,2.5,"River Town Nut Brown Ale",NA,20402
"2",4509,"Wellington's Backwater Brewing Co.",1287450905,3.5,3,2.5,"American Pale Ale (APA)",3.5,4,"Cat Tail Pale Ale",NA,20401
"3",4509,"Wellington's Backwater Brewing Co.",1240929215,4.5,4,3,"American Pale Ale (APA)",3,4.5,"Cat Tail Pale Ale",NA,20401
"4",4509,"Wellington's Backwater Brewing Co.",1228364764,4,3,4,"American Pale Ale (APA)",4,4,"Cat Tail Pale Ale",NA,20401
"5",4509,"Wellington's Backwater Brewing Co.",1190779260,2.5,2.5,3.5,"American Pale Ale (APA)",2,2,"Cat Tail Pale Ale",NA,20401
"6",4509,"Wellington's Backwater Brewing Co.",1159759186,4,3.5,4,"American Pale Ale (APA)",4,3.5,"Cat Tail Pale Ale",NA,20401
"7",4509,"Wellington's Backwater Brewing Co.",1241379864,3,3,4,"English Brown Ale",3.5,3.5,"River Town Nut Brown Ale",NA,20402
"8",4509,"Wellington's Backwater Brewing Co.",1228365090,4,3,4,"English Brown Ale",3,2.5,"River Town Nut Brown Ale",NA,20402
"9",4509,"Wellington's Backwater Brewing Co.",1202402868,2.5,2.5,3,"English Brown Ale",3,2.5,"River Town Nut Brown Ale",NA,20402
"10",4509,"Wellington's Backwater Brewing Co.",1193854634,4,3,3.5,"English Brown Ale",4,3,"River Town Nut Brown Ale",NA,20402
"11",4509,"Wellington's Backwater Brewing Co.",1155949014,1,2,3,"English Brown Ale",3,1,"River Town Nut Brown Ale",NA,20402
"12",4509,"Wellington's Backwater Brewing Co.",1300152686,3.5,3,3,"English Stout",2.5,3,"Steamboat Stout",NA,22547
"13",4509,"Wellington's Backwater Brewing Co.",1241183115,3,3,3,"English Stout",3,3,"Steamboat Stout",NA,22547
"14",4509,"Wellington's Backwater Brewing Co.",1233983255,2,2.5,3.5,"English Stout",2.5,1.5,"Steamboat Stout",NA,22547
"15",4509,"Wellington's Backwater Brewing Co.",1199580193,2,1.5,2.5,"English Stout",1.5,1.5,"Steamboat Stout",NA,22547
"16",4509,"Wellington's Backwater Brewing Co.",1155949518,2.5,2.5,4,"English Stout",2,1.5,"Steamboat Stout",NA,22547
"17",4509,"Wellington's Backwater Brewing Co.",1241289869,2.5,3,3,"Kölsch",3,3,"Wing Dam Wheat",NA,22549
"18",4509,"Wellington's Backwater Brewing Co.",1233983472,4,2.5,2.5,"Kölsch",3.5,3,"Wing Dam Wheat",NA,22549
"19",4509,"Wellington's Backwater Brewing Co.",1228365501,4,3,4,"Kölsch",4,4,"Wing Dam Wheat",NA,22549
