"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
2481,"Bricktown Brewery & Blackwater Grill",1196661219,3,3,4,"American Stout",3,2.5,"Vanilla Bean Stout",NA,39900
2481,"Bricktown Brewery & Blackwater Grill",1153773913,4,2.5,3,"English Brown Ale",2.5,2.5,"Nut Brown",NA,22237
2481,"Bricktown Brewery & Blackwater Grill",1196661991,1,1,2.5,"Märzen / Oktoberfest",1,1,"Oktoberfest",NA,22235
2481,"Bricktown Brewery & Blackwater Grill",1168832935,2.5,3,4.5,"Märzen / Oktoberfest",4,2,"Oktoberfest",NA,22235
2481,"Bricktown Brewery & Blackwater Grill",1214226688,1,1.5,2,"American Stout",1,1,"Black Eye Stout",NA,6163
2481,"Bricktown Brewery & Blackwater Grill",1201918888,1,1.5,2,"American Stout",2,1.5,"Black Eye Stout",NA,6163
2481,"Bricktown Brewery & Blackwater Grill",1196659788,1.5,2,3.5,"American Stout",2,1.5,"Black Eye Stout",NA,6163
2481,"Bricktown Brewery & Blackwater Grill",1153778857,2.5,2,3.5,"American Stout",2.5,1,"Black Eye Stout",NA,6163
2481,"Bricktown Brewery & Blackwater Grill",1124336424,1,2,4,"American Stout",1,1,"Black Eye Stout",NA,6163
2481,"Bricktown Brewery & Blackwater Grill",1032598031,4.5,4.5,4,"American Stout",4,4.5,"Black Eye Stout",NA,6163
2481,"Bricktown Brewery & Blackwater Grill",1198524141,1,1,1.5,"Munich Dunkel Lager",1,1,"Munich Dunkel",NA,22238
