"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
23145,"Fullsteam Brewery",1289857660,3.5,3.5,4,"Fruit / Vegetable Beer",3.5,3.5,"Carver",5.5,59886
23145,"Fullsteam Brewery",1289702507,5,4,4,"Fruit / Vegetable Beer",4,4,"Carver",5.5,59886
23145,"Fullsteam Brewery",1287886719,3.5,3,4,"Fruit / Vegetable Beer",4,3.5,"Carver",5.5,59886
23145,"Fullsteam Brewery",1316965387,4,2.5,4,"California Common / Steam Beer",4,4.5,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1309268447,3.5,3,4.5,"California Common / Steam Beer",3.5,4,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1299376490,4,4,4,"California Common / Steam Beer",4,4,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1297892383,4,4,4.5,"California Common / Steam Beer",3.5,4,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1294190377,4.5,4,4,"California Common / Steam Beer",4,4,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1294027983,4.5,4,4.5,"California Common / Steam Beer",4,4.5,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1291441925,5,4.5,4,"California Common / Steam Beer",5,5,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1290036080,4.5,3.5,4,"California Common / Steam Beer",3.5,4,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1287284769,4,3.5,4,"California Common / Steam Beer",4,3.5,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1286588727,3.5,3,3.5,"California Common / Steam Beer",4,3.5,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1286424378,4,3.5,4.5,"California Common / Steam Beer",4,4,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1286376784,4,3.5,4,"California Common / Steam Beer",4,4,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1286332195,4,3.5,4,"California Common / Steam Beer",4,4,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1284506830,4,4,3.5,"California Common / Steam Beer",4.5,4,"Fullsteam",5.5,59884
23145,"Fullsteam Brewery",1319766794,4.5,4.5,5,"Winter Warmer",4,4,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1315230815,3.5,3,4,"Saison / Farmhouse Ale",4.5,3.5,"Sparkling Pear",9,67939
23145,"Fullsteam Brewery",1305684664,4,3,4.5,"Saison / Farmhouse Ale",4.5,3,"Sparkling Pear",9,67939
23145,"Fullsteam Brewery",1305508477,4,4,4.5,"Saison / Farmhouse Ale",4,3.5,"Sparkling Pear",9,67939
23145,"Fullsteam Brewery",1302559220,4,4,4.5,"Saison / Farmhouse Ale",3.5,4,"Sparkling Pear",9,67939
23145,"Fullsteam Brewery",1302296732,4,3.5,4,"Saison / Farmhouse Ale",4.5,4,"Sparkling Pear",9,67939
23145,"Fullsteam Brewery",1321120051,4,4,4,"Winter Warmer",4,4,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1318793262,4,3.5,4.5,"Winter Warmer",4,4.5,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1315333950,4.5,5,4,"Winter Warmer",4,4,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1308107113,4.5,4.5,4,"Winter Warmer",4,4.5,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1307729463,4.5,4.5,4.5,"Winter Warmer",4,4.5,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1303174143,4.5,4.5,4,"Winter Warmer",4,4.5,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1300332563,4,4,5,"Winter Warmer",4,4.5,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1300232072,4,4,3.5,"Winter Warmer",4,4,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1299368589,4.5,4,4,"Winter Warmer",4.5,4.5,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1297894433,4,4,3.5,"Winter Warmer",4.5,4,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1297712824,3.5,3.5,4,"Winter Warmer",4,3.5,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1297451443,4,4,4,"Winter Warmer",4,4,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1296956456,4,3.5,4,"Winter Warmer",3.5,4,"First Frost",8.8,65987
23145,"Fullsteam Brewery",1322878896,3.5,3.5,3.5,"American Double / Imperial Stout",3.5,3,"Igor",8.1,74716
23145,"Fullsteam Brewery",1320416879,4,4.5,3,"American Double / Imperial Stout",3,4,"Igor",8.1,74716
23145,"Fullsteam Brewery",1320182685,4,4.5,4,"American Double / Imperial Stout",4,5,"Igor",8.1,74716
23145,"Fullsteam Brewery",1320068082,3.5,3.5,3.5,"American Double / Imperial Stout",4,4,"Igor",8.1,74716
23145,"Fullsteam Brewery",1320018076,4.5,4,4.5,"American Double / Imperial Stout",4.5,4.5,"Igor",8.1,74716
23145,"Fullsteam Brewery",1320013025,4,3.5,3.5,"American Double / Imperial Stout",4,3.5,"Igor",8.1,74716
23145,"Fullsteam Brewery",1299905923,3.5,4,4,"Fruit / Vegetable Beer",3.5,3.5,"Carver",5.5,59886
23145,"Fullsteam Brewery",1299726039,4,3,3.5,"Fruit / Vegetable Beer",3.5,4,"Carver",5.5,59886
23145,"Fullsteam Brewery",1299373980,3.5,3.5,3,"Fruit / Vegetable Beer",3,3.5,"Carver",5.5,59886
23145,"Fullsteam Brewery",1296077198,3.5,3.5,3.5,"Fruit / Vegetable Beer",4,3.5,"Carver",5.5,59886
23145,"Fullsteam Brewery",1290035052,4.5,3.5,4,"Fruit / Vegetable Beer",3.5,4,"Carver",5.5,59886
23145,"Fullsteam Brewery",1280787803,4,4,4,"Fruit / Vegetable Beer",4,4,"Carver",5.5,59886
23145,"Fullsteam Brewery",1321063452,4,4,4,"American IPA",4,4,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1311268366,3.5,3.5,4,"American IPA",4,3.5,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1310858130,3.5,3.5,4,"American IPA",4,3.5,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1307978679,3,3.5,3.5,"American IPA",4,3.5,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1301619534,4.5,4,4,"American IPA",4,4,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1297641358,4,3.5,4,"American IPA",3.5,3.5,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1296405391,3,3,3.5,"American IPA",3.5,3,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1294200105,4.5,4,4,"American IPA",4,4,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1289857405,4,4,4.5,"American IPA",3.5,3.5,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1287894816,4,4,4,"American IPA",4,4,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1287861120,4,3.5,3.5,"American IPA",4,3.5,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1286590263,4.5,3.5,4,"American IPA",4,4.5,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1282792813,4,3.5,3.5,"American IPA",4,4,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1280881727,4.5,4,4,"American IPA",4.5,5,"Rocket Science IPA",6.5,59883
23145,"Fullsteam Brewery",1323545593,4,3.5,4.5,"Cream Ale",4.5,4,"El Toro",5.5,59885
23145,"Fullsteam Brewery",1315520747,4,4.5,4,"Cream Ale",4.5,4,"El Toro",5.5,59885
23145,"Fullsteam Brewery",1287975897,4,3,3.5,"Cream Ale",4,4,"El Toro",5.5,59885
23145,"Fullsteam Brewery",1287879831,3,2.5,4,"Cream Ale",3.5,3,"El Toro",5.5,59885
23145,"Fullsteam Brewery",1280621436,3.5,3.5,3.5,"Cream Ale",4,3.5,"El Toro",5.5,59885
23145,"Fullsteam Brewery",1322018642,2.5,2,2.5,"American Brown Ale",2.5,3,"Working Man's Lunch",4.2,62264
23145,"Fullsteam Brewery",1320550501,4,4,4,"American Brown Ale",3.5,3.5,"Working Man's Lunch",4.2,62264
23145,"Fullsteam Brewery",1299421566,4.5,4,4,"American Brown Ale",3.5,4,"Working Man's Lunch",4.2,62264
23145,"Fullsteam Brewery",1297129180,4.5,4.5,4,"American Brown Ale",4,4.5,"Working Man's Lunch",4.2,62264
23145,"Fullsteam Brewery",1295185322,4,3.5,4,"American Brown Ale",3.5,3.5,"Working Man's Lunch",4.2,62264
23145,"Fullsteam Brewery",1292217965,3.5,3.5,3.5,"American Brown Ale",4,3.5,"Working Man's Lunch",4.2,62264
23145,"Fullsteam Brewery",1291088750,4,4,4,"American Brown Ale",4,3.5,"Working Man's Lunch",4.2,62264
23145,"Fullsteam Brewery",1286068467,4,4,4,"American Brown Ale",4.5,4.5,"Working Man's Lunch",4.2,62264
23145,"Fullsteam Brewery",1280875433,4.5,4,3.5,"Smoked Beer",4.5,4.5,"Hogwash!",6.5,59892
23145,"Fullsteam Brewery",1316484923,4,4,4,"Saison / Farmhouse Ale",4,3.5,"Summer Basil",5.5,59887
23145,"Fullsteam Brewery",1316342925,4,4,4,"Saison / Farmhouse Ale",4,4,"Summer Basil",5.5,59887
23145,"Fullsteam Brewery",1311129928,4,3.5,4.5,"Saison / Farmhouse Ale",4,4,"Summer Basil",5.5,59887
23145,"Fullsteam Brewery",1289857148,5,5,4.5,"Saison / Farmhouse Ale",4.5,5,"Summer Basil",5.5,59887
23145,"Fullsteam Brewery",1289806542,4.5,4.5,4,"Saison / Farmhouse Ale",4,4.5,"Summer Basil",5.5,59887
23145,"Fullsteam Brewery",1281405907,4.5,4.5,4,"Saison / Farmhouse Ale",4.5,4,"Summer Basil",5.5,59887
23145,"Fullsteam Brewery",1281296600,4,4,4,"Saison / Farmhouse Ale",4,4,"Summer Basil",5.5,59887
23145,"Fullsteam Brewery",1279298708,4.5,4,4,"Saison / Farmhouse Ale",4,4,"Summer Basil",5.5,59887
23145,"Fullsteam Brewery",1279163580,4,4,5,"Saison / Farmhouse Ale",4.5,4,"Summer Basil",5.5,59887
23145,"Fullsteam Brewery",1311130265,4,4.5,4.5,"Smoked Beer",4.5,3.5,"Hogwash!",6.5,59892
23145,"Fullsteam Brewery",1309185539,4,3.5,3.5,"Smoked Beer",4.5,4.5,"Hogwash!",6.5,59892
23145,"Fullsteam Brewery",1305634526,4,4,4.5,"Smoked Beer",4,4,"Hogwash!",6.5,59892
23145,"Fullsteam Brewery",1299375145,3.5,4,4,"Smoked Beer",3,3,"Hogwash!",6.5,59892
23145,"Fullsteam Brewery",1298756619,4,4,4,"Smoked Beer",4,4,"Hogwash!",6.5,59892
23145,"Fullsteam Brewery",1297128735,2.5,3,4,"Smoked Beer",4,2,"Hogwash!",6.5,59892
