"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",12611,"Shenzhen Kingway Brewery",1307556470,3,2,3,"Euro Pale Lager",2,2,"Kingway Lager",4.5,57523
"2",12611,"Shenzhen Kingway Brewery",1302953564,2.5,1.5,2.5,"Euro Pale Lager",2.5,2.5,"Kingway Lager",4.5,57523
"3",12611,"Shenzhen Kingway Brewery",1295415524,4,1.5,2,"Euro Pale Lager",2,2,"Kingway Lager",4.5,57523
"4",12611,"Shenzhen Kingway Brewery",1294888940,3,2,1.5,"Euro Pale Lager",2,1.5,"Kingway Lager",4.5,57523
"5",12611,"Shenzhen Kingway Brewery",1271176291,1,1.5,2,"Euro Pale Lager",1.5,1,"Kingway Lager",4.5,57523
"6",12611,"Shenzhen Kingway Brewery",1313365378,4,2.5,2,"Euro Pale Lager",3,4,"Kingway 12",4.7,34889
"7",12611,"Shenzhen Kingway Brewery",1297122858,3,3,3.5,"Euro Pale Lager",3,2.5,"Kingway 12",4.7,34889
"8",12611,"Shenzhen Kingway Brewery",1289693876,3.5,2.5,2,"Euro Pale Lager",3,3.5,"Kingway 12",4.7,34889
"9",12611,"Shenzhen Kingway Brewery",1285800188,3,2.5,3.5,"Euro Pale Lager",2.5,2.5,"Kingway 12",4.7,34889
"10",12611,"Shenzhen Kingway Brewery",1254947890,3.5,3,3.5,"Euro Pale Lager",3,3.5,"Kingway 12",4.7,34889
"11",12611,"Shenzhen Kingway Brewery",1247533250,3,2.5,3.5,"Euro Pale Lager",3,3,"Kingway 12",4.7,34889
"12",12611,"Shenzhen Kingway Brewery",1247451729,2.5,2.5,2.5,"Euro Pale Lager",2.5,2.5,"Kingway 12",4.7,34889
"13",12611,"Shenzhen Kingway Brewery",1195075082,3,2,3,"Euro Pale Lager",3,3,"Kingway 12",4.7,34889
"14",12611,"Shenzhen Kingway Brewery",1169570978,3,3,3,"Euro Pale Lager",3,3,"Kingway 12",4.7,34889
