"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",1616,"Spanish Springs Brewing Company",1140319743,3,3,3,"American Blonde Ale",3,3.5,"Spanish Springs Honey Blueberry Ale",NA,28429
"2",1616,"Spanish Springs Brewing Company",1140320441,4,4,4,"Belgian Strong Dark Ale",4,4,"Spanish Springs Strong Belgian Ale",11,28433
"3",1616,"Spanish Springs Brewing Company",1160161009,3.5,3,4,"Märzen / Oktoberfest",3,4.5,"Spanish Springs Wilhelm Sebalds Authentic Bavarian Oktoberfest",5.8,28427
"4",1616,"Spanish Springs Brewing Company",1140319318,3.5,3.5,3.5,"Märzen / Oktoberfest",3,4,"Spanish Springs Wilhelm Sebalds Authentic Bavarian Oktoberfest",5.8,28427
"5",1616,"Spanish Springs Brewing Company",1160160373,2.5,3.5,3,"American Stout",2.5,3,"Spanish Springs Seymours Southern Stout",5.2,28432
"6",1616,"Spanish Springs Brewing Company",1140320297,3.5,4,4,"American Stout",2.5,4,"Spanish Springs Seymours Southern Stout",5.2,28432
"7",1616,"Spanish Springs Brewing Company",1160160871,2.5,1.5,2,"American Porter",2,3,"Spanish Springs Porter",5.5,22174
"8",1616,"Spanish Springs Brewing Company",1138014751,4,3.5,4.5,"American Porter",3,4,"Spanish Springs Porter",5.5,22174
"9",1616,"Spanish Springs Brewing Company",1109094551,5,4,4,"American Porter",4.5,4.5,"Spanish Springs Porter",5.5,22174
"10",1616,"Spanish Springs Brewing Company",1140319971,3.5,3.5,4,"American Pale Ale (APA)",3.5,3.5,"Spanish Springs Lighthouse Pale Ale",6.3,28430
"11",1616,"Spanish Springs Brewing Company",1140320192,3.5,2,3,"American Pale Lager",3.5,3,"Spanish Springs Sebald's Select",4.8,28431
"12",1616,"Spanish Springs Brewing Company",1160160255,3.5,3,3,"American Blonde Ale",2.5,2.5,"Spanish Springs Father Rollandos Righteous Ale",5,28428
"13",1616,"Spanish Springs Brewing Company",1140319493,3.5,3.5,3.5,"American Blonde Ale",3.5,3.5,"Spanish Springs Father Rollandos Righteous Ale",5,28428
"14",1616,"Spanish Springs Brewing Company",1149321900,3,4,3.5,"American Blonde Ale",4,3.5,"Spanish Springs Honey Blueberry Ale",NA,28429
