"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",16868,"Tamarack Brewing Company",1280901505,4,4,4,"American IPA",4,4.5,"IPA",7,54179
"2",16868,"Tamarack Brewing Company",1277430878,4,4,4,"American IPA",4,4.5,"IPA",7,54179
"3",16868,"Tamarack Brewing Company",1258474131,4,4.5,4,"American IPA",4,4.5,"IPA",7,54179
"4",16868,"Tamarack Brewing Company",1277415850,5,4,4,"Hefeweizen",3.5,4,"Dock Days Hefeweizen",5,59527
"5",16868,"Tamarack Brewing Company",1280902986,4,3.5,3.5,"English Pale Ale",4,4,"Lakeside ESP",4.8,60728
"6",16868,"Tamarack Brewing Company",1302665818,4.5,4.5,4.5,"American Black Ale",4.5,4.5,"Double Black Diamond",7.6,65093
"7",16868,"Tamarack Brewing Company",1294339850,4,4,4,"American Black Ale",4,4.5,"Double Black Diamond",7.6,65093
"8",16868,"Tamarack Brewing Company",1280729486,4,3.5,3.5,"American Amber / Red Ale",4,3.5,"Yard Sale Ale",5.6,60663
"9",16868,"Tamarack Brewing Company",1313496331,3.5,4.5,3.5,"American Stout",2.5,4,"Switchback Stout",6,60727
"10",16868,"Tamarack Brewing Company",1302812648,4,4,4.5,"American Stout",3.5,4,"Switchback Stout",6,60727
"11",16868,"Tamarack Brewing Company",1280902316,4,4,4,"American Stout",4.5,4.5,"Switchback Stout",6,60727
