"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",24371,"Microcerveceria Gourmet Calavera",1298850613,3,2,1.5,"Witbier",2,2,"Calavera Witbier",4.8,64190
"2",24371,"Microcerveceria Gourmet Calavera",1313198857,4,3.5,3.5,"American Pale Ale (APA)",4,4,"Calavera American Pale Ale",5.4,72024
"3",24371,"Microcerveceria Gourmet Calavera",1313723010,3.5,3.5,4,"Dubbel",3,3.5,"Calavera Dubbel",NA,72248
"4",24371,"Microcerveceria Gourmet Calavera",1322358959,3,4,4,"American IPA",4,3,"Morning Star Breakfast IPA",7.8,75733
"5",24371,"Microcerveceria Gourmet Calavera",1318814897,3.5,4,4,"Scottish Ale",4,3,"Calavera Smoky Scottish Ale 80/-",5.4,66960
"6",24371,"Microcerveceria Gourmet Calavera",1299462043,3.5,3.5,4,"Scottish Ale",3.5,4,"Calavera Smoky Scottish Ale 80/-",5.4,66960
"7",24371,"Microcerveceria Gourmet Calavera",1293593573,4,4,4,"Schwarzbier",4,4.5,"Calavera Schwarz",4.4,64827
"8",24371,"Microcerveceria Gourmet Calavera",1323483803,2,3,3,"Belgian Dark Ale",1.5,2,"Mr. Punch",6.4,76156
"9",24371,"Microcerveceria Gourmet Calavera",1313636783,3.5,3.5,3.5,"American Double / Imperial Stout",3,4,"Calavera Mexican Imperial Stout",9,68777
"10",24371,"Microcerveceria Gourmet Calavera",1311378366,4,3.5,4,"American Double / Imperial Stout",4,4,"Calavera Mexican Imperial Stout",9,68777
"11",24371,"Microcerveceria Gourmet Calavera",1304746081,3.5,3,4,"American Double / Imperial Stout",3.5,3.5,"Calavera Mexican Imperial Stout",9,68777
"12",24371,"Microcerveceria Gourmet Calavera",1313633207,3.5,3.5,3.5,"Witbier",4,3.5,"Calavera Witbier",4.8,64190
"13",24371,"Microcerveceria Gourmet Calavera",1299963946,2,2.5,1.5,"Witbier",2.5,3,"Calavera Witbier",4.8,64190
"14",24371,"Microcerveceria Gourmet Calavera",1291679468,3,3,3,"Witbier",2.5,3.5,"Calavera Witbier",4.8,64190
"15",24371,"Microcerveceria Gourmet Calavera",1325778743,2,2,3,"Belgian Strong Dark Ale",3,1.5,"Calavera Yule",9,76566
"16",24371,"Microcerveceria Gourmet Calavera",1324510065,3.5,3.5,4,"Belgian Strong Dark Ale",3.5,3.5,"Calavera Yule",9,76566
"17",24371,"Microcerveceria Gourmet Calavera",1325467863,3.5,3,3.5,"Tripel",3,3.5,"Ofrenda",8.5,76347
"18",24371,"Microcerveceria Gourmet Calavera",1323920241,3,3.5,3.5,"Tripel",3.5,3,"Ofrenda",8.5,76347
