"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",4667,"Yarra Flats Brewery",1171090767,1,1,2,"American Adjunct Lager",1,1,"Buckleys Pilz",4.5,10057
"2",4667,"Yarra Flats Brewery",1099913194,3,3,4.5,"American Adjunct Lager",2,2.5,"Buckleys Pilz",4.5,10057
"3",4667,"Yarra Flats Brewery",1174721613,4,4,4,"English Bitter",3.5,4,"Buckleys Bitter Ale",4.9,10055
"4",4667,"Yarra Flats Brewery",1145756519,3,3.5,4,"English Bitter",3.5,3.5,"Buckleys Bitter Ale",4.9,10055
"5",4667,"Yarra Flats Brewery",1124016592,4,4,4,"English Bitter",3.5,3.5,"Buckleys Bitter Ale",4.9,10055
"6",4667,"Yarra Flats Brewery",1120657494,4,4.5,4,"English Bitter",4,3,"Buckleys Bitter Ale",4.9,10055
"7",4667,"Yarra Flats Brewery",1089453552,2.5,3.5,4,"English Bitter",2,2.5,"Buckleys Bitter Ale",4.9,10055
"8",4667,"Yarra Flats Brewery",1054140843,2.5,3,3,"English Bitter",2,3,"Buckleys Bitter Ale",4.9,10055
"9",4667,"Yarra Flats Brewery",1103111986,4,3.5,3.5,"English Pale Ale",3,3.5,"Snail Pail Ale",4.5,21148
"10",4667,"Yarra Flats Brewery",1268036548,3,3.5,3.5,"American Adjunct Lager",3,2.5,"Buckleys Pilz",4.5,10057
"11",4667,"Yarra Flats Brewery",1204494336,1,1,1,"American Adjunct Lager",1,1,"Buckleys Pilz",4.5,10057
"12",4667,"Yarra Flats Brewery",1193570861,2.5,4,2,"American Adjunct Lager",3.5,2.5,"Buckleys Pilz",4.5,10057
"13",4667,"Yarra Flats Brewery",1183623341,3,3.5,4.5,"American Adjunct Lager",3,2.5,"Buckleys Pilz",4.5,10057
"14",4667,"Yarra Flats Brewery",1178876920,1.5,2.5,1.5,"American Adjunct Lager",2,2,"Buckleys Pilz",4.5,10057
"15",4667,"Yarra Flats Brewery",1091100920,4,3,3,"American Adjunct Lager",3,3.5,"Buckleys Pilz",4.5,10057
"16",4667,"Yarra Flats Brewery",1087534703,3.5,3.5,3,"American Adjunct Lager",3.5,3,"Buckleys Pilz",4.5,10057
"17",4667,"Yarra Flats Brewery",1071759828,3,3,3,"American Adjunct Lager",2.5,2,"Buckleys Pilz",4.5,10057
"18",4667,"Yarra Flats Brewery",1068681479,3,2.5,3,"American Adjunct Lager",3,3,"Buckleys Pilz",4.5,10057
"19",4667,"Yarra Flats Brewery",1054141339,2,2,3,"American Adjunct Lager",3,2,"Buckleys Pilz",4.5,10057
"20",4667,"Yarra Flats Brewery",1244966064,3,3.5,3,"English Pale Ale",3,3,"Buckleys Original Ale",4.9,10056
"21",4667,"Yarra Flats Brewery",1204493900,1,2,3,"English Pale Ale",1,1,"Buckleys Original Ale",4.9,10056
"22",4667,"Yarra Flats Brewery",1166085011,3,3,3,"English Pale Ale",3.5,3,"Buckleys Original Ale",4.9,10056
"23",4667,"Yarra Flats Brewery",1122081581,4,3.5,4,"English Pale Ale",3.5,4,"Buckleys Original Ale",4.9,10056
"24",4667,"Yarra Flats Brewery",1086586350,3.5,3,3.5,"English Pale Ale",3,3.5,"Buckleys Original Ale",4.9,10056
"25",4667,"Yarra Flats Brewery",1071247242,4,3,3.5,"English Pale Ale",3.5,4,"Buckleys Original Ale",4.9,10056
"26",4667,"Yarra Flats Brewery",1054141127,3.5,3.5,3,"English Pale Ale",3,3,"Buckleys Original Ale",4.9,10056
"27",4667,"Yarra Flats Brewery",1252486094,3,4,3,"Bock",3,3,"Buckleys Dark Bock",NA,13679
"28",4667,"Yarra Flats Brewery",1204493059,1,2,4,"Bock",1,1,"Buckleys Dark Bock",NA,13679
"29",4667,"Yarra Flats Brewery",1193748247,3.5,4.5,2.5,"Bock",2,4,"Buckleys Dark Bock",NA,13679
"30",4667,"Yarra Flats Brewery",1181553122,2.5,2,3.5,"Bock",3.5,2,"Buckleys Dark Bock",NA,13679
"31",4667,"Yarra Flats Brewery",1179055529,2,3,3.5,"Bock",2.5,1.5,"Buckleys Dark Bock",NA,13679
"32",4667,"Yarra Flats Brewery",1173436899,1,3,3.5,"Bock",1,1.5,"Buckleys Dark Bock",NA,13679
"33",4667,"Yarra Flats Brewery",1166084950,2,3,4,"Bock",2,2,"Buckleys Dark Bock",NA,13679
"34",4667,"Yarra Flats Brewery",1144665390,3,3.5,4.5,"Bock",3.5,4,"Buckleys Dark Bock",NA,13679
"35",4667,"Yarra Flats Brewery",1120658615,3.5,3.5,4,"Bock",4.5,4,"Buckleys Dark Bock",NA,13679
"36",4667,"Yarra Flats Brewery",1086607758,3.5,4,3,"Bock",3.5,4,"Buckleys Dark Bock",NA,13679
"37",4667,"Yarra Flats Brewery",1068697208,3,3,3.5,"Bock",3.5,3,"Buckleys Dark Bock",NA,13679
"38",4667,"Yarra Flats Brewery",1066662404,4,3.5,4,"Bock",3.5,3.5,"Buckleys Dark Bock",NA,13679
