"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",1391,"Issaquah Brewhouse",1189916141,3.5,3,2,"Hefeweizen",4,3,"Bullfrog Ale",NA,36066
"2",1391,"Issaquah Brewhouse",1304035581,3.5,4,3.5,"Tripel",4,3.5,"Ménage À Frog",9,36064
"3",1391,"Issaquah Brewhouse",1160890894,2.5,2.5,4,"American Stout",4,3.5,"Chocolate Stout",NA,33226
"4",1391,"Issaquah Brewhouse",1287193922,4.5,4,4,"Belgian Pale Ale",4.5,4.5,"Salmon Days Roe Ale 2010",NA,62649
"5",1391,"Issaquah Brewhouse",1318971215,2,2,3,"Witbier",3,2,"White Frog",NA,48435
"6",1391,"Issaquah Brewhouse",1305441823,3.5,4,3,"Witbier",3.5,4,"White Frog",NA,48435
"7",1391,"Issaquah Brewhouse",1282066472,4,4,4,"Witbier",4,4.5,"White Frog",NA,48435
"8",1391,"Issaquah Brewhouse",1273110208,4,4,3.5,"Witbier",4.5,4.5,"White Frog",NA,48435
"9",1391,"Issaquah Brewhouse",1257998576,4,3.5,4,"Witbier",3.5,3,"White Frog",NA,48435
"10",1391,"Issaquah Brewhouse",1256225685,4.5,4,3.5,"Witbier",4.5,4,"White Frog",NA,48435
"11",1391,"Issaquah Brewhouse",1246270001,3,2.5,3,"Witbier",3,3,"White Frog",NA,48435
"12",1391,"Issaquah Brewhouse",1240533631,3.5,3.5,3.5,"Witbier",3,3.5,"White Frog",NA,48435
"13",1391,"Issaquah Brewhouse",1236832570,4,4,4,"Witbier",4,4,"White Frog",NA,48435
"14",1391,"Issaquah Brewhouse",1318969062,3,4,4,"American IPA",3,3,"Contraband IPA",7,48872
"15",1391,"Issaquah Brewhouse",1240987434,2,3.5,4,"American IPA",3,3,"Contraband IPA",7,48872
"16",1391,"Issaquah Brewhouse",1238549844,3.5,4,3.5,"American IPA",3.5,3.5,"Contraband IPA",7,48872
"17",1391,"Issaquah Brewhouse",1236561536,3,3,3.5,"Tripel",3,3,"Cherry Menage A Frog",NA,48368
"18",1391,"Issaquah Brewhouse",1325627827,3,3,3.5,"Hefeweizen",3,3,"Bullfrog Ale",NA,36066
"19",1391,"Issaquah Brewhouse",1258243997,3,2.5,3.5,"Hefeweizen",3,2.5,"Bullfrog Ale",NA,36066
"20",1391,"Issaquah Brewhouse",1239476144,2.5,2,3.5,"Hefeweizen",2,2.5,"Bullfrog Ale",NA,36066
"21",1391,"Issaquah Brewhouse",1237431928,3,3.5,2.5,"Hefeweizen",2.5,3.5,"Bullfrog Ale",NA,36066
"22",1391,"Issaquah Brewhouse",1237249804,3.5,4,3.5,"Hefeweizen",3.5,3.5,"Bullfrog Ale",NA,36066
"23",1391,"Issaquah Brewhouse",1232902352,3,2.5,3.5,"Hefeweizen",2.5,2,"Bullfrog Ale",NA,36066
"24",1391,"Issaquah Brewhouse",1222561507,3,3.5,3,"Hefeweizen",3,3,"Bullfrog Ale",NA,36066
"25",1391,"Issaquah Brewhouse",1221845253,3.5,2.5,3,"Hefeweizen",3,3,"Bullfrog Ale",NA,36066
"26",1391,"Issaquah Brewhouse",1219512531,1.5,2,1,"Hefeweizen",2.5,1.5,"Bullfrog Ale",NA,36066
"27",1391,"Issaquah Brewhouse",1219168884,2.5,3,3.5,"Hefeweizen",2.5,2,"Bullfrog Ale",NA,36066
"28",1391,"Issaquah Brewhouse",1218851255,4,3,4,"Hefeweizen",4,4,"Bullfrog Ale",NA,36066
"29",1391,"Issaquah Brewhouse",1218472132,1.5,1,3.5,"Hefeweizen",4,2,"Bullfrog Ale",NA,36066
