"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",10068,"Brasserie Artisanale Du Trégor",1317587141,3.5,3,4.5,"Herbed / Spiced Beer",3.5,3,"Sant Erwann",7,41993
"2",10068,"Brasserie Artisanale Du Trégor",1313322581,3.5,4,3.5,"Herbed / Spiced Beer",4,3.5,"Sant Erwann",7,41993
"3",10068,"Brasserie Artisanale Du Trégor",1288737360,4,4,3,"Herbed / Spiced Beer",4,4,"Sant Erwann",7,41993
"4",10068,"Brasserie Artisanale Du Trégor",1288634712,4,3.5,3.5,"Herbed / Spiced Beer",4.5,4,"Sant Erwann",7,41993
"5",10068,"Brasserie Artisanale Du Trégor",1286148287,4,3.5,4,"Herbed / Spiced Beer",3,3.5,"Sant Erwann",7,41993
"6",10068,"Brasserie Artisanale Du Trégor",1269651843,3,4,3.5,"Herbed / Spiced Beer",3.5,3.5,"Sant Erwann",7,41993
"7",10068,"Brasserie Artisanale Du Trégor",1255312547,4,4,4,"Herbed / Spiced Beer",3.5,4,"Sant Erwann",7,41993
"8",10068,"Brasserie Artisanale Du Trégor",1255128600,4,4.5,4,"Herbed / Spiced Beer",4,4,"Sant Erwann",7,41993
"9",10068,"Brasserie Artisanale Du Trégor",1254530885,4,4,3.5,"Herbed / Spiced Beer",3.5,3.5,"Sant Erwann",7,41993
"10",10068,"Brasserie Artisanale Du Trégor",1252809085,4,4,3.5,"Herbed / Spiced Beer",4,4,"Sant Erwann",7,41993
"11",10068,"Brasserie Artisanale Du Trégor",1207424630,3,3,3.5,"Herbed / Spiced Beer",3,2.5,"Sant Erwann",7,41993
"12",10068,"Brasserie Artisanale Du Trégor",1145098762,3,2.5,3.5,"Belgian Pale Ale",2.5,2.5,"Sant Patern",6,29908
"13",10068,"Brasserie Artisanale Du Trégor",1145276237,2,2.5,3,"Belgian Pale Ale",2,2,"Sant Gwenole",6,29965
"14",10068,"Brasserie Artisanale Du Trégor",1207424044,2.5,3,3,"Witbier",2.5,2.5,"Dremmwel Blanche",5,41989
"15",10068,"Brasserie Artisanale Du Trégor",1317328365,4,4,4,"Belgian Pale Ale",4,4,"Dremmwel Blonde Bio",5,73007
"16",10068,"Brasserie Artisanale Du Trégor",1093452568,2,1.5,1.5,"Belgian Pale Ale",2,2,"Dremmwel Blonde",NA,19468
"17",10068,"Brasserie Artisanale Du Trégor",1315680104,4,4,4,"Belgian Pale Ale",4,4,"Dremmwel Blonde Bio",5,73007
"18",10068,"Brasserie Artisanale Du Trégor",1227438373,3.5,3.5,3.5,"Belgian Dark Ale",3.5,4,"Dremmwel Rousse",6,32775
"19",10068,"Brasserie Artisanale Du Trégor",1158507030,3,2.5,4,"Belgian Dark Ale",3,3,"Dremmwel Rousse",6,32775
"20",10068,"Brasserie Artisanale Du Trégor",1268278400,3,3,3.5,"Belgian Strong Pale Ale",2.5,3,"Dremmwel Dorée",7,19467
"21",10068,"Brasserie Artisanale Du Trégor",1227437826,3,3,3.5,"Belgian Strong Pale Ale",3,3,"Dremmwel Dorée",7,19467
"22",10068,"Brasserie Artisanale Du Trégor",1157481215,3.5,3.5,4,"Belgian Strong Pale Ale",3,4,"Dremmwel Dorée",7,19467
"23",10068,"Brasserie Artisanale Du Trégor",1152058495,3,3.5,4,"Belgian Strong Pale Ale",3,3.5,"Dremmwel Dorée",7,19467
"24",10068,"Brasserie Artisanale Du Trégor",1093452074,2.5,2,2,"Belgian Strong Pale Ale",2,2.5,"Dremmwel Dorée",7,19467
"25",10068,"Brasserie Artisanale Du Trégor",1227437409,3,3.5,3.5,"Belgian Pale Ale",3,3,"Dremmwel Blonde",NA,19468
"26",10068,"Brasserie Artisanale Du Trégor",1157752593,4,4.5,4,"Belgian Pale Ale",4,4,"Dremmwel Blonde",NA,19468
