"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",15112,"Hurricane Brewing Company",1230844551,3.5,3,2.5,"Light Lager",2.5,2.5,"Floating Car Golden Lager",NA,36789
"2",15112,"Hurricane Brewing Company",1179018345,3.5,3,3,"Light Lager",3.5,3,"Floating Car Golden Lager",NA,36789
"3",15112,"Hurricane Brewing Company",1230851445,3.5,3,3.5,"Oatmeal Stout",3.5,3,"Storm Surge Stout",NA,36784
"4",15112,"Hurricane Brewing Company",1192999239,3.5,3,3,"Oatmeal Stout",2,3,"Storm Surge Stout",NA,36784
"5",15112,"Hurricane Brewing Company",1179011793,4,3.5,3.5,"Oatmeal Stout",4,4,"Storm Surge Stout",NA,36784
"6",15112,"Hurricane Brewing Company",1230857712,3.5,3.5,3.5,"Hefeweizen",3.5,3.5,"Autumn Wheat",NA,46977
"7",15112,"Hurricane Brewing Company",1230864423,2.5,2.5,3,"Irish Red Ale",3,2,"Irish Red",NA,46981
"8",15112,"Hurricane Brewing Company",1193000879,1.5,2,2.5,"Märzen / Oktoberfest",2.5,1.5,"NACHWIRKUNGEN-FEST",NA,39265
"9",15112,"Hurricane Brewing Company",1249593838,3,2,3.5,"English India Pale Ale (IPA)",2,2.5,"Insurance Adjuster India Pale Ale",NA,36788
"10",15112,"Hurricane Brewing Company",1230845000,3,3,2.5,"English India Pale Ale (IPA)",2.5,3,"Insurance Adjuster India Pale Ale",NA,36788
"11",15112,"Hurricane Brewing Company",1192999991,1.5,1.5,2.5,"English India Pale Ale (IPA)",2.5,1,"Insurance Adjuster India Pale Ale",NA,36788
"12",15112,"Hurricane Brewing Company",1179017674,3.5,3.5,3.5,"English India Pale Ale (IPA)",3,3.5,"Insurance Adjuster India Pale Ale",NA,36788
"13",15112,"Hurricane Brewing Company",1179011169,4,3.5,3.5,"English Porter",4,4,"Category 4-Leaf",NA,36339
"14",15112,"Hurricane Brewing Company",1176495582,4,3.5,3,"English Porter",3.5,4,"Category 4-Leaf",NA,36339
"15",15112,"Hurricane Brewing Company",1230856832,4,3.5,3.5,"Schwarzbier",4,4,"Black Lager",NA,46976
"16",15112,"Hurricane Brewing Company",1230848741,4,3.5,3,"English Dark Mild Ale",4,3.5,"Projected Path Amber Ale",NA,36787
"17",15112,"Hurricane Brewing Company",1209217180,3,3,3,"English Dark Mild Ale",2,3,"Projected Path Amber Ale",NA,36787
"18",15112,"Hurricane Brewing Company",1179016994,4,4,4,"English Dark Mild Ale",4,4,"Projected Path Amber Ale",NA,36787
