"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
7404,"Downtown Grill & Brewery",1305855979,4,4,4,"Oatmeal Stout",4.5,4,"State Street Stout",NA,33248
7404,"Downtown Grill & Brewery",1263008960,4,3,3,"Oatmeal Stout",4,3.5,"State Street Stout",NA,33248
7404,"Downtown Grill & Brewery",1194834486,4,3.5,4,"Oatmeal Stout",3.5,3.5,"State Street Stout",NA,33248
7404,"Downtown Grill & Brewery",1174073182,3.5,3.5,4,"Oatmeal Stout",3,3.5,"State Street Stout",NA,33248
7404,"Downtown Grill & Brewery",1161030960,4,3.5,4,"Oatmeal Stout",3.5,4,"State Street Stout",NA,33248
7404,"Downtown Grill & Brewery",1286487703,3.5,3.5,4,"Altbier",3.5,3.5,"Alt",NA,17679
7404,"Downtown Grill & Brewery",1198807776,3.5,3,2.5,"Altbier",3.5,3.5,"Alt",NA,17679
7404,"Downtown Grill & Brewery",1194731319,4.5,4,3.5,"Altbier",4,4,"Alt",NA,17679
7404,"Downtown Grill & Brewery",1161026158,3.5,3.5,4,"Altbier",3.5,3.5,"Alt",NA,17679
7404,"Downtown Grill & Brewery",1085528963,4.5,3.5,4,"Altbier",4,3.5,"Alt",NA,17679
7404,"Downtown Grill & Brewery",1301251219,3.5,3,3.5,"English India Pale Ale (IPA)",4,3.5,"Woodruff IPA",NA,17676
7404,"Downtown Grill & Brewery",1286487470,3,3,3,"English India Pale Ale (IPA)",4,3,"Woodruff IPA",NA,17676
7404,"Downtown Grill & Brewery",1198808590,4,4,4,"English India Pale Ale (IPA)",3.5,4,"Woodruff IPA",NA,17676
7404,"Downtown Grill & Brewery",1194831811,4,3.5,3.5,"English India Pale Ale (IPA)",4,3.5,"Woodruff IPA",NA,17676
7404,"Downtown Grill & Brewery",1174074140,3.5,4.5,4,"English India Pale Ale (IPA)",3.5,4,"Woodruff IPA",NA,17676
7404,"Downtown Grill & Brewery",1162699275,4,4,4.5,"English India Pale Ale (IPA)",4,4.5,"Woodruff IPA",NA,17676
7404,"Downtown Grill & Brewery",1161018784,4.5,4,4,"English India Pale Ale (IPA)",4,4,"Woodruff IPA",NA,17676
7404,"Downtown Grill & Brewery",1108651229,4,3.5,4,"English India Pale Ale (IPA)",3.5,3.5,"Woodruff IPA",NA,17676
7404,"Downtown Grill & Brewery",1103229585,4.5,4,4,"English India Pale Ale (IPA)",3.5,4,"Woodruff IPA",NA,17676
7404,"Downtown Grill & Brewery",1085528404,4.5,4,4,"English India Pale Ale (IPA)",3.5,4,"Woodruff IPA",NA,17676
7404,"Downtown Grill & Brewery",1194831622,4,3.5,3.5,"American Porter",3.5,3,"New World Porter",NA,17675
7404,"Downtown Grill & Brewery",1174073699,3.5,3.5,3.5,"American Porter",3,3.5,"New World Porter",NA,17675
7404,"Downtown Grill & Brewery",1172611973,4,3.5,4,"American Porter",4,4,"New World Porter",NA,17675
7404,"Downtown Grill & Brewery",1161027442,3.5,3,3.5,"American Porter",3,3.5,"New World Porter",NA,17675
7404,"Downtown Grill & Brewery",1152678032,4,4.5,4.5,"American Porter",4.5,4.5,"New World Porter",NA,17675
7404,"Downtown Grill & Brewery",1125277781,4.5,4,4.5,"American Porter",4,4.5,"New World Porter",NA,17675
7404,"Downtown Grill & Brewery",1085528180,4,4,4,"American Porter",4,4.5,"New World Porter",NA,17675
7404,"Downtown Grill & Brewery",1194832026,4,4,4,"Extra Special / Strong Bitter (ESB)",3.5,4,"White Mule Ale",NA,17678
7404,"Downtown Grill & Brewery",1184787748,3.5,3,3,"Extra Special / Strong Bitter (ESB)",3.5,3.5,"White Mule Ale",NA,17678
7404,"Downtown Grill & Brewery",1161013956,3.5,3,3,"Extra Special / Strong Bitter (ESB)",3,3,"White Mule Ale",NA,17678
7404,"Downtown Grill & Brewery",1155613975,4,4,4,"Extra Special / Strong Bitter (ESB)",4,4,"White Mule Ale",NA,17678
7404,"Downtown Grill & Brewery",1085528766,4,3.5,4,"Extra Special / Strong Bitter (ESB)",4,3.5,"White Mule Ale",NA,17678
7404,"Downtown Grill & Brewery",1301267409,3,3,3,"Kölsch",3,3,"Downtown Blonde Ale",NA,17680
7404,"Downtown Grill & Brewery",1240835152,3,2.5,2.5,"Kölsch",3,2.5,"Downtown Blonde Ale",NA,17680
7404,"Downtown Grill & Brewery",1194805310,4,3.5,3,"Kölsch",4,3.5,"Downtown Blonde Ale",NA,17680
7404,"Downtown Grill & Brewery",1161012768,4,4,3.5,"Kölsch",3.5,4,"Downtown Blonde Ale",NA,17680
7404,"Downtown Grill & Brewery",1085529131,3.5,3.5,4,"Kölsch",3.5,3,"Downtown Blonde Ale",NA,17680
