"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",17285,"Mattingly Brewing Company",1267491195,3.5,4,2.5,"Rye Beer",3.5,3.5,"Pinball Blizzard Rye IPA",NA,56525
"2",17285,"Mattingly Brewing Company",1267491899,3.5,4,4,"Witbier",3.5,3.5,"BrightSide Belgian White",4.8,47237
"3",17285,"Mattingly Brewing Company",1236829439,4,4,3.5,"Witbier",3.5,4,"BrightSide Belgian White",4.8,47237
"4",17285,"Mattingly Brewing Company",1231790275,4.5,4,4,"Witbier",4.5,4,"BrightSide Belgian White",4.8,47237
"5",17285,"Mattingly Brewing Company",1253320963,4.5,4,3.5,"American Pale Ale (APA)",4,4,"HOPtimal Munition APA",4.5,47240
"6",17285,"Mattingly Brewing Company",1242091166,5,4.5,4,"American Pale Ale (APA)",4.5,4.5,"HOPtimal Munition APA",4.5,47240
"7",17285,"Mattingly Brewing Company",1231793839,4.5,4,4,"American Pale Ale (APA)",4.5,4.5,"HOPtimal Munition APA",4.5,47240
"8",17285,"Mattingly Brewing Company",1258001089,4,3.5,4,"American Porter",3.5,3.5,"Black Sky Stout Porter",6,48078
"9",17285,"Mattingly Brewing Company",1253325400,4.5,4.5,3.5,"American Porter",4,4,"Black Sky Stout Porter",6,48078
"10",17285,"Mattingly Brewing Company",1242575191,3.5,4,3.5,"American Porter",4,3.5,"Black Sky Stout Porter",6,48078
"11",17285,"Mattingly Brewing Company",1235256819,4.5,3.5,4.5,"American Porter",4,4.5,"Black Sky Stout Porter",6,48078
"12",17285,"Mattingly Brewing Company",1276042373,3.5,3.5,3,"Irish Red Ale",3,4,"1849 Irish Red Ale",NA,48796
"13",17285,"Mattingly Brewing Company",1238273159,4.5,3.5,4,"Irish Red Ale",3.5,4,"1849 Irish Red Ale",NA,48796
"14",17285,"Mattingly Brewing Company",1267490133,3.5,4,4.5,"Smoked Beer",3.5,3.5,"Smoked Impy Brown",NA,56524
"15",17285,"Mattingly Brewing Company",1239417112,4,4.5,5,"American Double / Imperial IPA",4,4.5,"Dead Flowers",8,49071
"16",17285,"Mattingly Brewing Company",1276043241,4,4.5,3.5,"Bière de Garde",4,4,"Bier De Mars",NA,49607
"17",17285,"Mattingly Brewing Company",1241479999,4,4,4,"Bière de Garde",4.5,4.5,"Bier De Mars",NA,49607
"18",17285,"Mattingly Brewing Company",1233253764,4.5,3.5,4,"Cream Ale",4,4,"1984 Golden Ale",4.7,46170
"19",17285,"Mattingly Brewing Company",1227775866,3.5,3.5,3.5,"Cream Ale",4,3.5,"1984 Golden Ale",4.7,46170
"20",17285,"Mattingly Brewing Company",1253393203,3,3.5,3.5,"English Bitter",3.5,3,"Bentonshire Bitter",3.7,52742
"21",17285,"Mattingly Brewing Company",1228998211,4,4,3,"Saison / Farmhouse Ale",4,3.5,"Celebration Saisson",NA,46536
"22",17285,"Mattingly Brewing Company",1276281251,4,4,4.5,"Dubbel",4,4,"Black Currant Dubbel",NA,59103
"23",17285,"Mattingly Brewing Company",1267487621,3.5,3.5,4.5,"Herbed / Spiced Beer",3.5,3.5,"Belgian Spice Anniversary Ale",NA,56523
"24",17285,"Mattingly Brewing Company",1267490699,3.5,4.5,4.5,"American Brown Ale",3,3.5,"Homeward Brown",4,47241
"25",17285,"Mattingly Brewing Company",1231794491,4.5,4,4,"American Brown Ale",4,4,"Homeward Brown",4,47241
"26",17285,"Mattingly Brewing Company",1242573924,4,4,3.5,"American Porter",3,4,"Black Dawn Coffee Porter",6,48172
"27",17285,"Mattingly Brewing Company",1236828493,4,4,4.5,"American Porter",4,4.5,"Black Dawn Coffee Porter",6,48172
"28",17285,"Mattingly Brewing Company",1235753644,4.5,4,4,"American Porter",4.5,4,"Black Dawn Coffee Porter",6,48172
"29",17285,"Mattingly Brewing Company",1267489271,3.5,4,4.5,"Dubbel",3,3.5,"Cardinal Direction Abbey Dubbel",7,48112
"30",17285,"Mattingly Brewing Company",1236826954,4,4,4.5,"Dubbel",4,4,"Cardinal Direction Abbey Dubbel",7,48112
"31",17285,"Mattingly Brewing Company",1235407259,4,3.5,4,"Dubbel",4,4.5,"Cardinal Direction Abbey Dubbel",7,48112
"32",17285,"Mattingly Brewing Company",1227775351,4,3.5,4,"American Porter",3,4,"Imperial Porter",NA,46169
"33",17285,"Mattingly Brewing Company",1228998933,3.5,4,3.5,"California Common / Steam Beer",3.5,3.5,"California Common",NA,46563
