"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
436,"Brouwerij Alken-Maes",1294152767,3.5,4,4.5,"Dubbel",3.5,4,"Grimbergen Dubbel",6.5,1496
436,"Brouwerij Alken-Maes",1256228290,4,4,3.5,"Tripel",4,4,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1237605083,3.5,3.5,4,"Belgian Strong Dark Ale",3.5,3.5,"Grimbergen Optimo Bruno",10,2150
436,"Brouwerij Alken-Maes",1236469111,3.5,3.5,4,"Belgian Strong Dark Ale",3,3.5,"Grimbergen Optimo Bruno",10,2150
436,"Brouwerij Alken-Maes",1213365519,4,3.5,3.5,"Dubbel",4,4,"Grimbergen Dubbel",6.5,1496
436,"Brouwerij Alken-Maes",1060125917,4,3,4,"Dubbel",3,3.5,"Grimbergen Dubbel",6.5,1496
436,"Brouwerij Alken-Maes",1054389798,3.5,4,4.5,"Dubbel",4,4,"Grimbergen Dubbel",6.5,1496
436,"Brouwerij Alken-Maes",1046096011,4,4.5,4,"Dubbel",4,4.5,"Grimbergen Dubbel",6.5,1496
436,"Brouwerij Alken-Maes",1133626001,4,4,3.5,"Tripel",3.5,3.5,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1122011903,3,4,3,"Witbier",3,3,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1307202003,3,3.5,3.5,"Tripel",3.5,3,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1226028139,3.5,4,3.5,"Witbier",3,3,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1324520859,3.5,3.5,3.5,"Witbier",3,3.5,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1317329344,3.5,4,4,"Witbier",4,4,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1307203535,3,3.5,4,"Witbier",3.5,3,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1300094182,4.5,4,3.5,"Witbier",4,4,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1297345572,4,4.5,4,"Witbier",3,4.5,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1295894985,2.5,3,2.5,"Witbier",3,3,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1288895897,3.5,3,2.5,"Witbier",3,3.5,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1273082505,4,3,2.5,"Witbier",3,2.5,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1271369054,3.5,4,4,"Witbier",3,3,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1242031248,4.5,4,4,"Witbier",4,4,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1273600832,4,3.5,4,"Belgian Strong Pale Ale",4,3.5,"Judas",8.5,7604
436,"Brouwerij Alken-Maes",1215633505,3.5,4,3.5,"Witbier",3,3,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1208704288,4,4,4,"Witbier",3.5,3.5,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1195385609,3,3,3,"Witbier",3,3,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1192713503,3.5,3.5,3,"Witbier",3,3.5,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1184948245,4,4,4,"Witbier",3.5,3.5,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1182514047,4,3.5,3,"Witbier",3.5,3.5,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1182092515,3.5,4,4,"Witbier",3.5,3.5,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1161567960,4,4.5,4,"Witbier",4,4,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1157557714,4,4,3,"Witbier",4,4,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1146855804,5,4.5,5,"Witbier",5,5,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1137805093,3.5,4.5,4.5,"Witbier",4,4,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1122109682,4,3,4,"Witbier",3.5,4,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1107539229,3,2.5,3,"Witbier",2.5,3,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1106794565,3,3,3.5,"Witbier",2,2,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1094891737,5,3.5,5,"Witbier",4,4,"Brugs",4.8,19809
436,"Brouwerij Alken-Maes",1321649152,4,3.5,4.5,"Tripel",4,3.5,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1321386096,4,3.5,4,"Tripel",4,3.5,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1318099018,3.5,3,3.5,"Tripel",3.5,3,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1312573006,4.5,4.5,5,"Tripel",5,4.5,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1311885841,3,3.5,3.5,"Tripel",3,3,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1306278087,4.5,4.5,4.5,"Tripel",4,4.5,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1298509033,4,4,4,"Tripel",4,4,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1291171134,3.5,3.5,4,"Tripel",3.5,3.5,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1287090243,4,3.5,4.5,"Tripel",3,3.5,"Grimbergen Tripel",9,4111
436,"Brouwerij Alken-Maes",1284909655,4,4,4,"Tripel",4,3.5,"Grimbergen Tripel",9,4111
