"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",11939,"Hornpout Brewing",1150562996,1.5,1.5,3.5,"American Amber / Red Ale",1.5,2,"No Limit Amber Ale",NA,25119
"2",11939,"Hornpout Brewing",1137420738,2.5,2.5,3.5,"American Amber / Red Ale",2,1.5,"No Limit Amber Ale",NA,25119
"3",11939,"Hornpout Brewing",1137293572,2.5,2.5,3,"American Amber / Red Ale",2,2,"No Limit Amber Ale",NA,25119
"4",11939,"Hornpout Brewing",1127486856,3,3,3,"American Amber / Red Ale",3,3,"No Limit Amber Ale",NA,25119
"5",11939,"Hornpout Brewing",1124986300,3.5,3,3.5,"American Amber / Red Ale",3,3.5,"No Limit Amber Ale",NA,25119
"6",11939,"Hornpout Brewing",1124905448,2,3,3.5,"American Amber / Red Ale",3,2,"No Limit Amber Ale",NA,25119
"7",11939,"Hornpout Brewing",1152417702,4,2.5,4.5,"American Porter",2.5,3.5,"Muddy Bottem Porter",NA,30989
"8",11939,"Hornpout Brewing",1149820658,4,3,3.5,"American Porter",3.5,3.5,"Muddy Bottem Porter",NA,30989
"9",11939,"Hornpout Brewing",1153630377,3.5,3.5,4,"American Pale Ale (APA)",4,3.5,"Hornpout Pale Ale",NA,25118
"10",11939,"Hornpout Brewing",1149022573,3,3,3.5,"American Pale Ale (APA)",2.5,3,"Hornpout Pale Ale",NA,25118
"11",11939,"Hornpout Brewing",1126386876,3,3,3.5,"American Pale Ale (APA)",3,2.5,"Hornpout Pale Ale",NA,25118
"12",11939,"Hornpout Brewing",1124655618,3.5,3,4,"American Pale Ale (APA)",3.5,3.5,"Hornpout Pale Ale",NA,25118
"13",11939,"Hornpout Brewing",1123166136,3,3,3.5,"American Pale Ale (APA)",3.5,3,"Hornpout Pale Ale",NA,25118
