"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",1314,"Port Washington Brewing Co.",1028668507,3,2.5,3,"American Porter",3,3,"Old Port Porter",NA,5318
"2",1314,"Port Washington Brewing Co.",1091966334,3,4,4,"American Porter",3.5,4,"Black Cherry Porter",NA,16567
"3",1314,"Port Washington Brewing Co.",1222189772,4,4,4.5,"American Porter",4,4.5,"Old Port Porter",NA,5318
"4",1314,"Port Washington Brewing Co.",1064321595,4.5,4,4,"American Porter",4,4,"Old Port Porter",NA,5318
"5",1314,"Port Washington Brewing Co.",1032832959,1.5,2.5,3.5,"American Porter",1.5,1.5,"Old Port Porter",NA,5318
"6",1314,"Port Washington Brewing Co.",1029795546,3.5,2,3,"American Porter",3,4,"Old Port Porter",NA,5318
"7",1314,"Port Washington Brewing Co.",1079401064,4.5,4,5,"American Porter",4,4,"Black Cherry Porter",NA,16567
"8",1314,"Port Washington Brewing Co.",1095562383,3,3.5,3,"Fruit / Vegetable Beer",3,3.5,"Raspberry Wheat",NA,19920
"9",1314,"Port Washington Brewing Co.",1064321401,3.5,4,3,"American Amber / Red Ale",3.5,3.5,"Port Washington Amber Ale",NA,3598
"10",1314,"Port Washington Brewing Co.",1060984970,3.5,3.5,4,"American Amber / Red Ale",3,4,"Port Washington Amber Ale",NA,3598
"11",1314,"Port Washington Brewing Co.",1029449535,1,3,4,"American Amber / Red Ale",2,1,"Port Washington Amber Ale",NA,3598
"12",1314,"Port Washington Brewing Co.",1028665658,2.5,2,3,"American Amber / Red Ale",2.5,2.5,"Port Washington Amber Ale",NA,3598
"13",1314,"Port Washington Brewing Co.",1095562034,3,3,3,"Hefeweizen",3,3,"Triple H Hefe Weizen",NA,19919
