"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",4103,"Pivovar Breznak",1147554087,3.5,3,4,"Czech Pilsener",3.5,4,"Breznak Lager",5.1,18313
"2",4103,"Pivovar Breznak",1125264220,3,3,3,"Czech Pilsener",2.5,3.5,"Breznak Svetly Lezák",5.1,9200
"3",4103,"Pivovar Breznak",1048904828,3.5,3.5,2,"Czech Pilsener",3,3.5,"Breznak Svetly Lezák",5.1,9200
"4",4103,"Pivovar Breznak",1180680122,4,3.5,3,"Czech Pilsener",4,4,"Breznak Lager",5.1,18313
"5",4103,"Pivovar Breznak",1307645425,3,3,4,"Czech Pilsener",3.5,3,"Breznak Lager",5.1,18313
"6",4103,"Pivovar Breznak",1189862313,4,3,3.5,"Czech Pilsener",3,3.5,"Breznak Lager",5.1,18313
"7",4103,"Pivovar Breznak",1283892678,2.5,3,2.5,"Czech Pilsener",2,2,"Breznak Lager",5.1,18313
"8",4103,"Pivovar Breznak",1276000100,3,3.5,3,"Czech Pilsener",2.5,2.5,"Breznak Lager",5.1,18313
"9",4103,"Pivovar Breznak",1256323982,3.5,3.5,4,"Czech Pilsener",3.5,3,"Breznak Lager",5.1,18313
"10",4103,"Pivovar Breznak",1241150469,1.5,3,2,"Czech Pilsener",1.5,1.5,"Breznak Lager",5.1,18313
"11",4103,"Pivovar Breznak",1239641374,4,3.5,4,"Czech Pilsener",4,4,"Breznak Lager",5.1,18313
"12",4103,"Pivovar Breznak",1234648473,4.5,3.5,2.5,"Czech Pilsener",4.5,4,"Breznak Lager",5.1,18313
"13",4103,"Pivovar Breznak",1227399345,4.5,4,4,"Czech Pilsener",4,4,"Breznak Lager",5.1,18313
"14",4103,"Pivovar Breznak",1206584595,3.5,4,3.5,"Czech Pilsener",3,3,"Breznak Lager",5.1,18313
"15",4103,"Pivovar Breznak",1190936500,3.5,3.5,3.5,"Czech Pilsener",3.5,3.5,"Breznak Lager",5.1,18313
"16",4103,"Pivovar Breznak",1190239681,4,3.5,4,"Czech Pilsener",3.5,4,"Breznak Lager",5.1,18313
"17",4103,"Pivovar Breznak",1133952044,3.5,3,1.5,"Czech Pilsener",3.5,3.5,"Breznak Lager",5.1,18313
"18",4103,"Pivovar Breznak",1126248920,4,4,4,"Czech Pilsener",3.5,4,"Breznak Lager",5.1,18313
"19",4103,"Pivovar Breznak",1124208656,4,3.5,3.5,"Czech Pilsener",3.5,4,"Breznak Lager",5.1,18313
"20",4103,"Pivovar Breznak",1122187341,4,3.5,3.5,"Czech Pilsener",2.5,3,"Breznak Lager",5.1,18313
"21",4103,"Pivovar Breznak",1071153956,4,3.5,3.5,"Czech Pilsener",4,4,"Breznak Svetle Specialni (Pale Special)",6.1,14241
"22",4103,"Pivovar Breznak",1068925566,3.5,3,3,"Czech Pilsener",3,3,"Breznak Svetle Specialni (Pale Special)",6.1,14241
"23",4103,"Pivovar Breznak",1307729053,2,3,4.5,"Schwarzbier",3,3,"Breznak Schwarzbier",3.8,36299
"24",4103,"Pivovar Breznak",1306052993,3,3,4,"Schwarzbier",3,2.5,"Breznak Schwarzbier",3.8,36299
"25",4103,"Pivovar Breznak",1302905047,4,3.5,3.5,"Schwarzbier",4,4,"Breznak Schwarzbier",3.8,36299
"26",4103,"Pivovar Breznak",1297202524,3,2.5,3.5,"Schwarzbier",2.5,3.5,"Breznak Schwarzbier",3.8,36299
"27",4103,"Pivovar Breznak",1290110990,3.5,4,4.5,"Schwarzbier",3.5,3.5,"Breznak Schwarzbier",3.8,36299
"28",4103,"Pivovar Breznak",1288120859,4,4,4,"Schwarzbier",4,4,"Breznak Schwarzbier",3.8,36299
"29",4103,"Pivovar Breznak",1276251629,4,3.5,4,"Schwarzbier",4,3.5,"Breznak Schwarzbier",3.8,36299
"30",4103,"Pivovar Breznak",1241111343,4.5,4,4,"Schwarzbier",4,4.5,"Breznak Schwarzbier",3.8,36299
"31",4103,"Pivovar Breznak",1218648805,4,3.5,4,"Schwarzbier",4,4,"Breznak Schwarzbier",3.8,36299
"32",4103,"Pivovar Breznak",1206583948,4,4,3.5,"Schwarzbier",4,4,"Breznak Schwarzbier",3.8,36299
"33",4103,"Pivovar Breznak",1206298109,4,4,4,"Schwarzbier",4,4,"Breznak Schwarzbier",3.8,36299
"34",4103,"Pivovar Breznak",1199448478,4.5,4,3.5,"Schwarzbier",4,3.5,"Breznak Schwarzbier",3.8,36299
"35",4103,"Pivovar Breznak",1176195419,4,2,2.5,"Schwarzbier",3.5,3.5,"Breznak Schwarzbier",3.8,36299
"36",4103,"Pivovar Breznak",1309030341,4,3,4,"Czech Pilsener",3,3,"Breznak Svetly Lezák",5.1,9200
"37",4103,"Pivovar Breznak",1306866831,3.5,3.5,4.5,"Czech Pilsener",3.5,3.5,"Breznak Svetly Lezák",5.1,9200
"38",4103,"Pivovar Breznak",1289512917,3.5,3.5,3.5,"Czech Pilsener",3.5,3.5,"Breznak Svetly Lezák",5.1,9200
"39",4103,"Pivovar Breznak",1202850403,3.5,3.5,3.5,"Czech Pilsener",3.5,3,"Breznak Svetly Lezák",5.1,9200
"40",4103,"Pivovar Breznak",1296435160,2,3,3,"Doppelbock",4,2,"Spezial Doppel-Doppel Bock",10,65767
"41",4103,"Pivovar Breznak",1321793317,3,2,4,"Czech Pilsener",3,2.5,"Breznak Svetle",4.1,75522
"42",4103,"Pivovar Breznak",1307363553,2.5,2,3,"Märzen / Oktoberfest",2,2,"Breznak Bernstein",5.1,61696
"43",4103,"Pivovar Breznak",1283895652,2,3,2.5,"Märzen / Oktoberfest",2,2,"Breznak Bernstein",5.1,61696
"44",4103,"Pivovar Breznak",1311081053,4,4,4,"Euro Pale Lager",4,3.5,"Dačicky 12 Svêtly Ležák (Kutná Hora Lager)",5,71189
