"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
192,"New Belgium Brewing",1292176025,4,4.5,4,"Sahti",4,4.5,"Lips Of Faith - Sahti",7.2,62022
192,"New Belgium Brewing",1265917934,4,3.5,3,"American Amber / Red Ale",4,4,"Fat Tire Amber Ale",5.2,607
192,"New Belgium Brewing",1231491293,4,3.5,4,"American Amber / Red Ale",4,3.5,"Fat Tire Amber Ale",5.2,607
192,"New Belgium Brewing",1228947485,3,3,3.5,"American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
192,"New Belgium Brewing",1164948219,4,3.5,4,"Saison / Farmhouse Ale",3.5,3.5,"Saison Harvest Ale",6.5,32282
192,"New Belgium Brewing",1253846660,4,4,4,"Flanders Red Ale",4.5,4.5,"La Folie",6,1917
192,"New Belgium Brewing",1249239065,3,3,3,"American Blonde Ale",3,2.5,"Skinny Dip",4.2,29675
192,"New Belgium Brewing",1262124022,3,3,3,"Lambic - Fruit",3,3.5,"Lips Of Faith - Transatlantique Kriek",8,51019
192,"New Belgium Brewing",1154093935,4,3.5,3,"American Pale Wheat Ale",3,4,"Sunshine Wheat Beer",4.8,1911
192,"New Belgium Brewing",1230418568,3.5,3.5,4,"American Wild Ale",3.5,3.5,"Love (Foeder #3)",6,12510
192,"New Belgium Brewing",1264183823,4.5,4,4.5,"Dubbel",4.5,4.5,"Abbey Belgian Style Ale",7,1912
192,"New Belgium Brewing",1195271052,3.5,4.5,3.5,"Extra Special / Strong Bitter (ESB)",3,3.5,"2° Below Winter Ale",6.6,26542
192,"New Belgium Brewing",1069217067,3.5,3.5,4,"Dubbel",4,3.5,"Abbey Belgian Style Ale",7,1912
192,"New Belgium Brewing",1055879059,4,3.5,4,"Dubbel",3,4,"Abbey Belgian Style Ale",7,1912
192,"New Belgium Brewing",1020231340,4,4,3.5,"Dubbel",4,4,"Abbey Belgian Style Ale",7,1912
192,"New Belgium Brewing",1178499638,3.5,3.5,4,"Extra Special / Strong Bitter (ESB)",3.5,3.5,"2° Below Winter Ale",6.6,26542
192,"New Belgium Brewing",1179865379,4,3.5,4,"American Amber / Red Ale",3,4,"Fat Tire Amber Ale",5.2,607
192,"New Belgium Brewing",1175585378,3.5,3.5,4.5,"American Amber / Red Ale",3.5,3.5,"Fat Tire Amber Ale",5.2,607
192,"New Belgium Brewing",1301204670,4,4,4.5,"Dubbel",4.5,4.5,"Abbey Belgian Style Ale",7,1912
192,"New Belgium Brewing",1175471961,3,3.5,4,"American Amber / Red Ale",3,3.5,"Fat Tire Amber Ale",5.2,607
192,"New Belgium Brewing",1306038084,3.5,3,3,"American Amber / Red Ale",3,3,"Fat Tire Amber Ale",5.2,607
192,"New Belgium Brewing",1321496960,4.5,4,4.5,"American Wild Ale",4,4.5,"Bottleworks 10th Anniversary Wild Ale",6.5,47211
