"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",6266,"Flagstaff Brewing Company",1212225800,4,3.5,4,"English India Pale Ale (IPA)",3.5,5,"Flagstaff Bubbaganouj IPA",6.2,12091
"2",6266,"Flagstaff Brewing Company",1173809748,3,3,3.5,"English India Pale Ale (IPA)",3,3,"Flagstaff Bubbaganouj IPA",6.2,12091
"3",6266,"Flagstaff Brewing Company",1060994344,3.5,2.5,3,"English India Pale Ale (IPA)",3,3.5,"Flagstaff Bubbaganouj IPA",6.2,12091
"4",6266,"Flagstaff Brewing Company",1173810149,4,4,4,"American Porter",4,4,"Flagstaff Blackbird Porter",6,12090
"5",6266,"Flagstaff Brewing Company",1060994191,3.5,3.5,3,"American Porter",4,3.5,"Flagstaff Blackbird Porter",6,12090
"6",6266,"Flagstaff Brewing Company",1274075160,4.5,3,4.5,"English India Pale Ale (IPA)",4,3,"Flagstaff Bubbaganouj IPA",6.2,12091
"7",6266,"Flagstaff Brewing Company",1280765854,4,3,3.5,"Herbed / Spiced Beer",4,4,"Flagstaff Special K.'s Sitka (Spruce Tip) Spruce Ale",NA,42971
"8",6266,"Flagstaff Brewing Company",1259449565,4.5,4,4.5,"Herbed / Spiced Beer",5,5,"Flagstaff Special K.'s Sitka (Spruce Tip) Spruce Ale",NA,42971
"9",6266,"Flagstaff Brewing Company",1246491570,4,3.5,4,"Herbed / Spiced Beer",4,4,"Flagstaff Special K.'s Sitka (Spruce Tip) Spruce Ale",NA,42971
"10",6266,"Flagstaff Brewing Company",1212226232,3.5,4,4,"Herbed / Spiced Beer",4,4,"Flagstaff Special K.'s Sitka (Spruce Tip) Spruce Ale",NA,42971
"11",6266,"Flagstaff Brewing Company",1173809553,4,3.5,3.5,"American Stout",3.5,4,"Flagstaff Sasquatch Stout",6.75,12092
"12",6266,"Flagstaff Brewing Company",1060994667,4,3.5,3,"American Stout",4,4,"Flagstaff Sasquatch Stout",6.75,12092
"13",6266,"Flagstaff Brewing Company",1314888245,4.5,5,5,"American Amber / Red Ale",4.5,4.5,"Flagstaff Agassiz Amber",5.75,59702
"14",6266,"Flagstaff Brewing Company",1321231146,4,3.5,4,"American Pale Wheat Ale",3.5,3.5,"Flagstaff Hefeweizen",6.5,59704
"15",6266,"Flagstaff Brewing Company",1316471351,3.5,3.5,3.5,"Hefeweizen",3.5,3.5,"Flagstaff Weisspread Wheat",5.5,73266
"16",6266,"Flagstaff Brewing Company",1316471904,3,3,3,"English India Pale Ale (IPA)",3,3,"Flagstaff Bubbaganouj IPA",6.2,12091
"17",6266,"Flagstaff Brewing Company",1318027710,4,3.5,3.5,"English Bitter",3.5,4,"Flagstaff Bitterroot ESB",5.75,12089
"18",6266,"Flagstaff Brewing Company",1246492071,4.5,3.5,4.5,"English Bitter",4,4,"Flagstaff Bitterroot ESB",5.75,12089
"19",6266,"Flagstaff Brewing Company",1173809956,3.5,4,4,"English Bitter",3.5,3.5,"Flagstaff Bitterroot ESB",5.75,12089
"20",6266,"Flagstaff Brewing Company",1141970103,4.5,3.5,4,"English Bitter",4,4,"Flagstaff Bitterroot ESB",5.75,12089
"21",6266,"Flagstaff Brewing Company",1060993946,4,4.5,4,"English Bitter",4,4,"Flagstaff Bitterroot ESB",5.75,12089
