"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
15237,"De Struise Brouwers",1230101061,4.5,4,4,"Flanders Oud Bruin",4,4.5,"Aardmonnik - Earthmonk",8,34311
15237,"De Struise Brouwers",1191122945,4.5,4,4,"Flanders Oud Bruin",4.5,4,"Aardmonnik - Earthmonk",8,34311
15237,"De Struise Brouwers",1318292924,4,4.5,4,"Belgian Strong Dark Ale",4.5,4,"Outblack",10,66572
15237,"De Struise Brouwers",1317084483,3.5,4,4,"American Double / Imperial IPA",4,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1289873723,3.5,4,4,"American Double / Imperial IPA",4,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1190607987,4,4,4.5,"Flanders Oud Bruin",4,4,"Aardmonnik - Earthmonk",8,34311
15237,"De Struise Brouwers",1267578673,4,4,3.5,"American Double / Imperial IPA",4.5,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1267404542,3.5,3.5,4.5,"American Double / Imperial IPA",4,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1266645945,3.5,4,4.5,"American Double / Imperial IPA",3.5,3,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1266595410,3,3,4,"American Double / Imperial IPA",3.5,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1265151173,3,4.5,4,"American Double / Imperial IPA",3.5,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1264359246,4,3.5,4,"American Double / Imperial IPA",4.5,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1263432144,3.5,3.5,4,"American Double / Imperial IPA",4,3,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1263142008,4,4.5,4,"American Double / Imperial IPA",3.5,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1261534755,4,4.5,4.5,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1260820901,4,4.5,4.5,"American Double / Imperial IPA",3.5,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1260229183,3,3,4,"American Double / Imperial IPA",4,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1259793130,4,4,4,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1259633551,4.5,4,3,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1259118844,4,4.5,4,"American Double / Imperial IPA",3.5,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1250125592,4,4.5,5,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1258914964,4.5,4,4,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1258864559,3.5,4,4,"American Double / Imperial IPA",3.5,3,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1258863358,3,2.5,4,"American Double / Imperial IPA",4,2.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1258766561,4,4,4,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1257718555,4,3.5,4.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1257378414,4,4.5,4,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1256809321,4,3.5,4.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1255757308,4,4,4.5,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1255405044,4,4,4.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1254784645,4,4,4,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1254381680,4,2,2,"American Double / Imperial IPA",3,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1254319720,1,3,4,"American Double / Imperial IPA",3,2.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1254002159,4,4,5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1253779620,4.5,5,5,"American Double / Imperial IPA",4.5,5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1253738951,4,4,4.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1253331000,4,4,3,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1250049663,3.5,4,4.5,"American Double / Imperial IPA",4,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1252988431,4,4.5,4,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1252900196,3.5,3,5,"American Double / Imperial IPA",4,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1252889742,4,4,4.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1252727663,4,3.5,4.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1252045506,5,4,4.5,"American Double / Imperial IPA",4.5,5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1251614788,3.5,3.5,4,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1250481567,3.5,4,3.5,"American Double / Imperial IPA",3,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1250328676,4,4.5,4.5,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1249684407,2.5,2.5,3.5,"American Double / Imperial IPA",3,2.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1249444287,4,4,4.5,"American Double / Imperial IPA",4,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1249377316,3.5,4,4,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1249184969,3.5,4,3.5,"American Double / Imperial IPA",3,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1248918791,4,4,4.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1248490306,4,5,4,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1248409408,3.5,4,4.5,"American Double / Imperial IPA",3.5,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1248294299,2.5,3.5,4,"American Double / Imperial IPA",4,2,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1248222205,4,5,3.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1246991551,3.5,3.5,4,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1245895966,4.5,4,4.5,"American Double / Imperial IPA",4.5,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1244272195,3,4,4,"American Double / Imperial IPA",3,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1243125583,2.5,3.5,3,"American Double / Imperial IPA",3.5,3,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1242882928,4.5,3.5,4,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1241555355,5,3.5,4.5,"American Double / Imperial IPA",4.5,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1241056211,4.5,4.5,4,"American Double / Imperial IPA",4,5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1239847280,4,4.5,3,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1238107361,3.5,4,4.5,"American Double / Imperial IPA",3,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1237346831,4,4,5,"American Double / Imperial IPA",5,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1237326245,4.5,4,4,"American Double / Imperial IPA",4.5,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1237171818,4.5,4,4.5,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1236992716,4,4,4,"American Double / Imperial IPA",4,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1236691767,3.5,4.5,3.5,"American Double / Imperial IPA",3.5,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1235524492,3.5,4,3,"American Double / Imperial IPA",4,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1235094120,4,4,4,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1234959375,4,4,4,"American Double / Imperial IPA",3.5,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1234399069,4.5,4.5,4,"American Double / Imperial IPA",5,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1232388367,4,4,4.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1230242347,4.5,4.5,5,"American Double / Imperial IPA",4.5,5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1229826149,4.5,4,4,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1229808530,3,3.5,4,"American Double / Imperial IPA",3,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1229798143,4,4.5,4,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1229796906,3.5,4,4.5,"American Double / Imperial IPA",3.5,3,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1229717224,3.5,3.5,5,"American Double / Imperial IPA",3.5,3,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1228639606,4.5,5,4,"American Double / Imperial IPA",4.5,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1228355547,4,4,4.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1226537662,4,4.5,4,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1225769835,4,4,3.5,"American Double / Imperial IPA",4.5,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1225761802,4,4,3.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1225173995,3.5,3.5,4,"American Double / Imperial IPA",3,3,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1224652831,4,4,4.5,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1224470503,4,4,3.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1224339834,3,3,5,"American Double / Imperial IPA",3.5,3,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1224202452,4.5,4,4,"American Double / Imperial IPA",4.5,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1224039500,4,3.5,4,"American Double / Imperial IPA",4,3.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1223964830,3.5,3.5,4,"American Double / Imperial IPA",4.5,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1223768012,4,4.5,4,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1222568093,4.5,3.5,4.5,"American Double / Imperial IPA",4.5,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1221701429,3.5,4,3.5,"American Double / Imperial IPA",4,4,"Struise Mikkeller (Elliot Brew)",9,39379
15237,"De Struise Brouwers",1221008062,4,4,4,"American Double / Imperial IPA",4,4.5,"Struise Mikkeller (Elliot Brew)",9,39379
