"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",1305,"Vino's Brewpub",1179432436,3,3.5,4,"American Pale Ale (APA)",3.5,3.5,"Firehouse Pale Ale",5,3532
"2",1305,"Vino's Brewpub",1179433422,4.5,4.5,4,"American IPA",4.5,4.5,"Pinnacle IPA",NA,4995
"3",1305,"Vino's Brewpub",1154491441,3.5,3,3,"American IPA",3.5,3.5,"Pinnacle IPA",NA,4995
"4",1305,"Vino's Brewpub",1129164730,4,3,4,"American IPA",3.5,3.5,"Pinnacle IPA",NA,4995
"5",1305,"Vino's Brewpub",1116020909,4.5,4,4,"American IPA",4.5,4.5,"Pinnacle IPA",NA,4995
"6",1305,"Vino's Brewpub",1107732364,4,3.5,4,"American IPA",4,4.5,"Pinnacle IPA",NA,4995
"7",1305,"Vino's Brewpub",1058853455,4,4,3.5,"American IPA",4,3.5,"Pinnacle IPA",NA,4995
"8",1305,"Vino's Brewpub",1315690856,2.5,3,2.5,"Schwarzbier",3,2.5,"Schwarzbier",NA,21843
"9",1305,"Vino's Brewpub",1107733943,4,3.5,4,"Schwarzbier",4,4,"Schwarzbier",NA,21843
"10",1305,"Vino's Brewpub",1116021258,4,4.5,4.5,"American Double / Imperial Stout",4,4.5,"Imperial Stout",8,22805
"11",1305,"Vino's Brewpub",1111907766,4,3.5,4,"American Double / Imperial Stout",3.5,4.5,"Imperial Stout",8,22805
"12",1305,"Vino's Brewpub",1238976968,3.5,3,5,"American Pale Ale (APA)",3.5,2,"Firehouse Pale Ale",5,3532
"13",1305,"Vino's Brewpub",1154491755,4,3,3.5,"American Pale Ale (APA)",4,4,"Firehouse Pale Ale",5,3532
"14",1305,"Vino's Brewpub",1126635817,3.5,3,3.5,"American Pale Ale (APA)",3,3.5,"Firehouse Pale Ale",5,3532
"15",1305,"Vino's Brewpub",1116020664,4,4,4,"American Pale Ale (APA)",4,4.5,"Firehouse Pale Ale",5,3532
"16",1305,"Vino's Brewpub",1021117111,4.5,4,4,"American Pale Ale (APA)",4.5,4,"Firehouse Pale Ale",5,3532
"17",1305,"Vino's Brewpub",1315691092,3,3,3.5,"Extra Special / Strong Bitter (ESB)",3,3.5,"Ouachita ESB",NA,23634
"18",1305,"Vino's Brewpub",1273346212,4,3.5,3,"Extra Special / Strong Bitter (ESB)",4,4,"Ouachita ESB",NA,23634
"19",1305,"Vino's Brewpub",1261976295,4.5,4,3,"Extra Special / Strong Bitter (ESB)",4,3,"Ouachita ESB",NA,23634
"20",1305,"Vino's Brewpub",1244084906,4,4,4,"Extra Special / Strong Bitter (ESB)",4,4,"Ouachita ESB",NA,23634
"21",1305,"Vino's Brewpub",1116020152,4,4,3.5,"Extra Special / Strong Bitter (ESB)",3.5,4.5,"Ouachita ESB",NA,23634
"22",1305,"Vino's Brewpub",1244084737,3,3,4,"Märzen / Oktoberfest",3,3,"Oktoberfest",NA,23635
"23",1305,"Vino's Brewpub",1179418348,3,3,3.5,"Märzen / Oktoberfest",4,3,"Oktoberfest",NA,23635
"24",1305,"Vino's Brewpub",1176520420,4,4,4,"Märzen / Oktoberfest",3,2.5,"Oktoberfest",NA,23635
"25",1305,"Vino's Brewpub",1116020425,4,3.5,4,"Märzen / Oktoberfest",4.5,3.5,"Oktoberfest",NA,23635
"26",1305,"Vino's Brewpub",1290394839,3.5,2.5,3.5,"Oatmeal Stout",4,3.5,"Oatmeal Stout",NA,35726
"27",1305,"Vino's Brewpub",1238976705,3.5,3.5,4,"Oatmeal Stout",3.5,3,"Oatmeal Stout",NA,35726
"28",1305,"Vino's Brewpub",1173150136,4,3.5,3,"Oatmeal Stout",4,4,"Oatmeal Stout",NA,35726
"29",1305,"Vino's Brewpub",1173078987,3,4,4.5,"Oatmeal Stout",3.5,3,"Oatmeal Stout",NA,35726
