"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
1513,"Barley's Smokehouse and Brewpub",1230435008,3,4,3,"American IPA",4,3,"Barley's Centennial India Pale Ale",NA,24358
1513,"Barley's Smokehouse and Brewpub",1229740065,4.5,4.5,3,"American IPA",5,4.5,"Barley's Kiss My Bitter Ass IPA",NA,19830
1513,"Barley's Smokehouse and Brewpub",1219869550,4.5,4,4,"American IPA",4.5,4,"Barley's Kiss My Bitter Ass IPA",NA,19830
1513,"Barley's Smokehouse and Brewpub",1182277069,4.5,3,3.5,"American IPA",4,4,"Barley's Kiss My Bitter Ass IPA",NA,19830
1513,"Barley's Smokehouse and Brewpub",1170649339,5,5,5,"American IPA",4.5,5,"Barley's Kiss My Bitter Ass IPA",NA,19830
1513,"Barley's Smokehouse and Brewpub",1098827251,4,3.5,3.5,"American IPA",4,3.5,"Barley's Kiss My Bitter Ass IPA",NA,19830
1513,"Barley's Smokehouse and Brewpub",1095004881,4,4,4.5,"American IPA",4.5,4.5,"Barley's Kiss My Bitter Ass IPA",NA,19830
1513,"Barley's Smokehouse and Brewpub",1271205420,4.5,4,5,"Russian Imperial Stout",4,4,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1270242762,4,3.5,5,"Russian Imperial Stout",5,4,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1211757656,4,4,4.5,"Russian Imperial Stout",4,4,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1199931431,4.5,4.5,4.5,"Russian Imperial Stout",4.5,4.5,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1181572941,4.5,4,4,"Russian Imperial Stout",4,4,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1170648778,5,4.5,5,"Russian Imperial Stout",4.5,4.5,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1164142781,4,4.5,4,"Russian Imperial Stout",4.5,4.5,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1163538616,4,4.5,3.5,"Russian Imperial Stout",3.5,4,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1161058134,4,4,4,"Russian Imperial Stout",4,4,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1159765793,4,4.5,5,"Russian Imperial Stout",4,4.5,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1142715515,1.5,2,3.5,"Russian Imperial Stout",3,1.5,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1134686220,4,4.5,4,"Russian Imperial Stout",4.5,4.5,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1129153150,4,4.5,4,"Russian Imperial Stout",4.5,4.5,"Barley's Saint Joan's Revenge Imperial Stout",NA,26361
1513,"Barley's Smokehouse and Brewpub",1168230532,4,4.5,4.5,"American Double / Imperial IPA",4.5,4,"Barley's Four Seas Imperial IPA",NA,34662
1513,"Barley's Smokehouse and Brewpub",1231640334,4,4,4,"American Double / Imperial IPA",4,4.5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1192115382,3,4,3.5,"American Double / Imperial IPA",3.5,4.5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1191722685,4,4,4,"American Double / Imperial IPA",4,4.5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1178587241,4.5,4,4,"American Pale Wheat Ale",4,4,"Barley's Hoptopus",NA,36336
1513,"Barley's Smokehouse and Brewpub",1181573635,4,4,4.5,"American Double / Imperial IPA",4.5,4.5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1180820751,4,3.5,4,"American Double / Imperial IPA",4,4.5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1175887501,4,4,3.5,"American Double / Imperial IPA",4,3.5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1159757665,4,3.5,4,"American Double / Imperial IPA",3.5,4.5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1158471531,4,4.5,4.5,"American Double / Imperial IPA",4.5,5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1158444417,4.5,4,4,"American Double / Imperial IPA",4,4,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1157139476,3.5,4.5,4.5,"American Double / Imperial IPA",4.5,4.5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1156093091,4,3.5,4.5,"American Double / Imperial IPA",4,4.5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
1513,"Barley's Smokehouse and Brewpub",1156091816,4.5,4.5,4.5,"American Double / Imperial IPA",4.5,4.5,"Barley's Double Dog Dare Imperial IPA",11.5,31982
