"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",12718,"Saint André",1076356478,4,3.5,4,"Vienna Lager",3.5,4,"Saint André Vienna Lager",4.6,1659
"2",12718,"Saint André",1070407464,4.5,3,3.5,"Vienna Lager",4,4,"Saint André Vienna Lager",4.6,1659
"3",12718,"Saint André",1224374610,4,4,4.5,"Herbed / Spiced Beer",4,3.5,"Hopsmasher Parkdale Harvest Ale",5.4,45419
"4",12718,"Saint André",1224279533,4,4,4,"Herbed / Spiced Beer",3.5,4,"Hopsmasher Parkdale Harvest Ale",5.4,45419
"5",12718,"Saint André",1171753801,4,4.5,4,"American IPA",3.5,4,"Great Eastern India Pale Ale",NA,32220
"6",12718,"Saint André",1171124479,3.5,3.5,4,"American IPA",3.5,3.5,"Great Eastern India Pale Ale",NA,32220
"7",12718,"Saint André",1156107110,4.5,4,4,"American IPA",4,4.5,"Great Eastern India Pale Ale",NA,32220
"8",12718,"Saint André",1155774212,4,3,4,"American IPA",4,4,"Great Eastern India Pale Ale",NA,32220
"9",12718,"Saint André",1155521822,5,4.5,4,"American IPA",4.5,4.5,"Great Eastern India Pale Ale",NA,32220
"10",12718,"Saint André",1155354134,4,4,4,"American IPA",4,4,"Great Eastern India Pale Ale",NA,32220
"11",12718,"Saint André",1193003720,2.5,3.5,4,"English Bitter",3,3,"Jackson Best Bitter (Michael Jackson Tribute)",NA,39244
"12",12718,"Saint André",1192930767,4,4,3,"English Bitter",4,4,"Jackson Best Bitter (Michael Jackson Tribute)",NA,39244
"13",12718,"Saint André",1257106207,4.5,4,4,"American IPA",3.5,4,"Saint André Freshly Squeezed Barley Juice",6,53831
"14",12718,"Saint André",1257094547,4.5,4,3.5,"American IPA",4,4,"Saint André Freshly Squeezed Barley Juice",6,53831
"15",12718,"Saint André",1257081770,4,3.5,4,"American IPA",3.5,4,"Saint André Freshly Squeezed Barley Juice",6,53831
"16",12718,"Saint André",1302205846,4.5,4,5,"Vienna Lager",4,4,"Saint André Vienna Lager",4.6,1659
"17",12718,"Saint André",1288549748,3.5,3.5,3.5,"Vienna Lager",4,3,"Saint André Vienna Lager",4.6,1659
"18",12718,"Saint André",1283395931,4,3.5,3,"Vienna Lager",2,3.5,"Saint André Vienna Lager",4.6,1659
"19",12718,"Saint André",1264397543,3.5,3,3.5,"Vienna Lager",3.5,3.5,"Saint André Vienna Lager",4.6,1659
