"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",11006,"Amicas",1181045874,5,5,3,"Chile Beer",4,4.5,"Green Chille Beer",5,37140
"2",11006,"Amicas",1140631793,4,3,3,"English Strong Ale",4.5,4,"Nigel's Rather Large Ale",NA,28538
"3",11006,"Amicas",1314677552,4,4,3.5,"Chile Beer",4.5,4,"Green Chille Beer",5,37140
"4",11006,"Amicas",1268074408,2,2.5,2,"Chile Beer",2,3,"Green Chille Beer",5,37140
"5",11006,"Amicas",1264274992,5,3.5,4,"Chile Beer",4.5,5,"Green Chille Beer",5,37140
"6",11006,"Amicas",1222704970,2,4,3,"Chile Beer",3.5,4,"Green Chille Beer",5,37140
"7",11006,"Amicas",1320537420,4,4,4.5,"Scotch Ale / Wee Heavy",4,4.5,"Loyal Duke",NA,24150
"8",11006,"Amicas",1267075832,3.5,4,3.5,"Scotch Ale / Wee Heavy",4,3.5,"Loyal Duke",NA,24150
"9",11006,"Amicas",1118158957,4,4,4,"Scotch Ale / Wee Heavy",4,4,"Loyal Duke",NA,24150
"10",11006,"Amicas",1186374521,4,4,2.5,"Russian Imperial Stout",4.5,4,"Skeleton Crew Imperial Stout",10,38049
"11",11006,"Amicas",1117143140,4,4,4,"Fruit / Vegetable Beer",3.5,4,"Raspberry Porter",NA,23955
"12",11006,"Amicas",1313980705,4,4.5,4.5,"American Double / Imperial IPA",4,4,"Amicas Double IPA",9,57282
"13",11006,"Amicas",1270273406,4.5,4.5,5,"American Double / Imperial IPA",3,4,"Amicas Double IPA",9,57282
"14",11006,"Amicas",1118159344,4,4,4.5,"American Porter",4,4.5,"Flarety's Entire Robust Porter",NA,24152
"15",11006,"Amicas",1267755838,3.5,3.5,4,"American Pale Ale (APA)",2,3.5,"Ute Trail Pale Ale",6,56574
"16",11006,"Amicas",1247706608,4.5,4,3.5,"American Amber / Red Ale",4,4,"Amber Ale",NA,24146
"17",11006,"Amicas",1186373557,4.5,4,3,"American Amber / Red Ale",4,4,"Amber Ale",NA,24146
"18",11006,"Amicas",1140632049,2.5,2.5,3,"American Amber / Red Ale",2.5,2,"Amber Ale",NA,24146
"19",11006,"Amicas",1118157744,4,3.5,4,"American Amber / Red Ale",4,4,"Amber Ale",NA,24146
"20",11006,"Amicas",1118158581,4.5,4.5,4,"Hefeweizen",4,4.5,"Hefe",NA,24149
"21",11006,"Amicas",1219766028,4.5,4,4,"American IPA",4,4.5,"Headwater's IPA",NA,24147
"22",11006,"Amicas",1140631501,4,3.5,3,"American IPA",3.5,4,"Headwater's IPA",NA,24147
"23",11006,"Amicas",1118158265,4,4.5,4,"American IPA",4.5,4.5,"Headwater's IPA",NA,24147
"24",11006,"Amicas",1118155922,4,4,4,"American Blonde Ale",4,4.5,"Bomber Blonde Ale",NA,24145
