"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",9417,"Itchen Valley Brewery Ltd",1168663680,4,4,4.5,"English Bitter",4,4.5,"Hampshire Rose",4.2,18429
"2",9417,"Itchen Valley Brewery Ltd",1180469441,3,3,2.5,"American Blonde Ale",3,3,"Pure Gold",4.8,28922
"3",9417,"Itchen Valley Brewery Ltd",1293652760,4.5,3.5,4,"English Stout",4,4,"Russian Winter",5.3,64855
"4",9417,"Itchen Valley Brewery Ltd",1213807384,3,3.5,3,"English Brown Ale",3,3,"Wat Tyler",5.5,17002
"5",9417,"Itchen Valley Brewery Ltd",1134935417,3.5,4,3.5,"English Brown Ale",3.5,3,"Wat Tyler",5.5,17002
"6",9417,"Itchen Valley Brewery Ltd",1081362875,4,4.5,4,"English Brown Ale",4,4.5,"Wat Tyler",5.5,17002
"7",9417,"Itchen Valley Brewery Ltd",1158526602,3.5,3.5,4,"English Bitter",4,3.5,"Tea Clipper",4.2,32782
"8",9417,"Itchen Valley Brewery Ltd",1211479998,4,3.5,4,"Herbed / Spiced Beer",4.5,4,"Hambledon Bitter",4,26575
"9",9417,"Itchen Valley Brewery Ltd",1150240692,4,3.5,3.5,"Herbed / Spiced Beer",3.5,4,"Hambledon Bitter",4,26575
"10",9417,"Itchen Valley Brewery Ltd",1130183495,4,4.5,3,"Herbed / Spiced Beer",4,3.5,"Hambledon Bitter",4,26575
"11",9417,"Itchen Valley Brewery Ltd",1215026228,3,3,3.5,"American Blonde Ale",4,3.5,"Pure Gold",4.8,28922
"12",9417,"Itchen Valley Brewery Ltd",1142125273,4.5,3.5,4,"American Blonde Ale",4.5,4,"Pure Gold",4.8,28922
"13",9417,"Itchen Valley Brewery Ltd",1253472405,3.5,3,3.5,"English Bitter",3,3.5,"Alfred The Great",4.6,52784
"14",9417,"Itchen Valley Brewery Ltd",1081363663,4,4.5,4,"English Dark Mild Ale",4.5,4.5,"Judge Jeffreys",4.5,17004
"15",9417,"Itchen Valley Brewery Ltd",1145304441,3,4,4,"English Stout",3,3.5,"Treacle Stout",4.4,29997
"16",9417,"Itchen Valley Brewery Ltd",1258313320,3,3.5,3.5,"Extra Special / Strong Bitter (ESB)",3.5,3.5,"Father Christmas",5,54124
"17",9417,"Itchen Valley Brewery Ltd",1153170689,4,4,4,"English Bitter",3.5,4,"King Arthur",NA,17018
"18",9417,"Itchen Valley Brewery Ltd",1081450434,4,4,4,"English Bitter",4,4.5,"King Arthur",NA,17018
"19",9417,"Itchen Valley Brewery Ltd",1081763038,3.5,3.5,4,"English Bitter",4.5,4.5,"Bishops Crest",NA,17089
"20",9417,"Itchen Valley Brewery Ltd",1145028286,4,3.5,4.5,"English Bitter",4,3.5,"Easter Bunnies",3.9,17088
"21",9417,"Itchen Valley Brewery Ltd",1081762568,4.5,4.5,3.5,"English Bitter",4,4.5,"Easter Bunnies",3.9,17088
"22",9417,"Itchen Valley Brewery Ltd",1228327969,3.5,3.5,4,"English Bitter",3.5,3.5,"Fagins",4.1,17116
"23",9417,"Itchen Valley Brewery Ltd",1148672345,3,3,3.5,"English Bitter",3,3.5,"Fagins",4.1,17116
"24",9417,"Itchen Valley Brewery Ltd",1081961851,3.5,4,4,"English Bitter",4,4,"Fagins",4.1,17116
"25",9417,"Itchen Valley Brewery Ltd",1283090173,2.5,2.5,4,"English Bitter",3,3,"Green Jackets",4.5,61466
"26",9417,"Itchen Valley Brewery Ltd",1145290377,4,4,4,"English Bitter",3.5,3.5,"One Hop: Cascade",4.2,29983
"27",9417,"Itchen Valley Brewery Ltd",1214423871,4.5,3.5,4,"English Bitter",4.5,4,"Hampshire Rose",4.2,18429
"28",9417,"Itchen Valley Brewery Ltd",1149251063,4,3,3.5,"English Bitter",4,4,"Hampshire Rose",4.2,18429
"29",9417,"Itchen Valley Brewery Ltd",1088597480,3.5,2.5,4,"English Bitter",3.5,4,"Hampshire Rose",4.2,18429
"30",9417,"Itchen Valley Brewery Ltd",1282941457,3,3,4,"English Bitter",3.5,3.5,"Summer Breeze",4,61405
"31",9417,"Itchen Valley Brewery Ltd",1179069533,3,3,3.5,"English Bitter",3.5,3,"Tower Bridge",4.5,36808
"32",9417,"Itchen Valley Brewery Ltd",1325877365,3.5,3.5,4,"English Bitter",3.5,3.5,"Winchester Ale",4.2,31105
"33",9417,"Itchen Valley Brewery Ltd",1313784678,3.5,3.5,3.5,"English Bitter",3.5,3.5,"Winchester Ale",4.2,31105
"34",9417,"Itchen Valley Brewery Ltd",1296932034,2.5,2.5,4,"English Bitter",3,2.5,"Winchester Ale",4.2,31105
"35",9417,"Itchen Valley Brewery Ltd",1150330757,3,3,3.5,"English Bitter",3.5,3,"Winchester Ale",4.2,31105
"36",9417,"Itchen Valley Brewery Ltd",1312494261,4,3,3.5,"English Bitter",3.5,4,"Godfathers",3.7,28903
"37",9417,"Itchen Valley Brewery Ltd",1274367514,5,3,3.5,"English Bitter",4,4,"Godfathers",3.7,28903
"38",9417,"Itchen Valley Brewery Ltd",1246210091,3.5,3.5,4,"English Bitter",4,3.5,"Godfathers",3.7,28903
"39",9417,"Itchen Valley Brewery Ltd",1142097280,3,3,4,"English Bitter",3.5,3.5,"Godfathers",3.7,28903
