"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",917,"La Zaragozana S.A.",1130169725,1,1.5,1,"Herbed / Spiced Beer",1.5,1,"Sputnik",5.9,26568
"2",917,"La Zaragozana S.A.",1070742758,2,3,3.5,"Euro Strong Lager",2.5,2,"Zaragozana Especial Export",7,6051
"3",917,"La Zaragozana S.A.",1051271106,2,2,2,"Euro Strong Lager",2.5,2.5,"Zaragozana Especial Export",7,6051
"4",917,"La Zaragozana S.A.",1032099597,3.5,2.5,4,"Euro Strong Lager",3.5,3,"Zaragozana Especial Export",7,6051
"5",917,"La Zaragozana S.A.",1294256314,4,3.5,4,"American Pale Wheat Ale",3.5,3.5,"Ambar Caesar Augusta",4.8,51431
"6",917,"La Zaragozana S.A.",1263171503,2.5,2.5,4.5,"American Pale Wheat Ale",2.5,2.5,"Ambar Caesar Augusta",4.8,51431
"7",917,"La Zaragozana S.A.",1248613951,3.5,3,3,"American Pale Wheat Ale",4,3,"Ambar Caesar Augusta",4.8,51431
"8",917,"La Zaragozana S.A.",1130172486,1,1.5,2,"Low Alcohol Beer",1.5,2,"Ambar Green",NA,26570
"9",917,"La Zaragozana S.A.",1289495230,2.5,3,2,"English Pale Ale",3,2.5,"Ambar Pale Ale 1900",4.8,2924
"10",917,"La Zaragozana S.A.",1280960108,2,2.5,2.5,"English Pale Ale",2.5,2,"Ambar Pale Ale 1900",4.8,2924
"11",917,"La Zaragozana S.A.",1273401569,2,2,2,"English Pale Ale",1.5,1.5,"Ambar Pale Ale 1900",4.8,2924
"12",917,"La Zaragozana S.A.",1209071339,2,2.5,2.5,"English Pale Ale",2.5,1.5,"Ambar Pale Ale 1900",4.8,2924
"13",917,"La Zaragozana S.A.",1197576112,1,2.5,2,"English Pale Ale",1.5,1,"Ambar Pale Ale 1900",4.8,2924
"14",917,"La Zaragozana S.A.",1130172060,2.5,3,3,"English Pale Ale",2.5,2.5,"Ambar Pale Ale 1900",4.8,2924
"15",917,"La Zaragozana S.A.",1029115680,2,2,2,"English Pale Ale",2,2,"Ambar Pale Ale 1900",4.8,2924
"16",917,"La Zaragozana S.A.",1015244794,3.5,3,3,"English Pale Ale",3.5,3.5,"Ambar Pale Ale 1900",4.8,2924
"17",917,"La Zaragozana S.A.",1292149686,4,4,4,"Schwarzbier",4,4,"Ambar Negra",4.8,6045
"18",917,"La Zaragozana S.A.",1250713222,3,3,4,"Schwarzbier",3,2.5,"Ambar Negra",4.8,6045
"19",917,"La Zaragozana S.A.",1191267203,3.5,3.5,2,"Schwarzbier",3,3.5,"Ambar Negra",4.8,6045
"20",917,"La Zaragozana S.A.",1186312683,3,3,4,"Schwarzbier",3.5,3.5,"Ambar Negra",4.8,6045
"21",917,"La Zaragozana S.A.",1130170595,3.5,3.5,4,"Schwarzbier",4.5,3.5,"Ambar Negra",4.8,6045
"22",917,"La Zaragozana S.A.",1032088763,2,2,3,"Schwarzbier",2.5,2.5,"Ambar Negra",4.8,6045
"23",917,"La Zaragozana S.A.",1254276648,4,3,3.5,"Euro Pale Lager",4,4,"Cerveza Zaragozana",NA,20443
"24",917,"La Zaragozana S.A.",1199230723,1.5,2,2,"American Adjunct Lager",2,2,"Ambar Especial",5.2,5414
"25",917,"La Zaragozana S.A.",1108255122,4,3.5,4,"Euro Pale Lager",4.5,3.5,"Cerveza Zaragozana",NA,20443
"26",917,"La Zaragozana S.A.",1098311431,4,4,4,"Euro Pale Lager",4,4,"Cerveza Zaragozana",NA,20443
"27",917,"La Zaragozana S.A.",1268711947,3.5,3,4,"American Amber / Red Ale",4,3.5,"Ambar Export",7.4,50807
"28",917,"La Zaragozana S.A.",1246372934,4,3.5,4.5,"American Amber / Red Ale",3.5,3.5,"Ambar Export",7.4,50807
"29",917,"La Zaragozana S.A.",1315521075,2,2.5,3,"American Adjunct Lager",2.5,2.5,"Ambar Especial",5.2,5414
"30",917,"La Zaragozana S.A.",1304199417,2,1.5,2,"American Adjunct Lager",2,1.5,"Ambar Especial",5.2,5414
"31",917,"La Zaragozana S.A.",1303407348,1.5,2,2.5,"American Adjunct Lager",2,2,"Ambar Especial",5.2,5414
"32",917,"La Zaragozana S.A.",1303067346,3,3,2.5,"American Adjunct Lager",3,3,"Ambar Especial",5.2,5414
"33",917,"La Zaragozana S.A.",1280959347,2.5,2.5,3,"American Adjunct Lager",3,2.5,"Ambar Especial",5.2,5414
"34",917,"La Zaragozana S.A.",1232514602,3,2.5,3,"American Adjunct Lager",2.5,2.5,"Ambar Especial",5.2,5414
"35",917,"La Zaragozana S.A.",1229200698,3,2,3.5,"American Adjunct Lager",2.5,2,"Ambar Especial",5.2,5414
"36",917,"La Zaragozana S.A.",1181690382,3,3,3,"American Adjunct Lager",3,3,"Ambar Especial",5.2,5414
"37",917,"La Zaragozana S.A.",1179614387,3,2,4,"American Adjunct Lager",2,2.5,"Ambar Especial",5.2,5414
"38",917,"La Zaragozana S.A.",1174964550,2,2,2,"American Adjunct Lager",2,2,"Ambar Especial",5.2,5414
"39",917,"La Zaragozana S.A.",1162783588,2,3.5,2.5,"American Adjunct Lager",2.5,2,"Ambar Especial",5.2,5414
"40",917,"La Zaragozana S.A.",1162049705,3.5,3.5,3.5,"American Adjunct Lager",4,4,"Ambar Especial",5.2,5414
"41",917,"La Zaragozana S.A.",1157980616,3,2.5,3.5,"American Adjunct Lager",3,3,"Ambar Especial",5.2,5414
"42",917,"La Zaragozana S.A.",1140273650,3.5,3,3.5,"American Adjunct Lager",2.5,3,"Ambar Especial",5.2,5414
"43",917,"La Zaragozana S.A.",1135385929,2,2,3,"American Adjunct Lager",3,2.5,"Ambar Especial",5.2,5414
"44",917,"La Zaragozana S.A.",1130170097,3,3,3,"American Adjunct Lager",3.5,3.5,"Ambar Especial",5.2,5414
"45",917,"La Zaragozana S.A.",1111083963,2,2,3,"American Adjunct Lager",3.5,1.5,"Ambar Especial",5.2,5414
"46",917,"La Zaragozana S.A.",1105748689,3,2.5,3,"American Adjunct Lager",2.5,3,"Ambar Especial",5.2,5414
"47",917,"La Zaragozana S.A.",1102952782,3,3.5,2.5,"American Adjunct Lager",2.5,3,"Ambar Especial",5.2,5414
"48",917,"La Zaragozana S.A.",1100757128,2,1.5,4,"American Adjunct Lager",1.5,2,"Ambar Especial",5.2,5414
"49",917,"La Zaragozana S.A.",1096163006,3.5,3.5,3.5,"American Adjunct Lager",3.5,3.5,"Ambar Especial",5.2,5414
"50",917,"La Zaragozana S.A.",1091091212,4.5,3,3.5,"American Adjunct Lager",3.5,4,"Ambar Especial",5.2,5414
"51",917,"La Zaragozana S.A.",1088467698,3,3,3.5,"American Adjunct Lager",3.5,3.5,"Ambar Especial",5.2,5414
"52",917,"La Zaragozana S.A.",1071011866,2.5,2.5,3,"American Adjunct Lager",2.5,2.5,"Ambar Especial",5.2,5414
"53",917,"La Zaragozana S.A.",1070208067,3,3,3,"American Adjunct Lager",3,3,"Ambar Especial",5.2,5414
"54",917,"La Zaragozana S.A.",1029115872,2.5,2,2,"American Adjunct Lager",2,2,"Ambar Especial",5.2,5414
"55",917,"La Zaragozana S.A.",1130173595,3.5,3.5,3,"Dortmunder / Export Lager",3.5,3,"Marlen Beer De Luxe",5.8,26571
