"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",5420,"Klinskiy Pivokombinat",1065898790,3,2.5,3,"Euro Pale Lager",2.5,3,"Klinskoye Lyuks",5,13427
"2",5420,"Klinskiy Pivokombinat",1150016863,2,2,3,"Euro Pale Lager",2,1.5,"Klinskoye Samurai",4.9,12273
"3",5420,"Klinskiy Pivokombinat",1112024092,2.5,2,3,"Euro Pale Lager",1.5,3,"Klinskoye Samurai",4.9,12273
"4",5420,"Klinskiy Pivokombinat",1061804796,2.5,2,3,"Euro Pale Lager",2.5,2.5,"Klinskoye Samurai",4.9,12273
"5",5420,"Klinskiy Pivokombinat",1149879000,3.5,2,3,"Euro Pale Lager",3,3,"Klinskoye Zolotoye",4.5,11737
"6",5420,"Klinskiy Pivokombinat",1059158562,3,2.5,2.5,"Euro Pale Lager",2.5,3,"Klinskoye Zolotoye",4.5,11737
"7",5420,"Klinskiy Pivokombinat",1279381938,3,3,3,"Euro Pale Lager",3,3,"Klinskoye Svetloye",4.5,47028
"8",5420,"Klinskiy Pivokombinat",1231010282,3.5,3.5,2.5,"Euro Pale Lager",2.5,3,"Klinskoye Svetloye",4.5,47028
"9",5420,"Klinskiy Pivokombinat",1112023602,3,2.5,3,"American Amber / Red Ale",4,3,"Klinskoye Redkoye",5.8,13984
"10",5420,"Klinskiy Pivokombinat",1068145549,3.5,3,4,"American Amber / Red Ale",3,3.5,"Klinskoye Redkoye",5.8,13984
"11",5420,"Klinskiy Pivokombinat",1150089585,1.5,2,2,"Euro Pale Lager",2,2,"Klinskoye Arriva",4.5,17035
"12",5420,"Klinskiy Pivokombinat",1112023840,1.5,1.5,3,"Euro Pale Lager",3,2.5,"Klinskoye Arriva",4.5,17035
"13",5420,"Klinskiy Pivokombinat",1081516252,3,2.5,4.5,"Euro Pale Lager",3,3,"Klinskoye Arriva",4.5,17035
"14",5420,"Klinskiy Pivokombinat",1294928372,2,2,4,"Euro Strong Lager",2,2,"Tolstyak Khmelnoye",7.8,65277
"15",5420,"Klinskiy Pivokombinat",1136778787,2,2,2.5,"Euro Pale Lager",2.5,2,"Klinskoye Wow",5.2,27738
"16",5420,"Klinskiy Pivokombinat",1294924272,1.5,1.5,4,"American Adjunct Lager",1.5,1.5,"Sibirskaya Korona Zolotistoye",4.5,65276
"17",5420,"Klinskiy Pivokombinat",1121135813,3.5,4,4,"Euro Pale Lager",3,3.5,"Klinskoye Ultro",4.3,24719
