"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",16331,"Banjalu&#269;ka Pivara",1322439793,3.5,3,3.5,"German Pilsener",3.5,3,"Nektar",5,43104
"2",16331,"Banjalu&#269;ka Pivara",1321513301,3.5,3,4.5,"German Pilsener",3.5,3,"Nektar",5,43104
"3",16331,"Banjalu&#269;ka Pivara",1317306282,3,3,3.5,"German Pilsener",2.5,3.5,"Nektar",5,43104
"4",16331,"Banjalu&#269;ka Pivara",1307333960,2.5,2,3.5,"German Pilsener",2.5,3,"Nektar",5,43104
"5",16331,"Banjalu&#269;ka Pivara",1303787741,3.5,3,3.5,"German Pilsener",3.5,3,"Nektar",5,43104
"6",16331,"Banjalu&#269;ka Pivara",1302403353,3.5,4,4.5,"German Pilsener",3.5,3.5,"Nektar",5,43104
"7",16331,"Banjalu&#269;ka Pivara",1300130745,3.5,3,3,"German Pilsener",3.5,3,"Nektar",5,43104
"8",16331,"Banjalu&#269;ka Pivara",1300083433,4,3,3,"German Pilsener",4,4,"Nektar",5,43104
"9",16331,"Banjalu&#269;ka Pivara",1297565440,3,3,4.5,"German Pilsener",3,3,"Nektar",5,43104
"10",16331,"Banjalu&#269;ka Pivara",1297383422,4,2.5,2.5,"German Pilsener",3,3,"Nektar",5,43104
"11",16331,"Banjalu&#269;ka Pivara",1294981348,3,2.5,2,"German Pilsener",2.5,2.5,"Nektar",5,43104
"12",16331,"Banjalu&#269;ka Pivara",1294839666,1.5,1,1,"German Pilsener",1,1,"Nektar",5,43104
"13",16331,"Banjalu&#269;ka Pivara",1290924303,3.5,2,3.5,"German Pilsener",3,3,"Nektar",5,43104
"14",16331,"Banjalu&#269;ka Pivara",1283548441,3.5,3,3,"German Pilsener",3.5,3,"Nektar",5,43104
"15",16331,"Banjalu&#269;ka Pivara",1281877180,4,4,3,"German Pilsener",4,3.5,"Nektar",5,43104
"16",16331,"Banjalu&#269;ka Pivara",1272330837,2,2.5,2.5,"German Pilsener",2.5,2,"Nektar",5,43104
"17",16331,"Banjalu&#269;ka Pivara",1263702717,2.5,3.5,3.5,"German Pilsener",3,2.5,"Nektar",5,43104
"18",16331,"Banjalu&#269;ka Pivara",1262573770,3.5,3.5,3.5,"German Pilsener",4,3.5,"Nektar",5,43104
"19",16331,"Banjalu&#269;ka Pivara",1252188389,3.5,3.5,3,"German Pilsener",3.5,3.5,"Nektar",5,43104
"20",16331,"Banjalu&#269;ka Pivara",1251251936,3.5,3,3.5,"German Pilsener",3.5,3.5,"Nektar",5,43104
"21",16331,"Banjalu&#269;ka Pivara",1250483069,2,3.5,3.5,"German Pilsener",2.5,2.5,"Nektar",5,43104
"22",16331,"Banjalu&#269;ka Pivara",1249833063,3,3,3,"German Pilsener",3,2.5,"Nektar",5,43104
"23",16331,"Banjalu&#269;ka Pivara",1245465475,3.5,4,3.5,"German Pilsener",3.5,4,"Nektar",5,43104
"24",16331,"Banjalu&#269;ka Pivara",1242615555,4.5,4,3.5,"German Pilsener",3,4.5,"Nektar",5,43104
"25",16331,"Banjalu&#269;ka Pivara",1234666433,3.5,2.5,2.5,"German Pilsener",3,3,"Nektar",5,43104
"26",16331,"Banjalu&#269;ka Pivara",1231568270,4,3,3.5,"German Pilsener",3,4,"Nektar",5,43104
"27",16331,"Banjalu&#269;ka Pivara",1225078543,2.5,2.5,2.5,"German Pilsener",3,2.5,"Nektar",5,43104
"28",16331,"Banjalu&#269;ka Pivara",1222369409,3,2.5,2.5,"German Pilsener",2,2.5,"Nektar",5,43104
"29",16331,"Banjalu&#269;ka Pivara",1222281674,2.5,2.5,3.5,"German Pilsener",3,3,"Nektar",5,43104
"30",16331,"Banjalu&#269;ka Pivara",1216865203,4,3,3.5,"German Pilsener",4,2.5,"Nektar",5,43104
"31",16331,"Banjalu&#269;ka Pivara",1215730730,3.5,3,3,"German Pilsener",3.5,3,"Nektar",5,43104
"32",16331,"Banjalu&#269;ka Pivara",1214614989,3,3,3,"German Pilsener",3,3,"Nektar",5,43104
"33",16331,"Banjalu&#269;ka Pivara",1214434983,3,3,3.5,"German Pilsener",3,3,"Nektar",5,43104
"34",16331,"Banjalu&#269;ka Pivara",1214175056,3,2.5,3,"German Pilsener",3,2.5,"Nektar",5,43104
"35",16331,"Banjalu&#269;ka Pivara",1212865317,2.5,3,4,"German Pilsener",3.5,2.5,"Nektar",5,43104
