"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",13989,"Stockholm's",1177187152,3,3,3,"American Brown Ale",3,3.5,"Downtown Honey Brown",NA,36432
"2",13989,"Stockholm's",1245635092,4,3.5,3,"Witbier",3,3.5,"Older But Weisser",NA,47316
"3",13989,"Stockholm's",1245633551,2,2,2.5,"English Bitter",2.5,2,"S.W.B.",NA,50625
"4",13989,"Stockholm's",1288658312,3.5,3,3,"American Amber / Red Ale",4.5,4,"Autumn Ale",NA,63090
"5",13989,"Stockholm's",1245633829,3.5,3,3,"Belgian Dark Ale",3,3,"Third St. Ale",NA,47315
"6",13989,"Stockholm's",1245632916,2.5,2.5,3,"American Porter",3,3,"Doc's Porter",NA,35292
"7",13989,"Stockholm's",1220841713,2.5,2.5,2.5,"American Porter",2.5,2,"Doc's Porter",NA,35292
"8",13989,"Stockholm's",1245634144,4,3,3.5,"American Amber / Red Ale",4,3.5,"Red Ale",NA,50626
"9",13989,"Stockholm's",1245632351,3,3,3,"English Pale Ale",3,3,"Aegirs Ale",4.5,30921
"10",13989,"Stockholm's",1177186922,3,3,3,"English Pale Ale",2.5,3,"Aegirs Ale",4.5,30921
"11",13989,"Stockholm's",1149516719,3.5,3,3,"English Pale Ale",2.5,3,"Aegirs Ale",4.5,30921
