"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",1972,"Brew It Up Davis",1108588086,3,3.5,3.5,"American Blonde Ale",3.5,3,"Orange Blossom Blonde Ale",NA,21976
"2",1972,"Brew It Up Davis",1094087358,3,2.5,2.5,"Extra Special / Strong Bitter (ESB)",2.5,3,"ESB",6.9,13149
"3",1972,"Brew It Up Davis",1065151857,3,3,3,"Extra Special / Strong Bitter (ESB)",3,3,"ESB",6.9,13149
"4",1972,"Brew It Up Davis",1086399530,4,4,3.5,"Scottish Ale",3.5,4,"Scotch Ale",6,13308
"5",1972,"Brew It Up Davis",1065581888,3.5,3.5,4,"Scottish Ale",4,3.5,"Scotch Ale",6,13308
"6",1972,"Brew It Up Davis",1082240019,4,3.5,4,"American Strong Ale",3.5,4,"Tucker's Own Centaur",5.9,17161
"7",1972,"Brew It Up Davis",1070421285,4,4.5,4,"Russian Imperial Stout",3.5,4,"Czars Tar",9,14544
"8",1972,"Brew It Up Davis",1087607942,3.5,3.5,3.5,"American Barleywine",3,3.5,"Sky Diver Barleywine",10.5,16367
"9",1972,"Brew It Up Davis",1078625037,3.5,3.5,3,"American Barleywine",3,3,"Sky Diver Barleywine",10.5,16367
"10",1972,"Brew It Up Davis",1115492337,5,4,4,"English Brown Ale",4,4.5,"Northern Mild Brown Ale",NA,13150
"11",1972,"Brew It Up Davis",1065151945,3,3.5,4,"English Brown Ale",4,3.5,"Northern Mild Brown Ale",NA,13150
"12",1972,"Brew It Up Davis",1116030657,3,3,1,"Tripel",2.5,3,"Belgian Trippel",10.5,16366
"13",1972,"Brew It Up Davis",1078624888,3.5,3.5,3,"Tripel",3,4,"Belgian Trippel",10.5,16366
"14",1972,"Brew It Up Davis",1103753588,5,4,4,"Bock",4,4,"Dunkel Bock",7,14415
"15",1972,"Brew It Up Davis",1074992493,4.5,4,4.5,"Bock",4.5,4.5,"Dunkel Bock",7,14415
