"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
2385,"Lighthouse Brewing Company",1191018928,4,4.5,4,"Irish Dry Stout",4.5,4.5,"Keepers Stout",5.1,5991
2385,"Lighthouse Brewing Company",1273170435,3,3,3,"American Amber / Red Ale",4,4,"Race Rocks Ale",5.2,5989
2385,"Lighthouse Brewing Company",1305916836,4,4,4,"Doppelbock",4,4,"Navigator Doppelbock",8.5,64290
2385,"Lighthouse Brewing Company",1299773823,4,3.5,4,"Doppelbock",3.5,4,"Navigator Doppelbock",8.5,64290
2385,"Lighthouse Brewing Company",1298246219,3.5,4,3.5,"Doppelbock",3.5,4,"Navigator Doppelbock",8.5,64290
2385,"Lighthouse Brewing Company",1297648296,4,4,4,"Doppelbock",3.5,4,"Navigator Doppelbock",8.5,64290
2385,"Lighthouse Brewing Company",1292218020,3.5,3.5,4,"Doppelbock",4,3.5,"Navigator Doppelbock",8.5,64290
2385,"Lighthouse Brewing Company",1292043704,4,4,4,"Doppelbock",4,4,"Navigator Doppelbock",8.5,64290
2385,"Lighthouse Brewing Company",1260599045,4.5,3,3,"Euro Pale Lager",4,4,"Lighthouse Lager",5.1,22576
2385,"Lighthouse Brewing Company",1256151457,3,3,3.5,"Euro Pale Lager",3.5,3,"Lighthouse Lager",5.1,22576
2385,"Lighthouse Brewing Company",1187185682,3.5,3.5,3,"Euro Pale Lager",3,3,"Lighthouse Lager",5.1,22576
2385,"Lighthouse Brewing Company",1122921281,4,3.5,3.5,"Euro Pale Lager",3.5,3.5,"Lighthouse Lager",5.1,22576
2385,"Lighthouse Brewing Company",1115522295,3.5,3.5,3.5,"Euro Pale Lager",3.5,3.5,"Lighthouse Lager",5.1,22576
2385,"Lighthouse Brewing Company",1111031465,4,4,3.5,"Euro Pale Lager",3,4,"Lighthouse Lager",5.1,22576
2385,"Lighthouse Brewing Company",1274837390,1,1.5,4,"English India Pale Ale (IPA)",3.5,1.5,"Beacon India Pale Ale",5.4,5990
2385,"Lighthouse Brewing Company",1272823997,4,3,4,"English India Pale Ale (IPA)",4,4,"Beacon India Pale Ale",5.4,5990
2385,"Lighthouse Brewing Company",1270227396,4,4,3.5,"English India Pale Ale (IPA)",3.5,4,"Beacon India Pale Ale",5.4,5990
2385,"Lighthouse Brewing Company",1269804822,4,3.5,4.5,"English India Pale Ale (IPA)",3.5,3.5,"Beacon India Pale Ale",5.4,5990
2385,"Lighthouse Brewing Company",1242312296,4,3.5,3.5,"English India Pale Ale (IPA)",4,4,"Beacon India Pale Ale",5.4,5990
2385,"Lighthouse Brewing Company",1235699892,4,3,4,"English India Pale Ale (IPA)",3.5,4,"Beacon India Pale Ale",5.4,5990
2385,"Lighthouse Brewing Company",1235245141,4,3.5,3,"English India Pale Ale (IPA)",4.5,3.5,"Beacon India Pale Ale",5.4,5990
