"brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
10996,"Roots Organic Brewery",1158633125,4,4,3.5,"Witbier",3.5,3.5,"Belgian Wit",4.2,25342
10996,"Roots Organic Brewery",1124345184,2.5,3.5,2.5,"Witbier",3,2.5,"Belgian Wit",4.2,25342
10996,"Roots Organic Brewery",1136083343,4,3,4,"American Porter",4,4,"Toasted Coconut Porter",5,26086
10996,"Roots Organic Brewery",1221350802,4.5,3.5,3.5,"Fruit / Vegetable Beer",4,4.5,"Calypso",5,44850
10996,"Roots Organic Brewery",1256715471,2,3,4,"American Double / Imperial Stout",2,3,"EXXXcalibur Stout",8.6,24408
10996,"Roots Organic Brewery",1246675668,3.5,4,5,"American Double / Imperial Stout",4.5,4,"EXXXcalibur Stout",8.6,24408
10996,"Roots Organic Brewery",1231785924,4.5,3.5,4,"American Double / Imperial Stout",3.5,4.5,"EXXXcalibur Stout",8.6,24408
10996,"Roots Organic Brewery",1206383013,4,3.5,4,"American Double / Imperial Stout",3,4,"EXXXcalibur Stout",8.6,24408
10996,"Roots Organic Brewery",1119989346,4,4.5,4,"American Double / Imperial Stout",3.5,4.5,"EXXXcalibur Stout",8.6,24408
10996,"Roots Organic Brewery",1208826300,4,4,3.5,"American Porter",4,4,"Toasted Coconut Porter",5,26086
10996,"Roots Organic Brewery",1197909472,4,4,4,"American Porter",4,4.5,"Toasted Coconut Porter",5,26086
10996,"Roots Organic Brewery",1194024155,4,3.5,3,"American Porter",3,3.5,"Toasted Coconut Porter",5,26086
10996,"Roots Organic Brewery",1193117754,3.5,3.5,3,"American Porter",3,3.5,"Toasted Coconut Porter",5,26086
10996,"Roots Organic Brewery",1128130215,3,3,2.5,"American Porter",2.5,2.5,"Toasted Coconut Porter",5,26086
10996,"Roots Organic Brewery",1174414948,4.5,4.5,4,"Old Ale",4,4.5,"Festivus",7.5,35083
10996,"Roots Organic Brewery",1171392658,3,4,4,"Old Ale",4,3.5,"Festivus",7.5,35083
10996,"Roots Organic Brewery",1170442087,4,3.5,4,"Old Ale",3.5,4,"Festivus",7.5,35083
10996,"Roots Organic Brewery",1266129501,4,4,4,"American IPA",3,3,"Woody Organic IPA",6,23227
10996,"Roots Organic Brewery",1261663253,3.5,3.5,3,"American IPA",4,3.5,"Woody Organic IPA",6,23227
10996,"Roots Organic Brewery",1253215492,4,4,3,"American IPA",4,4.5,"Woody Organic IPA",6,23227
10996,"Roots Organic Brewery",1246158235,4,3,4,"American IPA",4,4,"Woody Organic IPA",6,23227
10996,"Roots Organic Brewery",1244153311,3.5,3.5,4,"American IPA",4,4.5,"Woody Organic IPA",6,23227
