"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",466,"South African Breweries plc",1048834336,2.5,1.5,2,"American Adjunct Lager",2,1.5,"Castle Lager",5,2476
"2",466,"South African Breweries plc",1083872924,3,2,2,"American Adjunct Lager",2,2,"Castle Lager",5,2476
"3",466,"South African Breweries plc",1076160890,1.5,1.5,2,"American Adjunct Lager",2,1,"Carling Black Label",5.5,4690
"4",466,"South African Breweries plc",1294433945,4.5,4,4,"Milk / Sweet Stout",4,3.5,"Castle Milk Stout",6,7371
"5",466,"South African Breweries plc",1278215311,4,4,4,"Milk / Sweet Stout",3.5,3.5,"Castle Milk Stout",6,7371
"6",466,"South African Breweries plc",1309569648,2.5,2,3,"Czech Pilsener",3,3,"Hansa Pilsener",4.5,21389
"7",466,"South African Breweries plc",1224327499,2,2,3,"Czech Pilsener",3,2,"Hansa Pilsener",4.5,21389
"8",466,"South African Breweries plc",1214748170,4,3,3.5,"Czech Pilsener",3.5,3,"Hansa Pilsener",4.5,21389
"9",466,"South African Breweries plc",1178023804,4,3.5,3,"Czech Pilsener",3.5,3.5,"Hansa Pilsener",4.5,21389
"10",466,"South African Breweries plc",1176643353,4,3,4,"Czech Pilsener",3.5,4,"Hansa Pilsener",4.5,21389
"11",466,"South African Breweries plc",1149689096,3,3,2.5,"Czech Pilsener",2.5,3,"Hansa Pilsener",4.5,21389
"12",466,"South African Breweries plc",1144111878,4,3.5,4,"Czech Pilsener",4,3.5,"Hansa Pilsener",4.5,21389
"13",466,"South African Breweries plc",1059312924,4.5,4,3.5,"Milk / Sweet Stout",3.5,4,"Castle Milk Stout",6,7371
"14",466,"South African Breweries plc",1320499694,1.5,1.5,2.5,"American Adjunct Lager",1.5,1.5,"Carling Black Label",5.5,4690
"15",466,"South African Breweries plc",1313453301,3,3.5,3.5,"American Adjunct Lager",1.5,2.5,"Carling Black Label",5.5,4690
"16",466,"South African Breweries plc",1254516421,3.5,2.5,3.5,"American Adjunct Lager",3,3.5,"Carling Black Label",5.5,4690
"17",466,"South African Breweries plc",1224328707,3.5,3,3.5,"American Adjunct Lager",3,3,"Carling Black Label",5.5,4690
"18",466,"South African Breweries plc",1211793760,4,2.5,2,"American Adjunct Lager",3,2.5,"Carling Black Label",5.5,4690
"19",466,"South African Breweries plc",1198808939,3.5,3,3,"American Adjunct Lager",3.5,3,"Carling Black Label",5.5,4690
