"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",1877,"Berliner-Schultheiss-Brauerei GmbH",1313672943,4,4,4,"Berliner Weissbier",4,3.5,"Schultheiss Berliner Weisse",3.3,5112
"2",1877,"Berliner-Schultheiss-Brauerei GmbH",1313350713,3.5,3.5,3,"Berliner Weissbier",3.5,3.5,"Schultheiss Berliner Weisse",3.3,5112
"3",1877,"Berliner-Schultheiss-Brauerei GmbH",1313251454,4,4,4,"Berliner Weissbier",4,4,"Schultheiss Berliner Weisse",3.3,5112
"4",1877,"Berliner-Schultheiss-Brauerei GmbH",1311353271,4.5,5,4,"Berliner Weissbier",4,4.5,"Schultheiss Berliner Weisse",3.3,5112
"5",1877,"Berliner-Schultheiss-Brauerei GmbH",1246112464,3.5,3.5,3.5,"Berliner Weissbier",4,3.5,"Schultheiss Berliner Weisse",3.3,5112
"6",1877,"Berliner-Schultheiss-Brauerei GmbH",1216179236,4,4,4,"Berliner Weissbier",3.5,3.5,"Schultheiss Berliner Weisse",3.3,5112
"7",1877,"Berliner-Schultheiss-Brauerei GmbH",1186233430,2.5,3.5,5,"Berliner Weissbier",3,3,"Schultheiss Berliner Weisse",3.3,5112
"8",1877,"Berliner-Schultheiss-Brauerei GmbH",1152552769,4.5,3,3,"Berliner Weissbier",4,4.5,"Schultheiss Berliner Weisse",3.3,5112
"9",1877,"Berliner-Schultheiss-Brauerei GmbH",1127497267,3.5,3.5,3.5,"Berliner Weissbier",3.5,4,"Schultheiss Berliner Weisse",3.3,5112
"10",1877,"Berliner-Schultheiss-Brauerei GmbH",1121927026,5,4.5,4,"Berliner Weissbier",5,4,"Schultheiss Berliner Weisse",3.3,5112
"11",1877,"Berliner-Schultheiss-Brauerei GmbH",1112792360,3.5,4.5,3.5,"Berliner Weissbier",4.5,4,"Schultheiss Berliner Weisse",3.3,5112
"12",1877,"Berliner-Schultheiss-Brauerei GmbH",1085370594,4,4.5,4,"Berliner Weissbier",3.5,4.5,"Schultheiss Berliner Weisse",3.3,5112
"13",1877,"Berliner-Schultheiss-Brauerei GmbH",1064798057,4,4,4,"Berliner Weissbier",4,4,"Schultheiss Berliner Weisse",3.3,5112
"14",1877,"Berliner-Schultheiss-Brauerei GmbH",1060027593,4,4,3,"Berliner Weissbier",4,3.5,"Schultheiss Berliner Weisse",3.3,5112
"15",1877,"Berliner-Schultheiss-Brauerei GmbH",1027954510,3.5,3.5,4.5,"Berliner Weissbier",4,3.5,"Schultheiss Berliner Weisse",3.3,5112
"16",1877,"Berliner-Schultheiss-Brauerei GmbH",1184944753,4,4,4,"Schwarzbier",3.5,3.5,"Schultheiss Lager Schwarz",NA,21741
"17",1877,"Berliner-Schultheiss-Brauerei GmbH",1138885961,4,3.5,4,"Schwarzbier",4,3.5,"Schultheiss Lager Schwarz",NA,21741
"18",1877,"Berliner-Schultheiss-Brauerei GmbH",1124988295,3.5,3,3,"Schwarzbier",3.5,3.5,"Schultheiss Lager Schwarz",NA,21741
"19",1877,"Berliner-Schultheiss-Brauerei GmbH",1212672458,3,3,3,"German Pilsener",3,3,"Schultheiss Pilsner",5,21740
"20",1877,"Berliner-Schultheiss-Brauerei GmbH",1107029797,3,3,3.5,"Schwarzbier",3,3,"Schultheiss Lager Schwarz",NA,21741
"21",1877,"Berliner-Schultheiss-Brauerei GmbH",1034984843,3,3,3.5,"German Pilsener",2.5,2.5,"Aecht Patzenhofer Premium Pilsner",NA,6707
"22",1877,"Berliner-Schultheiss-Brauerei GmbH",1296411488,3,3,3.5,"German Pilsener",3,3,"Schultheiss Pilsner",5,21740
"23",1877,"Berliner-Schultheiss-Brauerei GmbH",1294011279,4.5,3.5,3.5,"German Pilsener",4,4,"Schultheiss Pilsner",5,21740
"24",1877,"Berliner-Schultheiss-Brauerei GmbH",1281449062,3.5,3.5,3.5,"German Pilsener",3.5,3.5,"Schultheiss Pilsner",5,21740
"25",1877,"Berliner-Schultheiss-Brauerei GmbH",1271344069,3.5,3,3.5,"German Pilsener",3.5,3.5,"Schultheiss Pilsner",5,21740
"26",1877,"Berliner-Schultheiss-Brauerei GmbH",1262560346,3,2.5,3,"German Pilsener",3,2,"Schultheiss Pilsner",5,21740
"27",1877,"Berliner-Schultheiss-Brauerei GmbH",1262352294,2.5,3,3.5,"German Pilsener",2.5,2.5,"Schultheiss Pilsner",5,21740
"28",1877,"Berliner-Schultheiss-Brauerei GmbH",1260024629,2,2,3,"German Pilsener",2.5,2,"Schultheiss Pilsner",5,21740
"29",1877,"Berliner-Schultheiss-Brauerei GmbH",1258389342,4,3.5,4,"German Pilsener",4,3.5,"Schultheiss Pilsner",5,21740
"30",1877,"Berliner-Schultheiss-Brauerei GmbH",1247415939,3.5,2,3,"German Pilsener",3,3,"Schultheiss Pilsner",5,21740
"31",1877,"Berliner-Schultheiss-Brauerei GmbH",1246284794,4,3.5,3,"German Pilsener",3.5,3.5,"Schultheiss Pilsner",5,21740
"32",1877,"Berliner-Schultheiss-Brauerei GmbH",1219177379,3.5,3.5,3.5,"German Pilsener",3.5,3,"Schultheiss Pilsner",5,21740
"33",1877,"Berliner-Schultheiss-Brauerei GmbH",1191768030,3,3,4,"German Pilsener",2.5,2.5,"Schultheiss Pilsner",5,21740
"34",1877,"Berliner-Schultheiss-Brauerei GmbH",1186232164,4,4,4,"German Pilsener",4,3.5,"Schultheiss Pilsner",5,21740
"35",1877,"Berliner-Schultheiss-Brauerei GmbH",1179683812,5,4,3,"German Pilsener",4,3,"Schultheiss Pilsner",5,21740
"36",1877,"Berliner-Schultheiss-Brauerei GmbH",1177874861,3.5,3.5,3.5,"German Pilsener",3.5,3.5,"Schultheiss Pilsner",5,21740
"37",1877,"Berliner-Schultheiss-Brauerei GmbH",1177173189,4.5,4,3.5,"German Pilsener",4,4,"Schultheiss Pilsner",5,21740
"38",1877,"Berliner-Schultheiss-Brauerei GmbH",1162670262,3.5,2.5,4,"German Pilsener",3,3.5,"Schultheiss Pilsner",5,21740
"39",1877,"Berliner-Schultheiss-Brauerei GmbH",1120841985,3,3,3.5,"German Pilsener",3.5,3,"Schultheiss Pilsner",5,21740
"40",1877,"Berliner-Schultheiss-Brauerei GmbH",1107028349,4,3.5,3.5,"German Pilsener",3.5,3.5,"Schultheiss Pilsner",5,21740
"41",1877,"Berliner-Schultheiss-Brauerei GmbH",1082737754,3.5,3,3,"German Pilsener",3.5,3.5,"Schultheiss Pilsner",5,21740
"42",1877,"Berliner-Schultheiss-Brauerei GmbH",1035017635,2.5,3,3.5,"German Pilsener",3,2.5,"Schultheiss Pilsner",5,21740
