"","brewery_id","brewery_name","review_time","review_overall","review_aroma","review_appearance","beer_style","review_palate","review_taste","beer_name","beer_abv","beer_beerid"
"1",3778,"Browar Van Pur S.A. (Brau Union Polska)",1303346998,3.5,3,3,"German Pilsener",3.5,3.5,"Karpackie Pils",4,67924
"2",3778,"Browar Van Pur S.A. (Brau Union Polska)",1302233427,3.5,3.5,3.5,"German Pilsener",3.5,3.5,"Karpackie Pils",4,67924
"3",3778,"Browar Van Pur S.A. (Brau Union Polska)",1303255889,3,3,3.5,"Euro Strong Lager",3,3,"Karpackie Super",9,54760
"4",3778,"Browar Van Pur S.A. (Brau Union Polska)",1292641448,3,2.5,3,"German Pilsener",3,2.5,"Edelmeister",4.7,56511
"5",3778,"Browar Van Pur S.A. (Brau Union Polska)",1206738847,2,2.5,3,"Euro Strong Lager",2,2,"Van Pur Strong 18",8.3,41841
"6",3778,"Browar Van Pur S.A. (Brau Union Polska)",1276771728,3.5,2,2,"Czech Pilsener",1.5,2,"Goldbrayner",4,59298
"7",3778,"Browar Van Pur S.A. (Brau Union Polska)",1325354326,2.5,3,2.5,"Euro Strong Lager",3,2,"Karpackie Super",9,54760
"8",3778,"Browar Van Pur S.A. (Brau Union Polska)",1313882494,2.5,3,3.5,"Euro Strong Lager",2,2.5,"Karpackie Super",9,54760
"9",3778,"Browar Van Pur S.A. (Brau Union Polska)",1303175626,3.5,3,3.5,"Euro Strong Lager",3.5,3.5,"Karpackie Super",9,54760
"10",3778,"Browar Van Pur S.A. (Brau Union Polska)",1294296323,2.5,3.5,2.5,"Euro Strong Lager",2,3,"Karpackie Super",9,54760
"11",3778,"Browar Van Pur S.A. (Brau Union Polska)",1292954289,3,4,3.5,"Euro Strong Lager",4,3.5,"Karpackie Super",9,54760
"12",3778,"Browar Van Pur S.A. (Brau Union Polska)",1292640390,3.5,3.5,3.5,"Euro Strong Lager",3.5,4,"Karpackie Super",9,54760
"13",3778,"Browar Van Pur S.A. (Brau Union Polska)",1286376068,2.5,2.5,3,"Euro Strong Lager",2.5,2.5,"Karpackie Super",9,54760
"14",3778,"Browar Van Pur S.A. (Brau Union Polska)",1279113653,2.5,2.5,3.5,"Euro Strong Lager",2,2,"Karpackie Super",9,54760
"15",3778,"Browar Van Pur S.A. (Brau Union Polska)",1262983551,4,3,4,"Euro Strong Lager",3.5,3.5,"Karpackie Super",9,54760
"16",3778,"Browar Van Pur S.A. (Brau Union Polska)",1260837833,2.5,4,2.5,"Euro Strong Lager",2.5,2.5,"Karpackie Super",9,54760
"17",3778,"Browar Van Pur S.A. (Brau Union Polska)",1321112363,3,3,3,"German Pilsener",3,3.5,"Edelmeister",4.7,56511
"18",3778,"Browar Van Pur S.A. (Brau Union Polska)",1275739827,3,2.5,3,"German Pilsener",3,3,"Edelmeister",4.7,56511
"19",3778,"Browar Van Pur S.A. (Brau Union Polska)",1270909267,3,2.5,3.5,"German Pilsener",2.5,3,"Edelmeister",4.7,56511
"20",3778,"Browar Van Pur S.A. (Brau Union Polska)",1267407474,1.5,2,2.5,"German Pilsener",2,1.5,"Edelmeister",4.7,56511
"21",3778,"Browar Van Pur S.A. (Brau Union Polska)",1275847335,2.5,2.5,3.5,"Euro Strong Lager",3,2.5,"Goldbrayner Super Mocne",9,58951
"22",3778,"Browar Van Pur S.A. (Brau Union Polska)",1301796589,3.5,3.5,3,"Euro Strong Lager",3.5,3.5,"Van Pur Zlaty Hrad Strong",6.6,32447
"23",3778,"Browar Van Pur S.A. (Brau Union Polska)",1269557835,3,3,2.5,"Euro Strong Lager",2,2.5,"Van Pur Zlaty Hrad Strong",6.6,32447
"24",3778,"Browar Van Pur S.A. (Brau Union Polska)",1156417250,3,2.5,4,"Euro Strong Lager",3.5,3,"Van Pur Zlaty Hrad Strong",6.6,32447
"25",3778,"Browar Van Pur S.A. (Brau Union Polska)",1273683168,2,2.5,3,"Euro Pale Lager",2.5,1.5,"Hermann Muller Premium Lager",4,58287
